FMC_nor,CO2_resp_rate,site,cond__,effect1__,estimate__,se__,lower__,upper__
0.06736036139050726,0.012173101649272329,MLES,MLES,29.499347598282814,0.0060623219889685415,0.00652809853656417,1.6218441095000688e-4,0.03536063794548194
0.07738874460136201,0.012173101649272329,MLES,MLES,33.89111088575647,0.00630157392663603,0.006775430516269276,1.808996578732244e-4,0.035673189569883704
0.08741712781221678,0.012173101649272329,MLES,MLES,38.282874173230134,0.00649738180600771,0.00688872701747736,1.721436322433871e-4,0.0353613370467977
0.09744551102307154,0.012173101649272329,MLES,MLES,42.6746374607038,0.0067640444209671035,0.007063838275589788,2.0779574233614883e-4,0.03573162455050937
0.1074738942339263,0.012173101649272329,MLES,MLES,47.06640074817746,0.006677309680430676,0.0069738095957079015,1.8022969796625124e-4,0.03551458759656705
0.11750227744478106,0.012173101649272329,MLES,MLES,51.45816403565112,0.0070480894775309,0.0072880543435965535,2.4301536284787015e-4,0.036297928378019186
0.1275306606556358,0.012173101649272329,MLES,MLES,55.84992732312478,0.006991211926436623,0.007215914847555027,2.4551480145761225e-4,0.037205823096758205
0.13755904386649057,0.012173101649272329,MLES,MLES,60.24169061059843,0.007213833607203754,0.007336447428087075,2.756477000704945e-4,0.03718035596313475
0.14758742707734532,0.012173101649272329,MLES,MLES,64.63345389807209,0.007361116784571907,0.007563269939273141,2.704895080170893e-4,0.03682497102791573
0.1576158102882001,0.012173101649272329,MLES,MLES,69.02521718554577,0.007609077582855804,0.007656664260696872,3.1778338400032424e-4,0.03902185329382068
0.16764419349905485,0.012173101649272329,MLES,MLES,73.41698047301942,0.0077907599484111825,0.007744351748006695,3.0884451102495083e-4,0.03829935892845201
0.1776725767099096,0.012173101649272329,MLES,MLES,77.80874376049307,0.007692889814931693,0.007566342166736541,3.547289574121718e-4,0.03863186305083879
0.18770095992076438,0.012173101649272329,MLES,MLES,82.20050704796675,0.008116578377681741,0.007837850649912223,3.8275245952200664e-4,0.03838225009808126
0.19772934313161913,0.012173101649272329,MLES,MLES,86.5922703354404,0.008113917511893857,0.007937720312190592,3.789366563451882e-4,0.03994910539459265
0.2077577263424739,0.012173101649272329,MLES,MLES,90.98403362291407,0.00847521980815221,0.008112491723628051,4.396508636194574e-4,0.03993291379264462
0.21778610955332867,0.012173101649272329,MLES,MLES,95.37579691038773,0.0084751666746868,0.008273416525043136,4.405197642349745e-4,0.040456898828583256
0.22781449276418342,0.012173101649272329,MLES,MLES,99.76756019786139,0.008639478961791201,0.008260191090549962,5.13815649895179e-4,0.040200711730118736
0.23784287597503817,0.012173101649272329,MLES,MLES,104.15932348533505,0.00869226792506985,0.008209446556273927,5.105363966372483e-4,0.04009420905615115
0.24787125918589295,0.012173101649272329,MLES,MLES,108.55108677280872,0.00899274645025145,0.00830390230644474,5.020705381727184e-4,0.041188907625110724
0.25789964239674773,0.012173101649272329,MLES,MLES,112.9428500602824,0.009386574374319187,0.008752150799803996,5.382189405059444e-4,0.04202782016575853
0.2679280256076025,0.012173101649272329,MLES,MLES,117.33461334775605,0.009536492137780418,0.008933039429527757,5.7396699067754e-4,0.04263309078043446
0.27795640881845723,0.012173101649272329,MLES,MLES,121.72637663522971,0.009612070316525537,0.00876098748984062,6.184478152608114e-4,0.04109360864687369
0.287984792029312,0.012173101649272329,MLES,MLES,126.11813992270336,0.009961988701953778,0.00894665977426218,5.961938106898255e-4,0.043639720201462256
0.2980131752401668,0.012173101649272329,MLES,MLES,130.50990321017704,0.009914437888623985,0.008962709661659017,6.354883807173597e-4,0.042631748701049736
0.30804155845102155,0.012173101649272329,MLES,MLES,134.9016664976507,0.010107264206970059,0.009130011188979601,6.73308004793446e-4,0.043096796249907074
0.3180699416618763,0.012173101649272329,MLES,MLES,139.29342978512437,0.01058456451255367,0.009343976355895798,7.916721674936418e-4,0.042923616325693616
0.32809832487273105,0.012173101649272329,MLES,MLES,143.68519307259803,0.010277575050544722,0.009001431573821156,8.112026214884802e-4,0.04395437627887796
0.3381267080835858,0.012173101649272329,MLES,MLES,148.07695636007168,0.010549179421328346,0.009201645602458251,8.678028376166542e-4,0.043515014506032054
0.34815509129444056,0.012173101649272329,MLES,MLES,152.46871964754533,0.01107488802026599,0.009462734434462479,8.576577069182173e-4,0.046385838090109856
