T_nor,CO2_resp_rate,FMC_nor,site,cond__,effect1__,estimate__,se__,lower__,upper__
0.8449633084417535,0.012173101649272329,0.24398307426783578,PNW,PNW,16.434802410065572,0.0020626823719438253,0.002845012526371159,2.2194024491646625e-6,0.02468664787436125
0.8457798170185996,0.012173101649272329,0.24398307426783578,PNW,PNW,16.71463524130195,0.002037189687008301,0.0028169252114514025,2.1628469985624636e-6,0.02353584502730588
0.8465963255954456,0.012173101649272329,0.24398307426783578,PNW,PNW,16.994468072538268,0.0021181830674723272,0.002907261573842278,2.884983937423885e-6,0.02300906533030306
0.8474128341722916,0.012173101649272329,0.24398307426783578,PNW,PNW,17.274300903774588,0.0020998754583611114,0.0029020190711661663,2.3484567759644165e-6,0.023800582934340977
0.8482293427491376,0.012173101649272329,0.24398307426783578,PNW,PNW,17.554133735010964,0.0021091074672791935,0.002910799940781566,2.0755993778808773e-6,0.0231679237002283
0.8490458513259836,0.012173101649272329,0.24398307426783578,PNW,PNW,17.833966566247284,0.0021647573168297636,0.0030044938182622453,2.342159077054276e-6,0.023956980721591296
0.8498623599028297,0.012173101649272329,0.24398307426783578,PNW,PNW,18.113799397483604,0.0021303456871626467,0.0029512228787577327,2.677429543830489e-6,0.023772881041509264
0.8506788684796758,0.012173101649272329,0.24398307426783578,PNW,PNW,18.39363222871998,0.002228143115381625,0.003067952864350771,2.756488386881252e-6,0.0242084377707496
0.8514953770565218,0.012173101649272329,0.24398307426783578,PNW,PNW,18.6734650599563,0.002197529297859506,0.0030049926900118963,3.4639278277334355e-6,0.02444405371266206
0.8523118856333678,0.012173101649272329,0.24398307426783578,PNW,PNW,18.953297891192676,0.0022933159641372177,0.00312811030541623,3.770063491550664e-6,0.024529976060662134
0.8531283942102138,0.012173101649272329,0.24398307426783578,PNW,PNW,19.233130722428996,0.0022770169857271377,0.0031079492074389567,4.402505424064108e-6,0.02410061591787384
0.8539449027870598,0.012173101649272329,0.24398307426783578,PNW,PNW,19.512963553665315,0.0022454646464538405,0.0030218933759724163,4.03644553582177e-6,0.02432652004400948
0.8547614113639058,0.012173101649272329,0.24398307426783578,PNW,PNW,19.792796384901635,0.0023416405089033104,0.003200626551992625,3.340994473167814e-6,0.025037874363519865
0.8555779199407518,0.012173101649272329,0.24398307426783578,PNW,PNW,20.07262921613801,0.0023235281753559898,0.003165796890600561,4.372220097415524e-6,0.024306075781741272
0.856394428517598,0.012173101649272329,0.24398307426783578,PNW,PNW,20.35246204737433,0.002446809887151404,0.003301969796625095,5.641362085998802e-6,0.024009417224653867
0.857210937094444,0.012173101649272329,0.24398307426783578,PNW,PNW,20.632294878610708,0.0024545400202965334,0.003293316030802264,5.752568586729223e-6,0.02403094765058779
0.85802744567129,0.012173101649272329,0.24398307426783578,PNW,PNW,20.912127709847027,0.0025620296620065797,0.003438267841379647,5.319740707364595e-6,0.025264391518720255
0.858843954248136,0.012173101649272329,0.24398307426783578,PNW,PNW,21.191960541083347,0.002582155427253789,0.00343629075441432,5.048355040139726e-6,0.024933663618829722
0.859660462824982,0.012173101649272329,0.24398307426783578,PNW,PNW,21.471793372319667,0.002476949857627241,0.0033392391271176796,5.691706430537559e-6,0.024526814505706613
0.860476971401828,0.012173101649272329,0.24398307426783578,PNW,PNW,21.751626203556043,0.002489683429234438,0.003368578188164727,5.646008621887671e-6,0.0241993149639539
0.8612934799786741,0.012173101649272329,0.24398307426783578,PNW,PNW,22.03145903479242,0.0025192425297220346,0.0033338965423369794,5.738010577309106e-6,0.024609402490433235
0.8621099885555201,0.012173101649272329,0.24398307426783578,PNW,PNW,22.31129186602874,0.0025272802247922445,0.003375056917747618,5.545568430381906e-6,0.025632769426011334
0.8629264971323661,0.012173101649272329,0.24398307426783578,PNW,PNW,22.59112469726506,0.0026982784843940085,0.0035786062414579073,6.9616847642984775e-6,0.024948789263679307
0.8637430057092121,0.012173101649272329,0.24398307426783578,PNW,PNW,22.87095752850138,0.0027286834296493152,0.0036290900029847905,7.72807183939605e-6,0.025006498549982367
0.8645595142860582,0.012173101649272329,0.24398307426783578,PNW,PNW,23.150790359737755,0.002650085230430716,0.003489189341626421,7.534408083996358e-6,0.025548288004207043
0.8653760228629042,0.012173101649272329,0.24398307426783578,PNW,PNW,23.430623190974075,0.0026932496463092917,0.0035550948580553867,9.949036261770424e-6,0.02594743497357073
0.8661925314397503,0.012173101649272329,0.24398307426783578,PNW,PNW,23.71045602221045,0.002754201444254149,0.003653311968630809,7.49433450355604e-6,0.025636870482261032
0.8670090400165963,0.012173101649272329,0.24398307426783578,PNW,PNW,23.99028885344677,0.0026286360677913825,0.0034598476571365815,9.30773231651725e-6,0.02556345713932598
0.8678255485934423,0.012173101649272329,0.24398307426783578,PNW,PNW,24.27012168468309,0.002676040959337324,0.003545906838510348,8.134677633922657e-6,0.025904353653977922
0.8686420571702883,0.012173101649272329,0.24398307426783578,PNW,PNW,24.549954515919467,0.0027985920990568464,0.003665314687587829,8.516167341263091e-6,0.025686582525557704
0.8694585657471343,0.012173101649272329,0.24398307426783578,PNW,PNW,24.829787347155786,0.002832284177454962,0.0036945682077076784,1.0944147878507082e-5,0.024843615515227253
0.8702750743239803,0.012173101649272329,0.24398307426783578,PNW,PNW,25.109620178392106,0.002887879464798731,0.0037926404110489266,1.046602959283767e-5,0.02609845526730358
0.8710915829008264,0.012173101649272329,0.24398307426783578,PNW,PNW,25.389453009628483,0.0028917557621519095,0.003811789907052587,1.1767401085005817e-5,0.02717299202894097
0.8719080914776725,0.012173101649272329,0.24398307426783578,PNW,PNW,25.669285840864802,0.002870297241811986,0.003727262479428705,1.2821917212510576e-5,0.02613008697422602
0.8727246000545185,0.012173101649272329,0.24398307426783578,PNW,PNW,25.949118672101122,0.0029203544720414754,0.0037718431579429734,1.2361604460119694e-5,0.025961347128229784
0.8735411086313645,0.012173101649272329,0.24398307426783578,PNW,PNW,26.2289515033375,0.0030594213875181327,0.00392402304865856,1.4147772240101322e-5,0.025364252448974806
0.8743576172082105,0.012173101649272329,0.24398307426783578,PNW,PNW,26.508784334573818,0.002978419367887234,0.003880040853489795,1.2903451670116801e-5,0.025567614120035984
0.8751741257850565,0.012173101649272329,0.24398307426783578,PNW,PNW,26.788617165810138,0.002999143185172627,0.003899677593321986,1.3568205594242275e-5,0.026173314165547867
0.8759906343619026,0.012173101649272329,0.24398307426783578,PNW,PNW,27.068449997046514,0.003110743802684472,0.003963850715506635,1.2550570280033744e-5,0.025952829457434788
0.8768071429387486,0.012173101649272329,0.24398307426783578,PNW,PNW,27.348282828282834,0.0031325846066165034,0.004017464758557063,1.8168685147764674e-5,0.026828470113297212
0.8776236515155946,0.012173101649272329,0.24398307426783578,PNW,PNW,27.62811565951921,0.0031695978161600837,0.004023492937688604,1.7884353442127098e-5,0.02690269271610063
0.8784401600924406,0.012173101649272329,0.24398307426783578,PNW,PNW,27.90794849075553,0.003310087009779477,0.004193351896183991,2.146443961291927e-5,0.027871858420795412
0.8792566686692866,0.012173101649272329,0.24398307426783578,PNW,PNW,28.18778132199185,0.003353311985640774,0.004267930069500404,2.2001856792265765e-5,0.02633481147193934
0.8800731772461327,0.012173101649272329,0.24398307426783578,PNW,PNW,28.46761415322817,0.0032766192825821753,0.004185206859219889,1.8324884231164108e-5,0.027011092850277134
0.8808896858229787,0.012173101649272329,0.24398307426783578,PNW,PNW,28.747446984464545,0.003326316659185407,0.004223939477771177,1.9138755992122397e-5,0.027006608137457713
0.8817061943998248,0.012173101649272329,0.24398307426783578,PNW,PNW,29.027279815700865,0.0034349369697256058,0.004382803542815081,2.0694228670085385e-5,0.027198758879817136
0.8825227029766708,0.012173101649272329,0.24398307426783578,PNW,PNW,29.30711264693724,0.003388122443034828,0.004284257042450866,1.922699454859185e-5,0.027739532856104424
0.8833392115535168,0.012173101649272329,0.24398307426783578,PNW,PNW,29.58694547817356,0.0035126747431125332,0.004374529917003513,1.962856667454606e-5,0.02731408732192113
0.8841557201303628,0.012173101649272329,0.24398307426783578,PNW,PNW,29.86677830940988,0.003409158114489961,0.004282723797936383,2.215847482307677e-5,0.02805613929580187
0.8849722287072088,0.012173101649272329,0.24398307426783578,PNW,PNW,30.1466111406462,0.003485884763139718,0.004309810142813255,2.3009356676300118e-5,0.02763332737490548
0.8857887372840549,0.012173101649272329,0.24398307426783578,PNW,PNW,30.426443971882577,0.0036294292948575863,0.004529568263142617,2.2578748952600543e-5,0.027919221237410752
0.886605245860901,0.012173101649272329,0.24398307426783578,PNW,PNW,30.706276803118953,0.0034933391775457574,0.00438251028219232,2.572005056664608e-5,0.027347411607783437
0.887421754437747,0.012173101649272329,0.24398307426783578,PNW,PNW,30.986109634355273,0.003582558694176242,0.004450662482335352,2.459162479344599e-5,0.027368170691476124
0.888238263014593,0.012173101649272329,0.24398307426783578,PNW,PNW,31.265942465591593,0.003666777842657242,0.004515253012350522,2.9776390535566753e-5,0.028035153215125026
0.889054771591439,0.012173101649272329,0.24398307426783578,PNW,PNW,31.545775296827912,0.0037835261020899673,0.004728749964181569,2.524432962020226e-5,0.028391978537578764
0.889871280168285,0.012173101649272329,0.24398307426783578,PNW,PNW,31.82560812806429,0.003804191601750128,0.0046937428527920235,3.355888243827386e-5,0.027846125209210305
0.890687788745131,0.012173101649272329,0.24398307426783578,PNW,PNW,32.10544095930061,0.0036682790486163284,0.00447636366602376,3.521916127711343e-5,0.02865871997424609
0.8915042973219771,0.012173101649272329,0.24398307426783578,PNW,PNW,32.385273790536985,0.0037047309350927145,0.0045633458028109634,3.1591633479282644e-5,0.028273117083771993
0.8923208058988231,0.012173101649272329,0.24398307426783578,PNW,PNW,32.665106621773305,0.0038598187893980227,0.004725830926496152,3.8015113770712944e-5,0.028618703697537044
0.8931373144756691,0.012173101649272329,0.24398307426783578,PNW,PNW,32.944939453009624,0.0038566356400957106,0.004663950944922875,3.188446568980159e-5,0.029515425262805147
0.8939538230525151,0.012173101649272329,0.24398307426783578,PNW,PNW,33.224772284246,0.003933822480704299,0.004813037386818012,3.485402824385174e-5,0.028571575672255125
0.8947703316293611,0.012173101649272329,0.24398307426783578,PNW,PNW,33.50460511548232,0.0038609447082944993,0.004713215852714908,3.3132632617725444e-5,0.02834853568209379
0.8955868402062072,0.012173101649272329,0.24398307426783578,PNW,PNW,33.78443794671864,0.0038994109964050356,0.004723466511621652,3.997321991862955e-5,0.02825847579999329
0.8964033487830533,0.012173101649272329,0.24398307426783578,PNW,PNW,34.06427077795502,0.004122794320145517,0.004954290678438518,4.5212853421975036e-5,0.029056379417603414
0.8972198573598993,0.012173101649272329,0.24398307426783578,PNW,PNW,34.344103609191336,0.004124464817413617,0.0049147142163322895,3.755125286283454e-5,0.028675050319106297
0.8980363659367453,0.012173101649272329,0.24398307426783578,PNW,PNW,34.623936440427656,0.004117753931059724,0.0049912146481125175,3.771411383028876e-5,0.029661155593879187
0.8988528745135913,0.012173101649272329,0.24398307426783578,PNW,PNW,34.90376927166403,0.00412996583650771,0.004998375610591319,4.600098565893596e-5,0.028710194915417007
0.8996693830904373,0.012173101649272329,0.24398307426783578,PNW,PNW,35.18360210290035,0.004329770273323704,0.005107751347559332,5.308391315806357e-5,0.02940184851433089
0.9004858916672833,0.012173101649272329,0.24398307426783578,PNW,PNW,35.46343493413667,0.004299447813237933,0.005068860549944315,3.9424958108063137e-5,0.028732061294050364
0.9013024002441294,0.012173101649272329,0.24398307426783578,PNW,PNW,35.74326776537305,0.004202556559013925,0.005014407792410203,5.87797697537192e-5,0.029642586995326018
0.9021189088209755,0.012173101649272329,0.24398307426783578,PNW,PNW,36.02310059660937,0.004272767900101868,0.00508957003959761,4.5801937064798726e-5,0.02984555744290231
0.9029354173978215,0.012173101649272329,0.24398307426783578,PNW,PNW,36.302933427845744,0.004349968717090251,0.005195566328760352,4.8372178664042976e-5,0.029464661727193486
0.9037519259746675,0.012173101649272329,0.24398307426783578,PNW,PNW,36.582766259082064,0.0044406092470585055,0.005324441245892671,4.784218624721466e-5,0.03073679305468926
0.9045684345515135,0.012173101649272329,0.24398307426783578,PNW,PNW,36.86259909031838,0.004563483598743447,0.005388962651955382,4.92632164467657e-5,0.030023291510837588
0.9053849431283595,0.012173101649272329,0.24398307426783578,PNW,PNW,37.1424319215547,0.004424215771665914,0.005253487148067879,5.137489332365808e-5,0.029956340587175216
0.9062014517052055,0.012173101649272329,0.24398307426783578,PNW,PNW,37.42226475279108,0.00454009978309118,0.005388589466082695,5.805333480054651e-5,0.030507367241445132
0.9070179602820516,0.012173101649272329,0.24398307426783578,PNW,PNW,37.7020975840274,0.004563736303223823,0.005352567390591245,5.0369354903994944e-5,0.03095747586357275
0.9078344688588976,0.012173101649272329,0.24398307426783578,PNW,PNW,37.981930415263776,0.004628528331820016,0.005341224279166929,5.756990608427881e-5,0.02965992953796413
0.9086509774357436,0.012173101649272329,0.24398307426783578,PNW,PNW,38.261763246500095,0.004611720675166835,0.005316411636153454,7.800642553088838e-5,0.030564758575565457
0.9094674860125896,0.012173101649272329,0.24398307426783578,PNW,PNW,38.541596077736415,0.004852743746949594,0.005660067025128017,6.997736434374831e-5,0.03084931300468794
0.9102839945894357,0.012173101649272329,0.24398307426783578,PNW,PNW,38.821428908972734,0.004785927639578911,0.005552871246522619,5.5557222216414625e-5,0.030086541631378506
0.9111005031662818,0.012173101649272329,0.24398307426783578,PNW,PNW,39.10126174020911,0.005030628043903259,0.005709185255319801,8.106866770529637e-5,0.03071753548567723
0.9119170117431278,0.012173101649272329,0.24398307426783578,PNW,PNW,39.38109457144549,0.004920643696869141,0.005656491615357327,7.43641513315616e-5,0.031489684879511086
0.9127335203199738,0.012173101649272329,0.24398307426783578,PNW,PNW,39.66092740268181,0.00494081817096978,0.005703357565101413,7.921633325151014e-5,0.031051781940124527
0.9135500288968198,0.012173101649272329,0.24398307426783578,PNW,PNW,39.94076023391813,0.00522924281388768,0.0058272872811616265,7.866129318156085e-5,0.03168987918582824
0.8327156797890631,0.012173101649272329,0.24398307426783578,DRO,DRO,12.237309941520493,0.009822369245089117,0.008707843442501225,6.160495367389122e-4,0.04263726761554323
0.8335321883659091,0.012173101649272329,0.24398307426783578,DRO,DRO,12.517142772756813,0.010149257256308292,0.00906438772459413,7.054113902095773e-4,0.04207479233440929
0.8343486969427552,0.012173101649272329,0.24398307426783578,DRO,DRO,12.796975603993133,0.01026003817343656,0.008958860752837248,7.446117967582564e-4,0.04293809709272193
0.8351652055196012,0.012173101649272329,0.24398307426783578,DRO,DRO,13.076808435229509,0.01019148350762051,0.008948405094105907,6.997712258001313e-4,0.04241402289192417
0.8359817140964473,0.012173101649272329,0.24398307426783578,DRO,DRO,13.356641266465886,0.010343913787688131,0.009119007750269064,7.71802040550081e-4,0.04169022220696718
0.8367982226732933,0.012173101649272329,0.24398307426783578,DRO,DRO,13.636474097702205,0.010482975745781579,0.009174083699673754,7.397690848135684e-4,0.04252362200742782
0.8376147312501393,0.012173101649272329,0.24398307426783578,DRO,DRO,13.916306928938525,0.010596772811929805,0.009246123779075837,7.936379170201534e-4,0.043760904285105
0.8384312398269853,0.012173101649272329,0.24398307426783578,DRO,DRO,14.196139760174844,0.010626331191397605,0.009231361298012828,7.800216957290579e-4,0.043995300627045486
0.8392477484038313,0.012173101649272329,0.24398307426783578,DRO,DRO,14.475972591411221,0.010753890406000319,0.00935160714375237,8.37041931149594e-4,0.043224318006508396
0.8400642569806773,0.012173101649272329,0.24398307426783578,DRO,DRO,14.75580542264754,0.01072668626311236,0.009107339222758203,8.586222745064829e-4,0.04486533579972564
0.8408807655575234,0.012173101649272329,0.24398307426783578,DRO,DRO,15.035638253883917,0.011064535585330148,0.009552849184633882,8.191516111719957e-4,0.043371725985016533
0.8416972741343695,0.012173101649272329,0.24398307426783578,DRO,DRO,15.315471085120237,0.010775693982695227,0.009212210618738058,8.762625281226895e-4,0.04237309329377017
0.8425137827112155,0.012173101649272329,0.24398307426783578,DRO,DRO,15.595303916356556,0.010903533368688611,0.009194160852378676,8.860012157125189e-4,0.043180775525164264
0.8433302912880615,0.012173101649272329,0.24398307426783578,DRO,DRO,15.875136747592933,0.010902105803118197,0.009260546398478502,8.733662153762789e-4,0.04447939595551338
0.8441467998649075,0.012173101649272329,0.24398307426783578,DRO,DRO,16.154969578829252,0.011181266798247907,0.009438574688095676,9.503298739706546e-4,0.04321281162730095
0.8449633084417535,0.012173101649272329,0.24398307426783578,DRO,DRO,16.434802410065572,0.01105240650363185,0.009139451430978161,9.527351293760184e-4,0.04245305295070009
0.8457798170185996,0.012173101649272329,0.24398307426783578,DRO,DRO,16.71463524130195,0.011300919419905868,0.009513559601859,9.546895784011145e-4,0.04401135052806119
0.8465963255954456,0.012173101649272329,0.24398307426783578,DRO,DRO,16.994468072538268,0.01133165619792997,0.009350340102262687,9.145343467432637e-4,0.04386994137444119
0.8474128341722916,0.012173101649272329,0.24398307426783578,DRO,DRO,17.274300903774588,0.011607854859893758,0.009681846189104809,0.0010479651561531118,0.044331975707662244
0.8482293427491376,0.012173101649272329,0.24398307426783578,DRO,DRO,17.554133735010964,0.0115300938177623,0.009627648451130975,0.0010096917755671874,0.04449405376453509
0.8490458513259836,0.012173101649272329,0.24398307426783578,DRO,DRO,17.833966566247284,0.011471212779751369,0.009370652581624605,0.001111534990865477,0.04443955899672803
0.8498623599028297,0.012173101649272329,0.24398307426783578,DRO,DRO,18.113799397483604,0.011629329528378618,0.009567515910557774,0.0010054123070697217,0.0448134429826623
0.8506788684796758,0.012173101649272329,0.24398307426783578,DRO,DRO,18.39363222871998,0.011709867353415218,0.009738666556516196,0.0010070626278190884,0.04481465951212636
0.8514953770565218,0.012173101649272329,0.24398307426783578,DRO,DRO,18.6734650599563,0.012010149535384672,0.009809132588158215,0.0011091815026559927,0.045621808970244634
0.8523118856333678,0.012173101649272329,0.24398307426783578,DRO,DRO,18.953297891192676,0.011960897356669012,0.009735560464813362,0.001134093347162165,0.04561636145322949
0.8531283942102138,0.012173101649272329,0.24398307426783578,DRO,DRO,19.233130722428996,0.01218265261283177,0.009953477977495401,0.0012388123885079792,0.04636665864827067
0.8539449027870598,0.012173101649272329,0.24398307426783578,DRO,DRO,19.512963553665315,0.012100543705080269,0.009791571943758291,0.001114798699117663,0.04555170038997669
0.8547614113639058,0.012173101649272329,0.24398307426783578,DRO,DRO,19.792796384901635,0.012443431636418163,0.010245446530114034,0.0011986191325981596,0.04628037890570131
0.8555779199407518,0.012173101649272329,0.24398307426783578,DRO,DRO,20.07262921613801,0.012348540065410474,0.009859997393091288,0.001289031303197485,0.045436452325613254
0.856394428517598,0.012173101649272329,0.24398307426783578,DRO,DRO,20.35246204737433,0.012491643048150852,0.009950439449676855,0.001350050189279496,0.04583492121128922
0.857210937094444,0.012173101649272329,0.24398307426783578,DRO,DRO,20.632294878610708,0.012578345188853635,0.010187958588581607,0.0013112712883370352,0.04664904116621972
0.85802744567129,0.012173101649272329,0.24398307426783578,DRO,DRO,20.912127709847027,0.012472888981721823,0.009997862552137112,0.0013086785523221103,0.04629798014107375
0.858843954248136,0.012173101649272329,0.24398307426783578,DRO,DRO,21.191960541083347,0.012701012501354893,0.009972615093813312,0.0012291667778848289,0.04718391411006054
0.859660462824982,0.012173101649272329,0.24398307426783578,DRO,DRO,21.471793372319667,0.012877553719751465,0.010163467615610364,0.0013833444032585187,0.04686639665879
0.860476971401828,0.012173101649272329,0.24398307426783578,DRO,DRO,21.751626203556043,0.013026764343961973,0.01015968590538469,0.0014187941624578086,0.04652254441828097
0.8612934799786741,0.012173101649272329,0.24398307426783578,DRO,DRO,22.03145903479242,0.013185193677328353,0.01053045593693915,0.0014644284421223975,0.04690486940461327
0.8621099885555201,0.012173101649272329,0.24398307426783578,DRO,DRO,22.31129186602874,0.013381743929323295,0.010469607591083131,0.0014101310166794742,0.04661747984972124
0.8629264971323661,0.012173101649272329,0.24398307426783578,DRO,DRO,22.59112469726506,0.01350706173380672,0.010581110298007587,0.0013986900849044482,0.04791475904625256
0.8637430057092121,0.012173101649272329,0.24398307426783578,DRO,DRO,22.87095752850138,0.013291700217052775,0.010271722434170676,0.0014930243445904698,0.046782900463414524
0.8645595142860582,0.012173101649272329,0.24398307426783578,DRO,DRO,23.150790359737755,0.013422791685045524,0.01052151598477945,0.0014771701045325307,0.0478493719127686
0.8653760228629042,0.012173101649272329,0.24398307426783578,DRO,DRO,23.430623190974075,0.013574989241563458,0.010495104020071772,0.0015130636745661265,0.04819891974561393
0.8661925314397503,0.012173101649272329,0.24398307426783578,DRO,DRO,23.71045602221045,0.01362856786036066,0.010483180923444774,0.0015279261077864464,0.04752901028128167
0.8670090400165963,0.012173101649272329,0.24398307426783578,DRO,DRO,23.99028885344677,0.013861800063864272,0.010569471215068559,0.001555110075778656,0.04871346364163187
0.8678255485934423,0.012173101649272329,0.24398307426783578,DRO,DRO,24.27012168468309,0.0139053142586635,0.01057799686572027,0.0015320458015894128,0.04838924877962642
0.8686420571702883,0.012173101649272329,0.24398307426783578,DRO,DRO,24.549954515919467,0.0138755984224694,0.010518006759210007,0.0016956611044794032,0.048538218053507255
0.8694585657471343,0.012173101649272329,0.24398307426783578,DRO,DRO,24.829787347155786,0.01421880208267521,0.010899605581173361,0.0016855315382760705,0.04864898699219219
0.8702750743239803,0.012173101649272329,0.24398307426783578,DRO,DRO,25.109620178392106,0.01446610053724766,0.01089926652108086,0.0017552521012552046,0.04953708412920246
0.8710915829008264,0.012173101649272329,0.24398307426783578,DRO,DRO,25.389453009628483,0.014336340947175806,0.01069526037366242,0.0019082232856594086,0.048839814589945456
0.8719080914776725,0.012173101649272329,0.24398307426783578,DRO,DRO,25.669285840864802,0.014784647621785354,0.010973923723062738,0.0019039166555269845,0.05002049849728362
0.8727246000545185,0.012173101649272329,0.24398307426783578,DRO,DRO,25.949118672101122,0.0143874559679203,0.010850063721144743,0.0017573481257100627,0.04889222096284301
0.8735411086313645,0.012173101649272329,0.24398307426783578,DRO,DRO,26.2289515033375,0.014687957929047169,0.010795457535523596,0.0019359703408158623,0.050108509654843994
0.8743576172082105,0.012173101649272329,0.24398307426783578,DRO,DRO,26.508784334573818,0.014832128318501878,0.011145988518990693,0.0019426549090015449,0.05091315017697767
0.8751741257850565,0.012173101649272329,0.24398307426783578,DRO,DRO,26.788617165810138,0.01485395270239872,0.011104663455117588,0.0018253416925085005,0.05059885913380609
0.8759906343619026,0.012173101649272329,0.24398307426783578,DRO,DRO,27.068449997046514,0.01502469106653194,0.011086298695076298,0.001869363042647795,0.04981680942888657
0.8768071429387486,0.012173101649272329,0.24398307426783578,DRO,DRO,27.348282828282834,0.015217127543357656,0.011149460192985829,0.002079885317021919,0.051961996585728525
0.8776236515155946,0.012173101649272329,0.24398307426783578,DRO,DRO,27.62811565951921,0.015174332769633037,0.011111362243180593,0.001982957754510162,0.05083547813609659
0.8784401600924406,0.012173101649272329,0.24398307426783578,DRO,DRO,27.90794849075553,0.015195760908034288,0.011220008309866228,0.002069365228596535,0.05023104213500815
0.8792566686692866,0.012173101649272329,0.24398307426783578,DRO,DRO,28.18778132199185,0.015360706275308868,0.011330978152499192,0.0020908516793972255,0.049951921213857456
0.8800731772461327,0.012173101649272329,0.24398307426783578,DRO,DRO,28.46761415322817,0.01544143867856862,0.011424972221711975,0.002191331024685909,0.05152858359337462
0.8808896858229787,0.012173101649272329,0.24398307426783578,DRO,DRO,28.747446984464545,0.015650281665791646,0.01151620526417566,0.0021745837845714177,0.05157454847424522
0.8817061943998248,0.012173101649272329,0.24398307426783578,DRO,DRO,29.027279815700865,0.01563897678301869,0.011303239411724878,0.0023850279528094143,0.05082917896979562
0.8825227029766708,0.012173101649272329,0.24398307426783578,DRO,DRO,29.30711264693724,0.016084109319780396,0.011760035431984502,0.0021300348273789052,0.05280884368606783
0.8833392115535168,0.012173101649272329,0.24398307426783578,DRO,DRO,29.58694547817356,0.01611896708759485,0.011454891218965759,0.0022373587139991507,0.052145152475671946
0.8841557201303628,0.012173101649272329,0.24398307426783578,DRO,DRO,29.86677830940988,0.01628396833455765,0.0115739090923604,0.0020744444569441756,0.05225641628531193
0.8849722287072088,0.012173101649272329,0.24398307426783578,DRO,DRO,30.1466111406462,0.0163013908002726,0.011646931182520505,0.0022541310322643673,0.05289722413476135
0.8857887372840549,0.012173101649272329,0.24398307426783578,DRO,DRO,30.426443971882577,0.01616983763299197,0.011779228838930246,0.002403881285113316,0.05253434406762754
0.886605245860901,0.012173101649272329,0.24398307426783578,DRO,DRO,30.706276803118953,0.016907468879423765,0.01212875260495946,0.002342186476921831,0.05382181301323783
0.887421754437747,0.012173101649272329,0.24398307426783578,DRO,DRO,30.986109634355273,0.016796370812649723,0.012092816409500494,0.0023715313692136684,0.053558060599363896
0.888238263014593,0.012173101649272329,0.24398307426783578,DRO,DRO,31.265942465591593,0.016979009130283124,0.01197790215216207,0.0025025278618683736,0.054392320513895906
0.889054771591439,0.012173101649272329,0.24398307426783578,DRO,DRO,31.545775296827912,0.016960511054382038,0.011932824246044568,0.0024769534495883193,0.05360308914497566
0.889871280168285,0.012173101649272329,0.24398307426783578,DRO,DRO,31.82560812806429,0.01705425760499264,0.012047615301024881,0.002553940921152342,0.054005750830116404
