FMC_nor,CO2_resp_rate,T_nor,site,cond__,effect1__,estimate__,se__,lower__,upper__
0.09744551102307154,0.012173101649272329,0.5886961170874608,DRO,DRO,42.6746374607038,0.009844502154423947,0.008817566206008928,7.241899139579407e-4,0.0419635257190466
0.1074738942339263,0.012173101649272329,0.5886961170874608,DRO,DRO,47.06640074817746,0.01011557281706992,0.008850328073950814,6.723694483163062e-4,0.04100859120368446
0.11750227744478106,0.012173101649272329,0.5886961170874608,DRO,DRO,51.45816403565112,0.010211406903185038,0.00890680663779162,7.329436742334491e-4,0.04173102781582332
0.1275306606556358,0.012173101649272329,0.5886961170874608,DRO,DRO,55.84992732312478,0.010663754811839404,0.009078524374848478,8.665872684233709e-4,0.041373928103910614
0.13755904386649057,0.012173101649272329,0.5886961170874608,DRO,DRO,60.24169061059843,0.010936845173374406,0.009277343018459238,8.559041905629986e-4,0.0443874082856751
0.14758742707734532,0.012173101649272329,0.5886961170874608,DRO,DRO,64.63345389807209,0.0109775808543787,0.009483954532266088,9.734287853419599e-4,0.04428169700650241
0.1576158102882001,0.012173101649272329,0.5886961170874608,DRO,DRO,69.02521718554577,0.011344195448288586,0.009460054347605691,8.721757757956493e-4,0.04434869106764951
0.16764419349905485,0.012173101649272329,0.5886961170874608,DRO,DRO,73.41698047301942,0.011472202586678071,0.009644611996382628,9.864733514389442e-4,0.04421200491450934
0.1776725767099096,0.012173101649272329,0.5886961170874608,DRO,DRO,77.80874376049307,0.011752341693173749,0.009540008348841984,0.0010812275874355613,0.04386483384680233
0.18770095992076438,0.012173101649272329,0.5886961170874608,DRO,DRO,82.20050704796675,0.011975141047820029,0.009818172785343254,0.0011664515031056452,0.04528974933690112
0.19772934313161913,0.012173101649272329,0.5886961170874608,DRO,DRO,86.5922703354404,0.012307707153317476,0.009777925492808105,0.0012108545757757983,0.04537409127355725
0.2077577263424739,0.012173101649272329,0.5886961170874608,DRO,DRO,90.98403362291407,0.0125225752159216,0.01034647525234074,0.001282510395598862,0.04683172516603511
0.21778610955332867,0.012173101649272329,0.5886961170874608,DRO,DRO,95.37579691038773,0.01324687043854374,0.01046457968057404,0.0013915572896678909,0.04623556515521155
0.22781449276418342,0.012173101649272329,0.5886961170874608,DRO,DRO,99.76756019786139,0.012991545977895709,0.010254802058476125,0.0014551964049873988,0.04707455314541649
0.23784287597503817,0.012173101649272329,0.5886961170874608,DRO,DRO,104.15932348533505,0.01329051463605797,0.01064136740061221,0.0015879088752988415,0.04834589246921963
0.24787125918589295,0.012173101649272329,0.5886961170874608,DRO,DRO,108.55108677280872,0.013900249584464218,0.01061655518478081,0.001732621088623557,0.046929219186467794
0.25789964239674773,0.012173101649272329,0.5886961170874608,DRO,DRO,112.9428500602824,0.013567410952253802,0.010434360648378823,0.001692634473395655,0.04930655763888844
0.2679280256076025,0.012173101649272329,0.5886961170874608,DRO,DRO,117.33461334775605,0.014457951472626084,0.011150046316905752,0.0017699727466253179,0.0501570587368714
0.27795640881845723,0.012173101649272329,0.5886961170874608,DRO,DRO,121.72637663522971,0.014980428117910923,0.011405527441733225,0.0017553985988708564,0.05124785049906426
0.287984792029312,0.012173101649272329,0.5886961170874608,DRO,DRO,126.11813992270336,0.014995469129199059,0.011172008992701942,0.0019128685727634422,0.05143659050364191
0.2980131752401668,0.012173101649272329,0.5886961170874608,DRO,DRO,130.50990321017704,0.015469655624525399,0.011344014721396284,0.0021641607029916133,0.052927658864095804
0.30804155845102155,0.012173101649272329,0.5886961170874608,DRO,DRO,134.9016664976507,0.015824485575483993,0.011629467212939589,0.0021790042824955075,0.05202578783793923
0.3180699416618763,0.012173101649272329,0.5886961170874608,DRO,DRO,139.29342978512437,0.016061097352267684,0.011651120493595471,0.0022353207247266384,0.052557786149982126
0.32809832487273105,0.012173101649272329,0.5886961170874608,DRO,DRO,143.68519307259803,0.016847714822122436,0.01190267396475186,0.0024999008493760233,0.05095131478282351
0.3381267080835858,0.012173101649272329,0.5886961170874608,DRO,DRO,148.07695636007168,0.016778387748101614,0.011860403534304413,0.002460504652416558,0.054305563731149045
0.34815509129444056,0.012173101649272329,0.5886961170874608,DRO,DRO,152.46871964754533,0.01699168779408202,0.011972673469255913,0.0025472714793020384,0.05394218430057521
0.3581834745052953,0.012173101649272329,0.5886961170874608,DRO,DRO,156.86048293501898,0.017646674045668623,0.012601634475574235,0.002719003661486789,0.05486142338066505
0.3682118577161501,0.012173101649272329,0.5886961170874608,DRO,DRO,161.2522462224927,0.017791951653652945,0.012246068479397835,0.0027148738094161856,0.05571744861055273
0.37824024092700487,0.012173101649272329,0.5886961170874608,DRO,DRO,165.64400950996634,0.018295755362822574,0.012249512177590382,0.0032663899023130656,0.05584252772214823
0.3882686241378596,0.012173101649272329,0.5886961170874608,DRO,DRO,170.03577279744,0.018440319234430017,0.012375393168509781,0.0032748215225556626,0.056665063533393616
0.39829700734871437,0.012173101649272329,0.5886961170874608,DRO,DRO,174.42753608491364,0.019129196486688895,0.012811599760731979,0.003436455223543269,0.05802400764049585
0.4083253905595691,0.012173101649272329,0.5886961170874608,DRO,DRO,178.81929937238732,0.019424581250128067,0.012868798157482379,0.0034853030196498377,0.05751322833292774
0.4183537737704239,0.012173101649272329,0.5886961170874608,DRO,DRO,183.21106265986097,0.01994831780027987,0.013227369547566845,0.0035610572882066203,0.059282924444307286
0.4283821569812787,0.012173101649272329,0.5886961170874608,DRO,DRO,187.60282594733465,0.020270403304120423,0.013178756077922276,0.003582030260682347,0.05954204542182371
0.43841054019213344,0.012173101649272329,0.5886961170874608,DRO,DRO,191.9945892348083,0.020698019709120104,0.013061758765356452,0.003702789985578081,0.06046014224059146
0.4484389234029882,0.012173101649272329,0.5886961170874608,DRO,DRO,196.38635252228195,0.021078156340367537,0.013053842286993888,0.00408759930134121,0.060129586896832773
0.45846730661384294,0.012173101649272329,0.5886961170874608,DRO,DRO,200.77811580975563,0.02188762904556098,0.013709590573899937,0.004202527403344323,0.059708101620872485
0.4684956898246977,0.012173101649272329,0.5886961170874608,DRO,DRO,205.16987909722928,0.022116121700347886,0.013595335956038743,0.004622091933593229,0.0615637107425874
0.47852407303555244,0.012173101649272329,0.5886961170874608,DRO,DRO,209.56164238470294,0.022489432696241048,0.013753499702344006,0.00466451697674216,0.06176336334337731
0.48855245624640725,0.012173101649272329,0.5886961170874608,DRO,DRO,213.95340567217661,0.023073930986141404,0.013932479597642437,0.004955352528280189,0.0626675518124884
0.498580839457262,0.012173101649272329,0.5886961170874608,DRO,DRO,218.34516895965027,0.023163290728571644,0.014201861671548405,0.004948161059509121,0.06314162154902529
0.5086092226681167,0.012173101649272329,0.5886961170874608,DRO,DRO,222.73693224712392,0.023806485309440163,0.014483292594908981,0.005338124387951599,0.06456159215779797
0.5186376058789715,0.012173101649272329,0.5886961170874608,DRO,DRO,227.12869553459757,0.024399457411743063,0.014765885771721016,0.00558643072472219,0.06637739495557213
0.5286659890898262,0.012173101649272329,0.5886961170874608,DRO,DRO,231.52045882207122,0.024962050889446905,0.01451228388940619,0.0056454621608265,0.06738081246456828
0.538694372300681,0.012173101649272329,0.5886961170874608,DRO,DRO,235.91222210954487,0.02548328394584068,0.01507166293422374,0.005684263183837451,0.0679356265283582
0.5487227555115357,0.012173101649272329,0.5886961170874608,DRO,DRO,240.30398539701855,0.025996679236160836,0.014791276704054132,0.006202492351973666,0.06839981749294169
0.5587511387223905,0.012173101649272329,0.5886961170874608,DRO,DRO,244.6957486844922,0.026720121116684384,0.015109504095636389,0.006387870090703362,0.06986766741615055
0.5687795219332452,0.012173101649272329,0.5886961170874608,DRO,DRO,249.08751197196585,0.026615178735216655,0.015157414901517478,0.0061630172787107826,0.0691375140438398
0.5788079051441,0.012173101649272329,0.5886961170874608,DRO,DRO,253.4792752594395,0.027764250546072358,0.015589667071763402,0.007250948700654133,0.07078762987592994
0.5888362883549548,0.012173101649272329,0.5886961170874608,DRO,DRO,257.8710385469132,0.027934739269666185,0.01555157208096221,0.0070637593824495965,0.07184889605333801
0.5988646715658096,0.012173101649272329,0.5886961170874608,DRO,DRO,262.2628018343869,0.028602033918890546,0.015354939467758387,0.007436402251996615,0.07280395721450762
0.6088930547766643,0.012173101649272329,0.5886961170874608,DRO,DRO,266.6545651218605,0.029309013411504166,0.016153660923334395,0.007562071893881465,0.07408361638595681
0.6189214379875191,0.012173101649272329,0.5886961170874608,DRO,DRO,271.0463284093342,0.02981746569763779,0.016057753754279876,0.008140415296206726,0.07607635143042162
0.6289498211983738,0.012173101649272329,0.5886961170874608,DRO,DRO,275.4380916968079,0.0298369112057242,0.016220708526358218,0.008282490802361396,0.07313534149331538
0.6389782044092286,0.012173101649272329,0.5886961170874608,DRO,DRO,279.8298549842815,0.030961021183572787,0.016529602840187795,0.00829604859327917,0.07836279740000451
0.6490065876200833,0.012173101649272329,0.5886961170874608,DRO,DRO,284.2216182717552,0.032300939486622826,0.016322342846671164,0.009251023036133652,0.07782243140764335
0.6590349708309381,0.012173101649272329,0.5886961170874608,DRO,DRO,288.6133815592288,0.0322903174142533,0.016998059567910367,0.008822452971533761,0.07733836647478066
0.6690633540417928,0.012173101649272329,0.5886961170874608,DRO,DRO,293.0051448467025,0.032769200837797705,0.017088397761376457,0.009290779414136563,0.07955157133054995
0.6790917372526476,0.012173101649272329,0.5886961170874608,DRO,DRO,297.39690813417616,0.03398275985981255,0.01730340808322549,0.009286971448350913,0.08039317230115378
0.6891201204635024,0.012173101649272329,0.5886961170874608,DRO,DRO,301.7886714216498,0.033950097164433535,0.0171250111470218,0.010382176052957775,0.08133112418503867
0.6991485036743571,0.012173101649272329,0.5886961170874608,DRO,DRO,306.18043470912346,0.03520407104454627,0.017169215063890193,0.00988150964557919,0.08191983793988063
0.7091768868852119,0.012173101649272329,0.5886961170874608,DRO,DRO,310.57219799659714,0.0358026662612621,0.018069737756626684,0.010486859901043363,0.08191844657964525
0.7192052700960667,0.012173101649272329,0.5886961170874608,DRO,DRO,314.9639612840708,0.03621016895760139,0.017589612840940735,0.011027245892068953,0.08516497500223111
0.7292336533069215,0.012173101649272329,0.5886961170874608,DRO,DRO,319.3557245715445,0.03679421222537968,0.018352499607599073,0.011485176487241483,0.0850936056289347
0.7392620365177762,0.012173101649272329,0.5886961170874608,DRO,DRO,323.7474878590181,0.03807986671161885,0.018614025927862217,0.011921587244495858,0.08617751616312483
0.749290419728631,0.012173101649272329,0.5886961170874608,DRO,DRO,328.1392511464918,0.038624962129718,0.01914682648233999,0.012099099129878488,0.0877814561444018
0.7593188029394857,0.012173101649272329,0.5886961170874608,DRO,DRO,332.5310144339654,0.039777815381554935,0.01881544800246335,0.012289260052685623,0.08920853794143885
0.7693471861503405,0.012173101649272329,0.5886961170874608,DRO,DRO,336.9227777214391,0.040252189438530844,0.019130763955686598,0.013139735915250392,0.09126438772480598
0.7793755693611952,0.012173101649272329,0.5886961170874608,DRO,DRO,341.3145410089128,0.04107383022736531,0.018532255495868215,0.013421843327038165,0.09126653175410923
0.78940395257205,0.012173101649272329,0.5886961170874608,DRO,DRO,345.7063042963864,0.04196387839410523,0.019020185012028627,0.013832786689535593,0.09236748154031299
0.7994323357829047,0.012173101649272329,0.5886961170874608,DRO,DRO,350.0980675838601,0.04243266533831201,0.019472798351082975,0.0144881866188786,0.0942898436374821
0.8094607189937595,0.012173101649272329,0.5886961170874608,DRO,DRO,354.48983087133377,0.043450593973216274,0.019672148108499113,0.015232367928651593,0.0942163223446141
0.8194891022046142,0.012173101649272329,0.5886961170874608,DRO,DRO,358.8815941588074,0.044437071075810186,0.02038345078352389,0.01575933204815259,0.09602121614479553
0.829517485415469,0.012173101649272329,0.5886961170874608,DRO,DRO,363.27335744628107,0.044727706404447114,0.021006770591894878,0.014760605756506825,0.09730540975008109
0.8395458686263237,0.012173101649272329,0.5886961170874608,DRO,DRO,367.6651207337547,0.04625738146448018,0.020692132787382963,0.015735516171765853,0.09827510392043769
0.8495742518371786,0.012173101649272329,0.5886961170874608,DRO,DRO,372.0568840212284,0.04688973251012386,0.021068788635746623,0.01633768192837669,0.09845554174713375
0.8596026350480334,0.012173101649272329,0.5886961170874608,DRO,DRO,376.4486473087021,0.04781248309108293,0.02058745339520795,0.017189554852651973,0.10120501622453604
0.8696310182588881,0.012173101649272329,0.5886961170874608,DRO,DRO,380.84041059617573,0.04863507363993336,0.020692139914596324,0.01745813527581518,0.10244137391698183
0.8796594014697429,0.012173101649272329,0.5886961170874608,DRO,DRO,385.2321738836494,0.04973078699106729,0.021705402141103464,0.01790220534373118,0.10478393134955817
0.8896877846805976,0.012173101649272329,0.5886961170874608,DRO,DRO,389.62393717112303,0.05118267049589078,0.021647238947578935,0.01783368103896738,0.10689504958605979
0.8997161678914524,0.012173101649272329,0.5886961170874608,DRO,DRO,394.0157004585967,0.05182144833074917,0.021822011003891983,0.01887341433970597,0.1078777626778962
0.9097445511023071,0.012173101649272329,0.5886961170874608,DRO,DRO,398.4074637460704,0.052562579273561685,0.02195075888157934,0.019836089252527174,0.1076575015654664
