FMC_nor,T_nor,CO2_resp_rate,site,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.1074738942339263,0.8667002709789271,0.012173101649272329,PNW,PNW,47.06640074817746,18.591905619000045,0.001686976542548593,0.0023959153459449695,8.381005822068904e-7,0.021996109218416007
0.1074738942339263,0.8842277346330214,0.012173101649272329,PNW,PNW,47.06640074817746,21.94526085600006,0.0015950522230428342,0.0022662540277215587,1.096997520587622e-6,0.0221088494231161
0.1074738942339263,0.9017551982871157,0.012173101649272329,PNW,PNW,47.06640074817746,28.651971330000038,0.0016882450457694743,0.0023961973998877393,1.1899345614632713e-6,0.02213255029279192
0.11750227744478106,0.8667002709789271,0.012173101649272329,PNW,PNW,51.45816403565112,18.591905619000045,0.0017167638528029245,0.002434211230239621,1.0026916060290591e-6,0.022241741979322896
0.11750227744478106,0.8842277346330214,0.012173101649272329,PNW,PNW,51.45816403565112,21.94526085600006,0.0017704280648918702,0.002488797659367649,1.3462984225444994e-6,0.022098102839470654
0.11750227744478106,0.9017551982871157,0.012173101649272329,PNW,PNW,51.45816403565112,28.651971330000038,0.0017094585053544094,0.0024116882523232603,1.265158480600752e-6,0.02243604578806923
0.1275306606556358,0.8667002709789271,0.012173101649272329,PNW,PNW,55.84992732312478,18.591905619000045,0.0017420208140350335,0.0024741185159898598,1.0680007209632182e-6,0.022246409564314805
0.1275306606556358,0.8842277346330214,0.012173101649272329,PNW,PNW,55.84992732312478,21.94526085600006,0.0017878620546975354,0.0025117518370299714,1.5630429639931514e-6,0.0226942826305187
0.1275306606556358,0.9017551982871157,0.012173101649272329,PNW,PNW,55.84992732312478,28.651971330000038,0.001724658996830344,0.0024189224811686934,1.961998259575821e-6,0.022577417395558092
0.13755904386649057,0.8667002709789271,0.012173101649272329,PNW,PNW,60.24169061059843,18.591905619000045,0.0017660005741244223,0.0024753441710579313,1.004063909251281e-6,0.022866267934736926
0.13755904386649057,0.8842277346330214,0.012173101649272329,PNW,PNW,60.24169061059843,21.94526085600006,0.0019294274097343606,0.0027044683821260767,2.008538701993731e-6,0.02224086444617008
0.13755904386649057,0.9017551982871157,0.012173101649272329,PNW,PNW,60.24169061059843,28.651971330000038,0.0018981379649803262,0.0026431871851323495,2.0448390238012018e-6,0.02238185276537334
0.14758742707734532,0.8667002709789271,0.012173101649272329,PNW,PNW,64.63345389807209,18.591905619000045,0.0018334416997638772,0.0025911626738217334,1.0607860783008606e-6,0.022098188353810597
0.14758742707734532,0.8842277346330214,0.012173101649272329,PNW,PNW,64.63345389807209,21.94526085600006,0.0019826256848639767,0.002756852261034039,2.5108470855256324e-6,0.022432485762013888
0.14758742707734532,0.9017551982871157,0.012173101649272329,PNW,PNW,64.63345389807209,28.651971330000038,0.002059694668823015,0.002829916002877358,2.9128559829467654e-6,0.023238925875663667
0.1576158102882001,0.8667002709789271,0.012173101649272329,PNW,PNW,69.02521718554577,18.591905619000045,0.0018543690699758851,0.002600450876329094,1.6282204425079514e-6,0.02282743392125476
0.1576158102882001,0.8842277346330214,0.012173101649272329,PNW,PNW,69.02521718554577,21.94526085600006,0.0019955998932426923,0.002746873988340871,2.519543758509725e-6,0.02256926847485639
0.1576158102882001,0.9017551982871157,0.012173101649272329,PNW,PNW,69.02521718554577,28.651971330000038,0.0021018174380109966,0.0028918939526753856,3.2374862045788368e-6,0.024387466267719274
0.16764419349905485,0.8667002709789271,0.012173101649272329,PNW,PNW,73.41698047301942,18.591905619000045,0.0018677776162791416,0.0026324529106401366,1.3117000262091714e-6,0.023865831276315704
0.16764419349905485,0.8842277346330214,0.012173101649272329,PNW,PNW,73.41698047301942,21.94526085600006,0.0020553004474791613,0.0028691963991662106,2.1704997983684705e-6,0.024104083007267414
0.16764419349905485,0.9017551982871157,0.012173101649272329,PNW,PNW,73.41698047301942,28.651971330000038,0.0023525439153945157,0.003198202903289063,4.582223323581086e-6,0.02279074293703253
0.1776725767099096,0.8667002709789271,0.012173101649272329,PNW,PNW,77.80874376049307,18.591905619000045,0.0019316225921410283,0.0027026135695897876,1.584757353217611e-6,0.02255844089106919
0.1776725767099096,0.8842277346330214,0.012173101649272329,PNW,PNW,77.80874376049307,21.94526085600006,0.002130644902486197,0.0029283862678889908,3.4097683705467735e-6,0.023648718569005578
0.1776725767099096,0.9017551982871157,0.012173101649272329,PNW,PNW,77.80874376049307,28.651971330000038,0.002369572057020578,0.003216675988461558,5.011303440304938e-6,0.024737622149936148
0.18770095992076438,0.8667002709789271,0.012173101649272329,PNW,PNW,82.20050704796675,18.591905619000045,0.0019383326723172785,0.002712924629227449,1.995997398696408e-6,0.02321080523659379
0.18770095992076438,0.8842277346330214,0.012173101649272329,PNW,PNW,82.20050704796675,21.94526085600006,0.0021463813863148015,0.0029367539336768046,3.7763220735345554e-6,0.023161308262102703
0.18770095992076438,0.9017551982871157,0.012173101649272329,PNW,PNW,82.20050704796675,28.651971330000038,0.0024259647218565854,0.003242893284437335,6.958200341760899e-6,0.024367298305076588
0.19772934313161913,0.8667002709789271,0.012173101649272329,PNW,PNW,86.5922703354404,18.591905619000045,0.0019528278673590312,0.0027175610481338063,2.003319079905146e-6,0.02362632627563468
0.19772934313161913,0.8842277346330214,0.012173101649272329,PNW,PNW,86.5922703354404,21.94526085600006,0.0022398677450798164,0.0030459606733835368,4.288395539971019e-6,0.02369415620944689
0.19772934313161913,0.9017551982871157,0.012173101649272329,PNW,PNW,86.5922703354404,28.651971330000038,0.0026789518942704526,0.0035716290893492812,7.440383224354348e-6,0.025795400486620726
0.2077577263424739,0.8667002709789271,0.012173101649272329,PNW,PNW,90.98403362291407,18.591905619000045,0.00198607581624643,0.002791462338095606,1.84101409399473e-6,0.02421657292791163
0.2077577263424739,0.8842277346330214,0.012173101649272329,PNW,PNW,90.98403362291407,21.94526085600006,0.0023691193470975072,0.0032178182832777557,4.734197114102157e-6,0.024818319304992075
0.2077577263424739,0.9017551982871157,0.012173101649272329,PNW,PNW,90.98403362291407,28.651971330000038,0.0027842950314198272,0.0036492726647405927,1.1678417762770838e-5,0.024700565976339732
0.21778610955332867,0.8667002709789271,0.012173101649272329,PNW,PNW,95.37579691038773,18.591905619000045,0.0020168632100543227,0.0028203323760397758,1.8668238380333375e-6,0.02339404877149234
0.21778610955332867,0.8842277346330214,0.012173101649272329,PNW,PNW,95.37579691038773,21.94526085600006,0.0024262717636377453,0.0032820934446003668,6.67426592952485e-6,0.023843718380280925
0.21778610955332867,0.9017551982871157,0.012173101649272329,PNW,PNW,95.37579691038773,28.651971330000038,0.0030912182635422147,0.003954350054043794,1.4636108690676714e-5,0.025410073968489343
0.22781449276418342,0.8667002709789271,0.012173101649272329,PNW,PNW,99.76756019786139,18.591905619000045,0.002080839644829942,0.0028814532408357103,2.3757614100095373e-6,0.02282535119650905
0.22781449276418342,0.8842277346330214,0.012173101649272329,PNW,PNW,99.76756019786139,21.94526085600006,0.0024456234574365913,0.003281110463449533,7.300906906336187e-6,0.02507877583642712
0.22781449276418342,0.9017551982871157,0.012173101649272329,PNW,PNW,99.76756019786139,28.651971330000038,0.0031508002145031614,0.004034932108294911,1.9218073185558536e-5,0.02688183631448616
0.23784287597503817,0.8667002709789271,0.012173101649272329,PNW,PNW,104.15932348533505,18.591905619000045,0.002061685807855607,0.002863281690317793,2.342875294955596e-6,0.024403121609382603
0.23784287597503817,0.8842277346330214,0.012173101649272329,PNW,PNW,104.15932348533505,21.94526085600006,0.002537885499838602,0.0034102010437790254,5.645660050745063e-6,0.02522471256185072
0.23784287597503817,0.9017551982871157,0.012173101649272329,PNW,PNW,104.15932348533505,28.651971330000038,0.003155954320797366,0.0039964921516410035,1.9759933441001247e-5,0.026403002112448646
0.24787125918589295,0.8667002709789271,0.012173101649272329,PNW,PNW,108.55108677280872,18.591905619000045,0.0021245022592492535,0.0029281617295063692,3.0023200994833655e-6,0.024303460441587384
0.24787125918589295,0.8842277346330214,0.012173101649272329,PNW,PNW,108.55108677280872,21.94526085600006,0.0026613807051903094,0.003523329075882122,7.31711141801999e-6,0.025543733527110642
0.24787125918589295,0.9017551982871157,0.012173101649272329,PNW,PNW,108.55108677280872,28.651971330000038,0.0033902654151219754,0.004267466493029363,2.3559284005497077e-5,0.02832859570787014
0.25789964239674773,0.8667002709789271,0.012173101649272329,PNW,PNW,112.9428500602824,18.591905619000045,0.0022201927381823028,0.0030545327989137477,2.8386965450795564e-6,0.024675338405076644
0.25789964239674773,0.8842277346330214,0.012173101649272329,PNW,PNW,112.9428500602824,21.94526085600006,0.0027410480383677754,0.003608148048616165,1.0125989340809384e-5,0.0260555092945961
0.25789964239674773,0.9017551982871157,0.012173101649272329,PNW,PNW,112.9428500602824,28.651971330000038,0.0037958660475936774,0.00463751049206677,2.4007501673391687e-5,0.02801387769235232
0.2679280256076025,0.8667002709789271,0.012173101649272329,PNW,PNW,117.33461334775605,18.591905619000045,0.002120123537282452,0.0029467443065590714,2.246738956382431e-6,0.023076336410173946
0.2679280256076025,0.8842277346330214,0.012173101649272329,PNW,PNW,117.33461334775605,21.94526085600006,0.002946605899218589,0.003812413682094803,1.3595431765613342e-5,0.026778031598234435
0.2679280256076025,0.9017551982871157,0.012173101649272329,PNW,PNW,117.33461334775605,28.651971330000038,0.0037224322947235376,0.004537467636264733,3.3327206262254755e-5,0.027285090520073878
0.27795640881845723,0.8667002709789271,0.012173101649272329,PNW,PNW,121.72637663522971,18.591905619000045,0.002206257097724873,0.0030359401553831703,3.600530711691684e-6,0.02352437007038119
0.27795640881845723,0.8842277346330214,0.012173101649272329,PNW,PNW,121.72637663522971,21.94526085600006,0.003035729221574466,0.003945523368212399,1.1633288128966771e-5,0.026015639386025104
0.27795640881845723,0.9017551982871157,0.012173101649272329,PNW,PNW,121.72637663522971,28.651971330000038,0.0039839741470233695,0.0048556902564339775,4.369374962199628e-5,0.028347380174437355
0.287984792029312,0.8667002709789271,0.012173101649272329,PNW,PNW,126.11813992270336,18.591905619000045,0.002175818753588142,0.002983983881453569,3.4776057367927106e-6,0.024074107405115803
0.287984792029312,0.8842277346330214,0.012173101649272329,PNW,PNW,126.11813992270336,21.94526085600006,0.003134703980404498,0.004056954837652595,1.3468022315453066e-5,0.02661830980602104
0.287984792029312,0.9017551982871157,0.012173101649272329,PNW,PNW,126.11813992270336,28.651971330000038,0.004074392372441057,0.0049072169704711234,4.374611989358423e-5,0.029081876149978036
0.2980131752401668,0.8667002709789271,0.012173101649272329,PNW,PNW,130.50990321017704,18.591905619000045,0.0022770042599228675,0.003108034263642764,3.2840584508945717e-6,0.02371111930669837
0.2980131752401668,0.8842277346330214,0.012173101649272329,PNW,PNW,130.50990321017704,21.94526085600006,0.003189888395288274,0.004084127267384576,1.5122186979337915e-5,0.02583811396089372
0.2980131752401668,0.9017551982871157,0.012173101649272329,PNW,PNW,130.50990321017704,28.651971330000038,0.004570929206227392,0.005330018784486574,4.841637585937796e-5,0.029511207419792802
0.30804155845102155,0.8667002709789271,0.012173101649272329,PNW,PNW,134.9016664976507,18.591905619000045,0.0023005480034439373,0.003153882587679224,4.053211910414481e-6,0.024234179235523044
0.30804155845102155,0.8842277346330214,0.012173101649272329,PNW,PNW,134.9016664976507,21.94526085600006,0.003340800397067121,0.00427048800441516,1.836904660024698e-5,0.026849511659368667
0.30804155845102155,0.9017551982871157,0.012173101649272329,PNW,PNW,134.9016664976507,28.651971330000038,0.004633740011069535,0.005339866296312455,5.946831965316517e-5,0.030770788998897715
0.3180699416618763,0.8667002709789271,0.012173101649272329,PNW,PNW,139.29342978512437,18.591905619000045,0.0023016600298579586,0.003154278270953225,4.017362224424629e-6,0.024898042763937176
0.3180699416618763,0.8842277346330214,0.012173101649272329,PNW,PNW,139.29342978512437,21.94526085600006,0.0034693684406503543,0.004351815563698814,2.072950995431594e-5,0.02771827542489583
0.3180699416618763,0.9017551982871157,0.012173101649272329,PNW,PNW,139.29342978512437,28.651971330000038,0.00481150115438673,0.005545584068997316,7.066880123300409e-5,0.031016276640542746
0.32809832487273105,0.8667002709789271,0.012173101649272329,PNW,PNW,143.68519307259803,18.591905619000045,0.002357791766319738,0.003209066181119638,3.3701708945286426e-6,0.02348049428351805
0.32809832487273105,0.8842277346330214,0.012173101649272329,PNW,PNW,143.68519307259803,21.94526085600006,0.0036771209713979806,0.0045866600856687015,2.227546772432786e-5,0.027528396510038845
0.32809832487273105,0.9017551982871157,0.012173101649272329,PNW,PNW,143.68519307259803,28.651971330000038,0.005077715622615182,0.005804599204213726,7.18158327021859e-5,0.03076157649299113
0.3381267080835858,0.8667002709789271,0.012173101649272329,PNW,PNW,148.07695636007168,18.591905619000045,0.0023348316121312943,0.00317982086955349,3.59471777159267e-6,0.024560715867718054
0.3381267080835858,0.8842277346330214,0.012173101649272329,PNW,PNW,148.07695636007168,21.94526085600006,0.0036688941175382836,0.004568878684572777,2.9934345443196853e-5,0.028504445227977033
0.3381267080835858,0.9017551982871157,0.012173101649272329,PNW,PNW,148.07695636007168,28.651971330000038,0.00532774508925939,0.005938955475760067,9.345852914119912e-5,0.031764531599331715
0.34815509129444056,0.8667002709789271,0.012173101649272329,PNW,PNW,152.46871964754533,18.591905619000045,0.002388559715882463,0.0032268300127540365,4.8051937954553876e-6,0.024044591770866867
0.34815509129444056,0.8842277346330214,0.012173101649272329,PNW,PNW,152.46871964754533,21.94526085600006,0.0037815384799793385,0.0046426692328427974,2.834163657579404e-5,0.028137803572621887
0.34815509129444056,0.9017551982871157,0.012173101649272329,PNW,PNW,152.46871964754533,28.651971330000038,0.005509192307803109,0.006120240639372071,1.0970299849731618e-4,0.03234550325324833
0.3581834745052953,0.8667002709789271,0.012173101649272329,PNW,PNW,156.86048293501898,18.591905619000045,0.002472839911321678,0.003337093854530292,5.3972639026794234e-6,0.02408031003027545
0.3581834745052953,0.8842277346330214,0.012173101649272329,PNW,PNW,156.86048293501898,21.94526085600006,0.0037070651619557334,0.004525916643024861,3.2644513710403014e-5,0.02898035901434006
0.3581834745052953,0.9017551982871157,0.012173101649272329,PNW,PNW,156.86048293501898,28.651971330000038,0.005618300368887686,0.006233389415030298,1.1176410488699733e-4,0.03313830727372598
0.3682118577161501,0.8667002709789271,0.012173101649272329,PNW,PNW,161.2522462224927,18.591905619000045,0.0025105457534050062,0.003392434899106006,5.12531321585979e-6,0.02474676072327714
0.3682118577161501,0.8842277346330214,0.012173101649272329,PNW,PNW,161.2522462224927,21.94526085600006,0.003950231970028689,0.004779464031525854,4.065587506536357e-5,0.02895575092924473
0.3682118577161501,0.9017551982871157,0.012173101649272329,PNW,PNW,161.2522462224927,28.651971330000038,0.006005990959170822,0.00655388535098019,1.3883292121078666e-4,0.03407274658840308
0.37824024092700487,0.8667002709789271,0.012173101649272329,PNW,PNW,165.64400950996634,18.591905619000045,0.0026129678294905465,0.0035179329102159556,5.716893726996605e-6,0.024375126467726455
0.37824024092700487,0.8842277346330214,0.012173101649272329,PNW,PNW,165.64400950996634,21.94526085600006,0.004054459108277739,0.004881594562000757,2.9294712100466356e-5,0.028640195178737757
0.37824024092700487,0.9017551982871157,0.012173101649272329,PNW,PNW,165.64400950996634,28.651971330000038,0.006131383539028435,0.006508095143179923,1.3958602162677977e-4,0.03462576354393459
0.3882686241378596,0.8667002709789271,0.012173101649272329,PNW,PNW,170.03577279744,18.591905619000045,0.002525760640617474,0.0033877206212641403,6.207026935182181e-6,0.02548019519553159
0.3882686241378596,0.8842277346330214,0.012173101649272329,PNW,PNW,170.03577279744,21.94526085600006,0.004179121915601337,0.004982928852894937,3.370502756291702e-5,0.03036071075955024
0.3882686241378596,0.9017551982871157,0.012173101649272329,PNW,PNW,170.03577279744,28.651971330000038,0.00672749711748455,0.007051202036214026,1.6899765351460026e-4,0.035241466587604665
0.39829700734871437,0.8667002709789271,0.012173101649272329,PNW,PNW,174.42753608491364,18.591905619000045,0.0026248553580165515,0.003512080053926401,5.972311435598231e-6,0.025469307047134366
0.39829700734871437,0.8842277346330214,0.012173101649272329,PNW,PNW,174.42753608491364,21.94526085600006,0.0041348628198494275,0.004959967403529331,3.9998104621988474e-5,0.02940618003000329
0.39829700734871437,0.9017551982871157,0.012173101649272329,PNW,PNW,174.42753608491364,28.651971330000038,0.006777581290083625,0.0070848685324304845,1.8378465854954423e-4,0.03529512305563567
0.4083253905595691,0.8667002709789271,0.012173101649272329,PNW,PNW,178.81929937238732,18.591905619000045,0.002635612955774716,0.003495164908433999,7.253270832255796e-6,0.024620600785341177
0.4083253905595691,0.8842277346330214,0.012173101649272329,PNW,PNW,178.81929937238732,21.94526085600006,0.00454549401773836,0.00534045800054001,4.5936286075343626e-5,0.03052856461994347
0.4083253905595691,0.9017551982871157,0.012173101649272329,PNW,PNW,178.81929937238732,28.651971330000038,0.0071976911346629,0.007416644045041362,2.3690379836434846e-4,0.0369650980206445
0.4183537737704239,0.8667002709789271,0.012173101649272329,PNW,PNW,183.21106265986097,18.591905619000045,0.002729741801685342,0.003633157248000719,5.414087523633344e-6,0.024728373883187427
0.4183537737704239,0.8842277346330214,0.012173101649272329,PNW,PNW,183.21106265986097,21.94526085600006,0.004570502678163184,0.005344072403990089,7.185957082816153e-5,0.03045160983720063
0.4183537737704239,0.9017551982871157,0.012173101649272329,PNW,PNW,183.21106265986097,28.651971330000038,0.007224107022264913,0.007315591805834726,2.551504793572097e-4,0.03635727902708424
0.4283821569812787,0.8667002709789271,0.012173101649272329,PNW,PNW,187.60282594733465,18.591905619000045,0.002690675101160873,0.0035580809857789063,6.829418953717768e-6,0.02525460545786885
0.4283821569812787,0.8842277346330214,0.012173101649272329,PNW,PNW,187.60282594733465,21.94526085600006,0.004667030050772954,0.005427483075409668,5.347255501500164e-5,0.030389579105770118
0.4283821569812787,0.9017551982871157,0.012173101649272329,PNW,PNW,187.60282594733465,28.651971330000038,0.007628507190963181,0.007528040402727981,2.834342141624076e-4,0.03652151370109574
0.43841054019213344,0.8667002709789271,0.012173101649272329,PNW,PNW,191.9945892348083,18.591905619000045,0.0027894146564250875,0.0036902568636807587,7.196355621616116e-6,0.025807417842485237
0.43841054019213344,0.8842277346330214,0.012173101649272329,PNW,PNW,191.9945892348083,21.94526085600006,0.004980864417613171,0.0057233288404738,7.738658215864466e-5,0.03146084542830187
0.43841054019213344,0.9017551982871157,0.012173101649272329,PNW,PNW,191.9945892348083,28.651971330000038,0.008039296503244333,0.007878090724183358,3.258814736256104e-4,0.03837254306347964
0.4484389234029882,0.8667002709789271,0.012173101649272329,PNW,PNW,196.38635252228195,18.591905619000045,0.0027695542973908394,0.003644190598333599,8.97373437899334e-6,0.025858563213045107
0.4484389234029882,0.8842277346330214,0.012173101649272329,PNW,PNW,196.38635252228195,21.94526085600006,0.0048641820892754845,0.005586897291356884,6.798678309298417e-5,0.03088071876215995
0.4484389234029882,0.9017551982871157,0.012173101649272329,PNW,PNW,196.38635252228195,28.651971330000038,0.008288492288605906,0.007984134038499532,3.580661803398844e-4,0.03924193857626175
0.45846730661384294,0.8667002709789271,0.012173101649272329,PNW,PNW,200.77811580975563,18.591905619000045,0.0028437557489690984,0.003717481818253574,8.634310957943448e-6,0.025048276236168104
0.45846730661384294,0.8842277346330214,0.012173101649272329,PNW,PNW,200.77811580975563,21.94526085600006,0.005047435326526894,0.005767236434160835,7.846176631687201e-5,0.031738955873543466
0.45846730661384294,0.9017551982871157,0.012173101649272329,PNW,PNW,200.77811580975563,28.651971330000038,0.008553812488642676,0.008274169089097975,4.2194574336297866e-4,0.039525874669645356
0.4684956898246977,0.8667002709789271,0.012173101649272329,PNW,PNW,205.16987909722928,18.591905619000045,0.002861917895415792,0.0037587487228122095,7.536455348051093e-6,0.026055408681053167
0.4684956898246977,0.8842277346330214,0.012173101649272329,PNW,PNW,205.16987909722928,21.94526085600006,0.005270959144816233,0.005967268239920711,8.51913163303489e-5,0.031450887046939296
0.4684956898246977,0.9017551982871157,0.012173101649272329,PNW,PNW,205.16987909722928,28.651971330000038,0.009236200234299642,0.00860142464362307,4.349535355207224e-4,0.040979653599583485
0.47852407303555244,0.8667002709789271,0.012173101649272329,PNW,PNW,209.56164238470294,18.591905619000045,0.0027232003748774575,0.003592343781349685,7.740460769763221e-6,0.02569407749681493
0.47852407303555244,0.8842277346330214,0.012173101649272329,PNW,PNW,209.56164238470294,21.94526085600006,0.00536989081320399,0.00613096568561335,1.0155661203616491e-4,0.032790916291236115
0.47852407303555244,0.9017551982871157,0.012173101649272329,PNW,PNW,209.56164238470294,28.651971330000038,0.009638600569114386,0.00897682435334136,4.696822501805816e-4,0.0425884041657809
0.48855245624640725,0.8667002709789271,0.012173101649272329,PNW,PNW,213.95340567217661,18.591905619000045,0.002803987425657126,0.0037267857290193165,7.843251911628677e-6,0.02606402395682889
0.48855245624640725,0.8842277346330214,0.012173101649272329,PNW,PNW,213.95340567217661,21.94526085600006,0.005700483285782784,0.006300811736346409,1.0652786703538517e-4,0.03244713893424883
0.48855245624640725,0.9017551982871157,0.012173101649272329,PNW,PNW,213.95340567217661,28.651971330000038,0.009761362105358716,0.00900912692187344,5.083641669469712e-4,0.0425476555368408
0.498580839457262,0.8667002709789271,0.012173101649272329,PNW,PNW,218.34516895965027,18.591905619000045,0.0028807206846601773,0.00382263531239886,1.0266232133005065e-5,0.025959713150623082
0.498580839457262,0.8842277346330214,0.012173101649272329,PNW,PNW,218.34516895965027,21.94526085600006,0.005856677382374651,0.006359576651896376,1.2756663641598062e-4,0.03155700882222613
0.498580839457262,0.9017551982871157,0.012173101649272329,PNW,PNW,218.34516895965027,28.651971330000038,0.010264808714304439,0.009269046807166899,5.489248855206564e-4,0.0425585153052321
0.5086092226681167,0.8667002709789271,0.012173101649272329,PNW,PNW,222.73693224712392,18.591905619000045,0.0029395557825140093,0.003815904730732538,9.564014590903594e-6,0.02616627974815193
0.5086092226681167,0.8842277346330214,0.012173101649272329,PNW,PNW,222.73693224712392,21.94526085600006,0.0057502887659638974,0.006297148438630643,1.4236599142315205e-4,0.03415137564034273
0.5086092226681167,0.9017551982871157,0.012173101649272329,PNW,PNW,222.73693224712392,28.651971330000038,0.010414094774197937,0.00938646149372608,6.631360107770186e-4,0.044695943463448864
