Time, Rain(mm), Latitude, -16.101, Longitude, 145.444,
CCS_1h2018061105, 0.000
CCS_1h2018061106, 0.000
CCS_1h2018061107, 0.000
CCS_1h2018061108, 0.000
CCS_1h2018061109, 0.000
CCS_1h2018061110, 0.000
CCS_1h2018061111, 0.000
CCS_1h2018061112, 0.000
CCS_1h2018061113, 0.000
CCS_1h2018061114, 0.000
CCS_1h2018061115, 0.000
CCS_1h2018061116, 0.000
CCS_1h2018061117, 0.000
CCS_1h2018061118, 0.000
CCS_1h2018061119, 0.000
CCS_1h2018061120, 0.000
CCS_1h2018061121, 0.000
CCS_1h2018061122, 0.000
CCS_1h2018061123, 0.000
CCS_1h2018061200, 0.000
CCS_1h2018061201, 0.000
CCS_1h2018061202, 0.000
CCS_1h2018061203, 0.000
CCS_1h2018061204, 0.000
CCS_1h2018061205, 0.000
CCS_1h2018061206, 0.000
CCS_1h2018061207, 0.000
CCS_1h2018061208, 0.000
CCS_1h2018061209, 0.000
CCS_1h2018061210, 0.000
CCS_1h2018061211, 0.000
CCS_1h2018061212, 0.000
CCS_1h2018061213, 0.000
CCS_1h2018061214, 0.000
CCS_1h2018061215, 0.000
CCS_1h2018061216, 0.000
CCS_1h2018061217, 0.000
CCS_1h2018061218, 0.000
CCS_1h2018061219, 0.000
CCS_1h2018061220, 0.000
CCS_1h2018061221, -99.000
CCS_1h2018061222, -99.000
CCS_1h2018061223, -99.000
CCS_1h2018061300, 0.000
CCS_1h2018061301, 0.000
CCS_1h2018061302, -99.000
CCS_1h2018061303, -99.000
CCS_1h2018061304, 0.000
CCS_1h2018061305, 0.000
CCS_1h2018061306, 0.000
CCS_1h2018061307, -99.000
CCS_1h2018061308, -99.000
CCS_1h2018061309, 0.000
CCS_1h2018061310, -99.000
CCS_1h2018061311, 0.000
CCS_1h2018061312, 0.000
CCS_1h2018061313, 0.000
CCS_1h2018061314, 0.000
CCS_1h2018061315, 0.000
CCS_1h2018061316, -99.000
CCS_1h2018061317, 0.000
CCS_1h2018061318, 0.000
CCS_1h2018061319, 0.000
CCS_1h2018061320, -99.000
CCS_1h2018061321, 0.000
CCS_1h2018061322, 0.000
CCS_1h2018061323, 0.000
CCS_1h2018061400, 0.000
CCS_1h2018061401, 0.000
CCS_1h2018061402, 0.000
CCS_1h2018061403, 0.000
CCS_1h2018061404, 0.000
CCS_1h2018061405, 0.000
CCS_1h2018061406, 0.000
CCS_1h2018061407, 0.000
CCS_1h2018061408, 0.000
CCS_1h2018061409, 0.000
CCS_1h2018061410, 0.000
CCS_1h2018061411, 0.000
CCS_1h2018061412, 0.000
CCS_1h2018061413, 0.000
CCS_1h2018061414, 0.000
CCS_1h2018061415, 0.000
CCS_1h2018061416, -99.000
CCS_1h2018061417, -99.000
CCS_1h2018061418, 0.000
CCS_1h2018061419, -99.000
CCS_1h2018061420, 0.000
CCS_1h2018061421, 0.000
CCS_1h2018061423, -99.000
CCS_1h2018061500, 0.000
CCS_1h2018061501, 0.000
CCS_1h2018061502, 0.000
CCS_1h2018061503, 0.000
CCS_1h2018061504, 0.000
CCS_1h2018061505, 0.000
CCS_1h2018061506, 0.000
CCS_1h2018061507, 0.000
CCS_1h2018061508, 0.000
CCS_1h2018061509, 0.000
CCS_1h2018061510, 0.000
CCS_1h2018061511, 0.000
CCS_1h2018061512, 0.000
CCS_1h2018061513, 0.000
CCS_1h2018061514, 0.000
CCS_1h2018061515, 0.000
CCS_1h2018061516, 0.000
CCS_1h2018061517, 0.000
CCS_1h2018061518, 0.000
CCS_1h2018061519, 0.000
CCS_1h2018061520, 0.000
CCS_1h2018061521, 0.000
CCS_1h2018061522, 0.000
CCS_1h2018061523, 0.000
CCS_1h2018061600, 0.000
CCS_1h2018061601, 0.000
CCS_1h2018061602, 0.000
CCS_1h2018061603, 0.000
CCS_1h2018061604, 0.000
CCS_1h2018061605, 0.000
CCS_1h2018061606, 0.000
CCS_1h2018061607, 0.000
CCS_1h2018061608, 0.000
CCS_1h2018061609, 0.000
CCS_1h2018061610, 0.000
CCS_1h2018061611, 0.000
CCS_1h2018061612, 0.000
CCS_1h2018061613, 0.000
CCS_1h2018061614, 0.000
CCS_1h2018061615, 0.000
CCS_1h2018061616, 0.000
CCS_1h2018061617, 0.000
CCS_1h2018061618, 0.000
CCS_1h2018061619, 0.000
CCS_1h2018061620, 0.000
CCS_1h2018061621, 0.000
CCS_1h2018061622, 0.000
CCS_1h2018061623, 0.000
CCS_1h2018061700, 0.000
CCS_1h2018061701, 0.000
CCS_1h2018061702, 0.000
CCS_1h2018061703, 0.000
CCS_1h2018061704, 0.000
CCS_1h2018061705, 0.000
CCS_1h2018061706, 0.000
CCS_1h2018061707, 0.000
CCS_1h2018061708, 0.000
CCS_1h2018061709, 0.000
CCS_1h2018061710, 0.000
CCS_1h2018061711, 0.000
CCS_1h2018061712, 0.000
CCS_1h2018061713, 0.000
CCS_1h2018061714, 0.000
CCS_1h2018061715, 0.000
CCS_1h2018061716, 0.000
CCS_1h2018061717, 0.000
CCS_1h2018061718, 0.000
CCS_1h2018061719, 0.000
CCS_1h2018061720, 0.000
CCS_1h2018061721, 0.000
CCS_1h2018061722, 0.000
CCS_1h2018061723, 0.000
CCS_1h2018061800, 0.000
CCS_1h2018061801, 0.000
CCS_1h2018061802, 0.000
CCS_1h2018061803, 0.000
CCS_1h2018061804, 0.000
CCS_1h2018061805, 0.000
CCS_1h2018061806, 0.000
CCS_1h2018061807, 0.000
CCS_1h2018061808, 0.000
CCS_1h2018061809, 0.000
CCS_1h2018061810, 0.000
CCS_1h2018061811, 0.000
CCS_1h2018061812, 0.000
CCS_1h2018061813, 0.000
CCS_1h2018061814, 0.000
CCS_1h2018061815, 0.000
CCS_1h2018061816, 0.000
CCS_1h2018061817, 0.000
CCS_1h2018061818, 0.000
CCS_1h2018061819, 0.000
CCS_1h2018061820, 0.000
CCS_1h2018061821, 0.000
CCS_1h2018061822, 0.000
CCS_1h2018061823, 0.000
CCS_1h2018061900, 0.000
CCS_1h2018061901, 0.000
CCS_1h2018061902, 0.000
CCS_1h2018061903, 0.000
CCS_1h2018061904, 0.000
CCS_1h2018061905, 0.000
CCS_1h2018061906, 0.000
CCS_1h2018061907, 0.000
CCS_1h2018061908, 0.000
CCS_1h2018061909, 0.000
CCS_1h2018061910, 0.000
CCS_1h2018061911, 0.000
CCS_1h2018061912, 0.000
CCS_1h2018061913, 0.000
CCS_1h2018061914, 0.000
CCS_1h2018061915, 0.000
CCS_1h2018061916, 0.000
CCS_1h2018061917, 0.000
CCS_1h2018061918, 0.000
CCS_1h2018061919, 0.000
CCS_1h2018061920, 0.000
CCS_1h2018061921, 0.000
CCS_1h2018061922, 0.000
CCS_1h2018061923, 0.000
CCS_1h2018062000, 0.000
CCS_1h2018062001, 0.000
CCS_1h2018062002, 0.000
CCS_1h2018062003, 0.000
CCS_1h2018062004, 0.000
CCS_1h2018062005, 0.000
CCS_1h2018062006, 0.000
CCS_1h2018062007, 0.000
CCS_1h2018062008, 0.000
CCS_1h2018062009, 0.000
CCS_1h2018062010, 0.000
CCS_1h2018062011, 0.000
CCS_1h2018062012, 0.000
CCS_1h2018062013, 0.000
CCS_1h2018062014, 0.000
CCS_1h2018062015, 0.000
CCS_1h2018062016, 0.000
CCS_1h2018062017, 0.000
CCS_1h2018062018, 0.000
CCS_1h2018062019, 0.000
CCS_1h2018062020, 0.000
CCS_1h2018062021, 0.000
CCS_1h2018062022, 0.000
CCS_1h2018062023, 0.000
CCS_1h2018062100, 0.000
CCS_1h2018062101, 0.000
CCS_1h2018062102, 0.000
CCS_1h2018062103, -99.000
CCS_1h2018062104, -99.000
CCS_1h2018062105, -99.000
CCS_1h2018062106, 0.000
CCS_1h2018062107, -99.000
CCS_1h2018062108, -99.000
CCS_1h2018062109, 0.000
CCS_1h2018062110, 0.000
CCS_1h2018062111, 0.000
CCS_1h2018062112, 0.000
CCS_1h2018062113, 0.000
CCS_1h2018062114, -99.000
CCS_1h2018062115, -99.000
CCS_1h2018062116, -99.000
CCS_1h2018062117, 0.000
CCS_1h2018062118, -99.000
CCS_1h2018062119, -99.000
CCS_1h2018062120, 0.000
CCS_1h2018062121, -99.000
CCS_1h2018062122, 0.000
CCS_1h2018062123, -99.000
CCS_1h2018062200, 0.000
CCS_1h2018062201, 0.000
CCS_1h2018062202, 0.000
CCS_1h2018062203, 0.000
CCS_1h2018062204, 0.000
CCS_1h2018062205, 0.000
CCS_1h2018062206, 0.000
CCS_1h2018062207, 0.000
CCS_1h2018062208, 0.000
CCS_1h2018062209, 0.000
CCS_1h2018062210, 0.000
CCS_1h2018062211, 0.000
CCS_1h2018062212, 0.000
CCS_1h2018062213, 0.000
CCS_1h2018062214, 0.000
CCS_1h2018062215, 0.000
CCS_1h2018062216, 0.000
CCS_1h2018062217, 0.000
CCS_1h2018062218, 0.000
CCS_1h2018062219, 0.000
CCS_1h2018062220, 0.000
CCS_1h2018062221, 0.000
CCS_1h2018062222, 0.000
CCS_1h2018062223, 0.000
CCS_1h2018062300, 0.000
CCS_1h2018062301, 0.000
CCS_1h2018062302, 0.000
CCS_1h2018062303, 0.000
CCS_1h2018062304, 0.000
CCS_1h2018062305, 0.000
CCS_1h2018062306, 0.000
CCS_1h2018062307, 0.000
CCS_1h2018062308, 0.000
CCS_1h2018062309, 0.000
CCS_1h2018062310, 0.000
CCS_1h2018062311, 0.000
CCS_1h2018062312, 0.000
CCS_1h2018062313, 0.000
CCS_1h2018062314, 0.000
CCS_1h2018062315, 0.000
CCS_1h2018062316, 0.000
CCS_1h2018062317, 0.000
CCS_1h2018062318, 0.000
CCS_1h2018062319, 0.000
CCS_1h2018062320, 0.000
CCS_1h2018062321, -99.000
CCS_1h2018062400, 0.000
CCS_1h2018062401, 0.000
CCS_1h2018062402, 0.000
CCS_1h2018062403, 0.000
CCS_1h2018062404, 0.000
CCS_1h2018062405, 0.000
CCS_1h2018062406, 0.000
CCS_1h2018062407, 0.000
CCS_1h2018062408, 0.000
CCS_1h2018062409, 0.000
CCS_1h2018062410, 0.000
CCS_1h2018062411, 0.000
CCS_1h2018062412, 0.000
CCS_1h2018062413, 0.000
CCS_1h2018062414, 0.000
CCS_1h2018062415, 0.000
CCS_1h2018062416, 0.000
CCS_1h2018062417, 0.000
CCS_1h2018062418, 0.000
CCS_1h2018062419, 0.000
CCS_1h2018062420, 0.000
CCS_1h2018062421, 0.000
CCS_1h2018062422, 0.000
CCS_1h2018062423, 0.000
CCS_1h2018062500, 0.000
CCS_1h2018062501, 0.000
CCS_1h2018062502, 0.000
CCS_1h2018062503, 0.000
CCS_1h2018062504, 0.000
CCS_1h2018062505, 0.000
CCS_1h2018062506, 0.000
CCS_1h2018062507, 0.000
