Log Values
Reading , Values
20/12/2018 11:59:01,31.615°C
20/12/2018 12:19:01,30.616°C
20/12/2018 12:39:01,29.742°C
20/12/2018 12:59:01,27.681°C
20/12/2018 13:19:01,32.114°C
20/12/2018 13:39:01,34.11°C
20/12/2018 13:59:01,37.415°C
20/12/2018 14:19:01,34.672°C
20/12/2018 14:39:01,32.8°C
20/12/2018 14:59:01,30.554°C
20/12/2018 15:19:01,31.49°C
20/12/2018 15:39:01,32.364°C
20/12/2018 15:59:01,30.866°C
20/12/2018 16:19:01,29.867°C
20/12/2018 16:39:01,28.868°C
20/12/2018 16:59:01,28.743°C
20/12/2018 17:19:01,27.369°C
20/12/2018 17:39:01,25.619°C
20/12/2018 17:59:01,24.682°C
20/12/2018 18:19:01,23.306°C
20/12/2018 18:39:01,22.681°C
20/12/2018 18:59:01,22.243°C
20/12/2018 19:19:01,21.742°C
20/12/2018 19:39:01,21.68°C
20/12/2018 19:59:01,21.742°C
20/12/2018 20:19:01,21.68°C
20/12/2018 20:39:01,21.617°C
20/12/2018 20:59:01,21.43°C
20/12/2018 21:19:01,21.242°C
20/12/2018 21:39:01,21.242°C
20/12/2018 21:59:01,20.554°C
20/12/2018 22:19:01,19.803°C
20/12/2018 22:39:01,19.49°C
20/12/2018 22:59:01,19.239°C
20/12/2018 23:19:01,18.926°C
20/12/2018 23:39:01,18.676°C
20/12/2018 23:59:01,18.488°C
21/12/2018 00:19:01,18.3°C
21/12/2018 00:39:01,18.426°C
21/12/2018 00:59:01,18.676°C
21/12/2018 01:19:01,18.488°C
21/12/2018 01:39:01,18.3°C
21/12/2018 01:59:01,17.486°C
21/12/2018 02:19:01,16.985°C
21/12/2018 02:39:01,16.672°C
21/12/2018 02:59:01,16.171°C
21/12/2018 03:19:01,16.234°C
21/12/2018 03:39:01,16.109°C
21/12/2018 03:59:01,15.733°C
21/12/2018 04:19:01,15.545°C
21/12/2018 04:39:01,15.419°C
21/12/2018 04:59:01,15.733°C
21/12/2018 05:19:01,16.923°C
21/12/2018 05:39:01,17.361°C
21/12/2018 05:59:01,17.173°C
21/12/2018 06:19:01,17.486°C
21/12/2018 06:39:01,17.612°C
21/12/2018 06:59:01,17.862°C
21/12/2018 07:19:01,18.739°C
21/12/2018 07:39:01,20.429°C
21/12/2018 07:59:01,22.806°C
21/12/2018 08:19:01,23.619°C
21/12/2018 08:39:01,25.369°C
21/12/2018 08:59:01,24.494°C
21/12/2018 09:19:01,24.432°C
21/12/2018 09:39:01,25.744°C
21/12/2018 09:59:01,29.742°C
21/12/2018 10:19:01,33.674°C
21/12/2018 10:39:01,34.048°C
