Log Values
Reading , Values
06/09/2018 23:59:01,20.978°C
07/09/2018 00:19:01,20.728°C
07/09/2018 00:39:01,20.79°C
07/09/2018 00:59:01,20.915°C
07/09/2018 01:19:01,20.978°C
07/09/2018 01:39:01,20.978°C
07/09/2018 01:59:01,20.978°C
07/09/2018 02:19:01,20.978°C
07/09/2018 02:39:01,20.978°C
07/09/2018 02:59:01,20.79°C
07/09/2018 03:19:01,20.665°C
07/09/2018 03:39:01,20.79°C
07/09/2018 03:59:01,21.103°C
07/09/2018 04:19:01,21.478°C
07/09/2018 04:39:01,21.228°C
07/09/2018 04:59:01,20.728°C
07/09/2018 05:19:01,20.477°C
07/09/2018 05:39:01,20.415°C
07/09/2018 05:59:01,20.352°C
07/09/2018 06:19:01,20.352°C
07/09/2018 06:39:01,20.415°C
07/09/2018 06:59:01,20.477°C
07/09/2018 07:19:01,20.79°C
07/09/2018 07:39:01,21.166°C
07/09/2018 07:59:01,21.604°C
07/09/2018 08:19:01,22.354°C
07/09/2018 08:39:01,22.855°C
07/09/2018 08:59:01,23.105°C
07/09/2018 09:19:01,23.292°C
07/09/2018 09:39:01,23.668°C
07/09/2018 09:59:01,22.729°C
07/09/2018 10:19:01,22.292°C
07/09/2018 10:39:01,22.354°C
07/09/2018 10:59:01,22.542°C
07/09/2018 11:19:01,23.105°C
07/09/2018 11:39:01,23.918°C
07/09/2018 11:59:01,24.418°C
07/09/2018 12:19:01,24.98°C
07/09/2018 12:39:01,24.918°C
07/09/2018 12:59:01,25.105°C
07/09/2018 13:19:01,25.105°C
07/09/2018 13:39:01,24.855°C
07/09/2018 13:59:01,24.668°C
07/09/2018 14:19:01,24.543°C
07/09/2018 14:39:01,24.605°C
07/09/2018 14:59:01,24.543°C
07/09/2018 15:19:01,24.418°C
07/09/2018 15:39:01,24.293°C
07/09/2018 15:59:01,24.105°C
07/09/2018 16:19:01,23.98°C
07/09/2018 16:39:01,23.668°C
07/09/2018 16:59:01,23.292°C
07/09/2018 17:19:01,22.855°C
07/09/2018 17:39:01,22.229°C
07/09/2018 17:59:01,21.729°C
07/09/2018 18:19:01,21.166°C
07/09/2018 18:39:01,20.603°C
07/09/2018 18:59:01,20.227°C
07/09/2018 19:19:01,19.977°C
07/09/2018 19:39:01,20.039°C
07/09/2018 19:59:01,20.102°C
07/09/2018 20:19:01,20.29°C
07/09/2018 20:39:01,20.54°C
07/09/2018 20:59:01,20.665°C
07/09/2018 21:19:01,20.853°C
07/09/2018 21:39:01,20.915°C
07/09/2018 21:59:01,21.041°C
07/09/2018 22:19:01,21.166°C
07/09/2018 22:39:01,21.854°C
07/09/2018 22:59:01,21.916°C
07/09/2018 23:19:01,21.916°C
07/09/2018 23:39:01,21.854°C
07/09/2018 23:59:01,22.167°C
08/09/2018 00:19:01,21.979°C
08/09/2018 00:39:01,21.791°C
08/09/2018 00:59:01,21.541°C
08/09/2018 01:19:01,21.291°C
08/09/2018 01:39:01,21.291°C
08/09/2018 01:59:01,21.541°C
08/09/2018 02:19:01,21.666°C
08/09/2018 02:39:01,21.541°C
08/09/2018 02:59:01,21.604°C
08/09/2018 03:19:01,21.541°C
08/09/2018 03:39:01,21.228°C
08/09/2018 03:59:01,21.291°C
08/09/2018 04:19:01,21.353°C
08/09/2018 04:39:01,21.541°C
08/09/2018 04:59:01,21.729°C
08/09/2018 05:19:01,21.729°C
08/09/2018 05:39:01,21.854°C
08/09/2018 05:59:01,21.854°C
08/09/2018 06:19:01,21.854°C
08/09/2018 06:39:01,21.854°C
08/09/2018 06:59:01,21.916°C
08/09/2018 07:19:01,22.104°C
08/09/2018 07:39:01,22.229°C
08/09/2018 07:59:01,22.542°C
08/09/2018 08:19:01,22.729°C
08/09/2018 08:39:01,22.98°C
08/09/2018 08:59:01,23.417°C
08/09/2018 09:19:01,23.793°C
08/09/2018 09:39:01,24.168°C
08/09/2018 09:59:01,24.48°C
08/09/2018 10:19:01,24.855°C
08/09/2018 10:39:01,24.73°C
08/09/2018 10:59:01,24.98°C
08/09/2018 11:19:01,25.48°C
08/09/2018 11:39:01,25.668°C
08/09/2018 11:59:01,25.855°C
08/09/2018 12:19:01,25.918°C
08/09/2018 12:39:01,25.668°C
08/09/2018 12:59:01,25.73°C
08/09/2018 13:19:01,25.73°C
08/09/2018 13:39:01,25.605°C
08/09/2018 13:59:01,25.668°C
08/09/2018 14:19:01,25.605°C
08/09/2018 14:39:01,25.543°C
08/09/2018 14:59:01,25.355°C
08/09/2018 15:19:01,25.043°C
08/09/2018 15:39:01,24.73°C
08/09/2018 15:59:01,24.543°C
08/09/2018 16:19:01,24.418°C
08/09/2018 16:39:01,24.168°C
08/09/2018 16:59:01,23.918°C
08/09/2018 17:19:01,23.605°C
08/09/2018 17:39:01,22.98°C
08/09/2018 17:59:01,22.542°C
08/09/2018 18:19:01,21.979°C
08/09/2018 18:39:01,21.478°C
08/09/2018 18:59:01,21.166°C
08/09/2018 19:19:01,20.978°C
08/09/2018 19:39:01,20.853°C
08/09/2018 19:59:01,20.853°C
08/09/2018 20:19:01,20.79°C
08/09/2018 20:39:01,20.853°C
08/09/2018 20:59:01,20.915°C
08/09/2018 21:19:01,20.853°C
08/09/2018 21:39:01,20.853°C
08/09/2018 21:59:01,20.79°C
08/09/2018 22:19:01,20.728°C
08/09/2018 22:39:01,20.728°C
08/09/2018 22:59:01,20.603°C
08/09/2018 23:19:01,20.54°C
08/09/2018 23:39:01,20.415°C
08/09/2018 23:59:01,20.352°C
09/09/2018 00:19:01,20.352°C
09/09/2018 00:39:01,20.165°C
09/09/2018 00:59:01,20.102°C
09/09/2018 01:19:01,20.352°C
09/09/2018 01:39:01,20.728°C
09/09/2018 01:59:01,20.853°C
09/09/2018 02:19:01,20.915°C
09/09/2018 02:39:01,20.978°C
09/09/2018 02:59:01,20.978°C
09/09/2018 03:19:01,21.041°C
09/09/2018 03:39:01,21.166°C
09/09/2018 03:59:01,21.166°C
09/09/2018 04:19:01,21.103°C
09/09/2018 04:39:01,21.041°C
09/09/2018 04:59:01,21.103°C
09/09/2018 05:19:01,21.291°C
09/09/2018 05:39:01,21.541°C
09/09/2018 05:59:01,21.854°C
09/09/2018 06:19:01,21.979°C
09/09/2018 06:39:01,21.979°C
09/09/2018 06:59:01,22.229°C
09/09/2018 07:19:01,22.167°C
09/09/2018 07:39:01,22.542°C
09/09/2018 07:59:01,22.604°C
09/09/2018 08:19:01,22.855°C
09/09/2018 08:39:01,23.167°C
09/09/2018 08:59:01,23.417°C
09/09/2018 09:19:01,23.73°C
09/09/2018 09:39:01,24.23°C
09/09/2018 09:59:01,24.668°C
09/09/2018 10:19:01,24.918°C
09/09/2018 10:39:01,24.98°C
09/09/2018 10:59:01,25.168°C
09/09/2018 11:19:01,25.793°C
09/09/2018 11:39:01,25.98°C
09/09/2018 11:59:01,26.168°C
09/09/2018 12:19:01,26.168°C
09/09/2018 12:39:01,26.105°C
09/09/2018 12:59:01,26.293°C
09/09/2018 13:19:01,26.105°C
09/09/2018 13:39:01,26.043°C
09/09/2018 13:59:01,25.918°C
09/09/2018 14:19:01,25.855°C
09/09/2018 14:39:01,25.793°C
09/09/2018 14:59:01,25.605°C
09/09/2018 15:19:01,25.418°C
09/09/2018 15:39:01,25.23°C
09/09/2018 15:59:01,25.043°C
09/09/2018 16:19:01,24.793°C
09/09/2018 16:39:01,24.543°C
09/09/2018 16:59:01,24.293°C
09/09/2018 17:19:01,23.98°C
09/09/2018 17:39:01,23.542°C
09/09/2018 17:59:01,23.417°C
09/09/2018 18:19:01,23.042°C
09/09/2018 18:39:01,22.604°C
09/09/2018 18:59:01,22.104°C
09/09/2018 19:19:01,21.666°C
09/09/2018 19:39:01,21.291°C
09/09/2018 19:59:01,21.103°C
09/09/2018 20:19:01,21.103°C
09/09/2018 20:39:01,21.041°C
09/09/2018 20:59:01,20.978°C
09/09/2018 21:19:01,20.978°C
09/09/2018 21:39:01,20.853°C
09/09/2018 21:59:01,20.728°C
09/09/2018 22:19:01,20.79°C
09/09/2018 22:39:01,20.728°C
09/09/2018 22:59:01,20.79°C
09/09/2018 23:19:01,20.79°C
09/09/2018 23:39:01,20.665°C
09/09/2018 23:59:01,20.603°C
10/09/2018 00:19:01,20.54°C
10/09/2018 00:39:01,20.54°C
10/09/2018 00:59:01,20.54°C
10/09/2018 01:19:01,20.54°C
10/09/2018 01:39:01,20.978°C
10/09/2018 01:59:01,21.791°C
10/09/2018 02:19:01,21.979°C
10/09/2018 02:39:01,21.979°C
10/09/2018 02:59:01,21.604°C
10/09/2018 03:19:01,21.541°C
10/09/2018 03:39:01,21.729°C
10/09/2018 03:59:01,21.729°C
10/09/2018 04:19:01,21.916°C
10/09/2018 04:39:01,22.041°C
10/09/2018 04:59:01,21.854°C
10/09/2018 05:19:01,22.104°C
10/09/2018 05:39:01,22.292°C
10/09/2018 05:59:01,22.354°C
10/09/2018 06:19:01,22.354°C
10/09/2018 06:39:01,22.542°C
10/09/2018 06:59:01,22.354°C
