Log Values
Reading , Values
23/04/2019 10:59:01,30.47°C
23/04/2019 11:19:01,31.032°C
23/04/2019 11:39:01,31.969°C
23/04/2019 11:59:01,30.783°C
23/04/2019 12:19:01,30.033°C
23/04/2019 12:39:01,29.596°C
23/04/2019 12:59:01,29.783°C
23/04/2019 13:19:01,30.221°C
23/04/2019 13:39:01,30.345°C
23/04/2019 13:59:01,29.783°C
23/04/2019 14:19:01,28.722°C
23/04/2019 14:39:01,29.908°C
23/04/2019 14:59:01,30.158°C
23/04/2019 15:19:01,28.659°C
23/04/2019 15:39:01,28.222°C
23/04/2019 15:59:01,28.285°C
23/04/2019 16:19:01,28.972°C
23/04/2019 16:39:01,27.285°C
23/04/2019 16:59:01,26.91°C
23/04/2019 17:19:01,26.723°C
23/04/2019 17:39:01,26.66°C
23/04/2019 17:59:01,26.348°C
23/04/2019 18:19:01,26.098°C
23/04/2019 18:39:01,26.035°C
23/04/2019 18:59:01,25.91°C
23/04/2019 19:19:01,25.91°C
23/04/2019 19:39:01,25.785°C
23/04/2019 19:59:01,25.848°C
23/04/2019 20:19:01,25.66°C
23/04/2019 20:39:01,25.66°C
23/04/2019 20:59:01,25.723°C
23/04/2019 21:19:01,25.598°C
23/04/2019 21:39:01,25.473°C
23/04/2019 21:59:01,25.285°C
23/04/2019 22:19:01,25.473°C
23/04/2019 22:39:01,25.473°C
23/04/2019 22:59:01,25.348°C
23/04/2019 23:19:01,25.473°C
23/04/2019 23:39:01,25.535°C
23/04/2019 23:59:01,25.41°C
24/04/2019 00:19:01,25.473°C
24/04/2019 00:39:01,25.473°C
24/04/2019 00:59:01,25.348°C
24/04/2019 01:19:01,25.16°C
24/04/2019 01:39:01,24.848°C
24/04/2019 01:59:01,25.035°C
24/04/2019 02:19:01,25.035°C
24/04/2019 02:39:01,25.16°C
24/04/2019 02:59:01,25.098°C
24/04/2019 03:19:01,24.973°C
24/04/2019 03:39:01,24.91°C
24/04/2019 03:59:01,25.098°C
24/04/2019 04:19:01,24.91°C
24/04/2019 04:39:01,24.973°C
24/04/2019 04:59:01,25.035°C
24/04/2019 05:19:01,24.66°C
24/04/2019 05:39:01,24.535°C
24/04/2019 05:59:01,24.91°C
24/04/2019 06:19:01,24.785°C
24/04/2019 06:39:01,24.785°C
24/04/2019 06:59:01,24.848°C
24/04/2019 07:19:01,24.848°C
24/04/2019 07:39:01,25.66°C
24/04/2019 07:59:01,26.223°C
24/04/2019 08:19:01,26.66°C
24/04/2019 08:39:01,29.659°C
24/04/2019 08:59:01,29.596°C
24/04/2019 09:19:01,27.91°C
24/04/2019 09:39:01,29.659°C
24/04/2019 09:59:01,32.406°C
24/04/2019 10:19:01,31.844°C
24/04/2019 10:39:01,31.407°C
24/04/2019 10:59:01,32.218°C
24/04/2019 11:19:01,31.407°C
24/04/2019 11:39:01,30.907°C
