Log Values
Reading , Values
06/09/2018 23:59:01,19.041°C
07/09/2018 00:19:01,18.728°C
07/09/2018 00:39:01,18.165°C
07/09/2018 00:59:01,18.29°C
07/09/2018 01:19:01,18.665°C
07/09/2018 01:39:01,19.104°C
07/09/2018 01:59:01,19.104°C
07/09/2018 02:19:01,19.041°C
07/09/2018 02:39:01,18.979°C
07/09/2018 02:59:01,18.665°C
07/09/2018 03:19:01,19.166°C
07/09/2018 03:39:01,19.166°C
07/09/2018 03:59:01,18.979°C
07/09/2018 04:19:01,18.853°C
07/09/2018 04:39:01,18.352°C
07/09/2018 04:59:01,18.415°C
07/09/2018 05:19:01,18.415°C
07/09/2018 05:39:01,18.791°C
07/09/2018 05:59:01,19.104°C
07/09/2018 06:19:01,18.979°C
07/09/2018 06:39:01,18.979°C
07/09/2018 06:59:01,19.041°C
07/09/2018 07:19:01,19.417°C
07/09/2018 07:39:01,22.045°C
07/09/2018 07:59:01,21.857°C
07/09/2018 08:19:01,25.172°C
07/09/2018 08:39:01,23.734°C
07/09/2018 08:59:01,24.922°C
07/09/2018 09:19:01,28.796°C
07/09/2018 09:39:01,28.171°C
07/09/2018 09:59:01,29.171°C
07/09/2018 10:19:01,28.796°C
07/09/2018 10:39:01,28.983°C
07/09/2018 10:59:01,29.67°C
07/09/2018 11:19:01,30.045°C
07/09/2018 11:39:01,30.981°C
07/09/2018 11:59:01,32.667°C
07/09/2018 12:19:01,33.914°C
07/09/2018 12:39:01,30.919°C
07/09/2018 12:59:01,31.918°C
07/09/2018 13:19:01,31.668°C
07/09/2018 13:39:01,33.041°C
07/09/2018 13:59:01,34.289°C
07/09/2018 14:19:01,34.289°C
07/09/2018 14:39:01,34.476°C
07/09/2018 14:59:01,32.667°C
07/09/2018 15:19:01,33.353°C
07/09/2018 15:39:01,31.855°C
07/09/2018 15:59:01,32.355°C
07/09/2018 16:19:01,31.481°C
07/09/2018 16:39:01,30.857°C
07/09/2018 16:59:01,29.545°C
07/09/2018 17:19:01,28.109°C
07/09/2018 17:39:01,26.859°C
07/09/2018 17:59:01,25.234°C
07/09/2018 18:19:01,22.921°C
07/09/2018 18:39:01,21.795°C
07/09/2018 18:59:01,21.357°C
07/09/2018 19:19:01,21.044°C
07/09/2018 19:39:01,20.794°C
07/09/2018 19:59:01,20.856°C
07/09/2018 20:19:01,20.668°C
07/09/2018 20:39:01,20.293°C
07/09/2018 20:59:01,20.043°C
07/09/2018 21:19:01,19.73°C
07/09/2018 21:39:01,19.479°C
07/09/2018 21:59:01,19.166°C
07/09/2018 22:19:01,18.728°C
07/09/2018 22:39:01,17.413°C
07/09/2018 22:59:01,17.914°C
07/09/2018 23:19:01,18.29°C
07/09/2018 23:39:01,18.54°C
07/09/2018 23:59:01,18.728°C
08/09/2018 00:19:01,18.603°C
08/09/2018 00:39:01,18.102°C
08/09/2018 00:59:01,17.789°C
08/09/2018 01:19:01,18.227°C
08/09/2018 01:39:01,18.478°C
08/09/2018 01:59:01,18.102°C
08/09/2018 02:19:01,18.352°C
08/09/2018 02:39:01,18.54°C
08/09/2018 02:59:01,17.664°C
