Log Values
Reading , Values
26/06/2019 11:19:01,20.616°C
26/06/2019 11:39:01,20.491°C
26/06/2019 11:59:01,20.491°C
26/06/2019 12:19:01,20.429°C
26/06/2019 12:39:01,20.491°C
26/06/2019 12:59:01,20.616°C
26/06/2019 13:19:01,20.679°C
26/06/2019 13:39:01,20.679°C
26/06/2019 13:59:01,20.616°C
26/06/2019 14:19:01,20.366°C
26/06/2019 14:39:01,20.616°C
26/06/2019 14:59:01,20.616°C
26/06/2019 15:19:01,20.679°C
26/06/2019 15:39:01,20.679°C
26/06/2019 15:59:01,20.742°C
26/06/2019 16:19:01,20.804°C
26/06/2019 16:39:01,20.867°C
26/06/2019 16:59:01,20.929°C
26/06/2019 17:19:01,20.929°C
26/06/2019 17:39:01,20.742°C
26/06/2019 17:59:01,20.804°C
26/06/2019 18:19:01,20.929°C
26/06/2019 18:39:01,21.054°C
26/06/2019 18:59:01,21.18°C
26/06/2019 19:19:01,21.305°C
26/06/2019 19:39:01,21.242°C
26/06/2019 19:59:01,20.929°C
26/06/2019 20:19:01,20.992°C
26/06/2019 20:39:01,20.929°C
26/06/2019 20:59:01,20.679°C
26/06/2019 21:19:01,20.491°C
26/06/2019 21:39:01,20.304°C
26/06/2019 21:59:01,20.241°C
26/06/2019 22:19:01,19.991°C
26/06/2019 22:39:01,19.803°C
26/06/2019 22:59:01,19.615°C
26/06/2019 23:19:01,19.302°C
26/06/2019 23:39:01,19.24°C
26/06/2019 23:59:01,19.24°C
27/06/2019 00:19:01,19.302°C
27/06/2019 00:39:01,19.177°C
27/06/2019 00:59:01,19.24°C
27/06/2019 01:19:01,19.553°C
27/06/2019 01:39:01,19.678°C
27/06/2019 01:59:01,19.991°C
27/06/2019 02:19:01,19.615°C
27/06/2019 02:39:01,19.24°C
27/06/2019 02:59:01,19.24°C
27/06/2019 03:19:01,19.428°C
27/06/2019 03:39:01,19.553°C
27/06/2019 03:59:01,19.74°C
27/06/2019 04:19:01,20.116°C
27/06/2019 04:39:01,20.241°C
27/06/2019 04:59:01,20.366°C
27/06/2019 05:19:01,20.429°C
27/06/2019 05:39:01,20.429°C
27/06/2019 05:59:01,20.616°C
27/06/2019 06:19:01,20.429°C
27/06/2019 06:39:01,20.116°C
27/06/2019 06:59:01,19.866°C
27/06/2019 07:19:01,19.74°C
27/06/2019 07:39:01,19.74°C
27/06/2019 07:59:01,19.74°C
27/06/2019 08:19:01,19.866°C
27/06/2019 08:39:01,19.928°C
27/06/2019 08:59:01,19.991°C
