Log Values
Reading , Values
06/09/2018 23:59:01,19.151°C
07/09/2018 00:19:01,18.837°C
07/09/2018 00:39:01,18.337°C
07/09/2018 00:59:01,18.274°C
07/09/2018 01:19:01,18.712°C
07/09/2018 01:39:01,19.088°C
07/09/2018 01:59:01,19.025°C
07/09/2018 02:19:01,19.151°C
07/09/2018 02:39:01,19.025°C
07/09/2018 02:59:01,18.587°C
07/09/2018 03:19:01,19.088°C
07/09/2018 03:39:01,19.213°C
07/09/2018 03:59:01,19.025°C
07/09/2018 04:19:01,18.963°C
07/09/2018 04:39:01,18.462°C
07/09/2018 04:59:01,18.524°C
07/09/2018 05:19:01,18.462°C
07/09/2018 05:39:01,18.9°C
07/09/2018 05:59:01,19.151°C
07/09/2018 06:19:01,19.025°C
07/09/2018 06:39:01,19.025°C
07/09/2018 06:59:01,19.088°C
07/09/2018 07:19:01,19.401°C
07/09/2018 07:39:01,20.841°C
07/09/2018 07:59:01,23.093°C
07/09/2018 08:19:01,25.344°C
07/09/2018 08:39:01,26.719°C
07/09/2018 08:59:01,27.218°C
07/09/2018 09:19:01,29.217°C
07/09/2018 09:39:01,29.404°C
07/09/2018 09:59:01,30.653°C
07/09/2018 10:19:01,29.155°C
07/09/2018 10:39:01,29.03°C
07/09/2018 10:59:01,30.278°C
07/09/2018 11:19:01,29.779°C
07/09/2018 11:39:01,30.902°C
07/09/2018 11:59:01,32.712°C
07/09/2018 12:19:01,33.834°C
07/09/2018 12:39:01,33.336°C
07/09/2018 12:59:01,34.583°C
07/09/2018 13:19:01,33.024°C
07/09/2018 13:39:01,33.897°C
07/09/2018 13:59:01,34.832°C
07/09/2018 14:19:01,33.897°C
07/09/2018 14:39:01,34.52°C
07/09/2018 14:59:01,32.774°C
07/09/2018 15:19:01,32.026°C
07/09/2018 15:39:01,28.842°C
07/09/2018 15:59:01,30.902°C
07/09/2018 16:19:01,29.779°C
07/09/2018 16:39:01,28.842°C
07/09/2018 16:59:01,27.093°C
07/09/2018 17:19:01,26.031°C
07/09/2018 17:39:01,25.219°C
07/09/2018 17:59:01,24.281°C
07/09/2018 18:19:01,22.968°C
07/09/2018 18:39:01,21.904°C
07/09/2018 18:59:01,21.466°C
07/09/2018 19:19:01,21.154°C
07/09/2018 19:39:01,20.841°C
07/09/2018 19:59:01,20.903°C
07/09/2018 20:19:01,20.715°C
07/09/2018 20:39:01,20.34°C
07/09/2018 20:59:01,20.09°C
07/09/2018 21:19:01,19.839°C
07/09/2018 21:39:01,19.589°C
07/09/2018 21:59:01,19.338°C
07/09/2018 22:19:01,18.775°C
07/09/2018 22:39:01,17.648°C
07/09/2018 22:59:01,17.961°C
07/09/2018 23:19:01,18.337°C
07/09/2018 23:39:01,18.587°C
07/09/2018 23:59:01,18.775°C
08/09/2018 00:19:01,18.712°C
08/09/2018 00:39:01,18.274°C
08/09/2018 00:59:01,18.023°C
08/09/2018 01:19:01,18.337°C
08/09/2018 01:39:01,18.524°C
08/09/2018 01:59:01,18.211°C
08/09/2018 02:19:01,18.462°C
08/09/2018 02:39:01,18.65°C
08/09/2018 02:59:01,17.835°C
08/09/2018 03:19:01,17.898°C
08/09/2018 03:39:01,17.522°C
08/09/2018 03:59:01,17.585°C
08/09/2018 04:19:01,16.896°C
08/09/2018 04:39:01,17.146°C
08/09/2018 04:59:01,17.021°C
08/09/2018 05:19:01,16.896°C
08/09/2018 05:39:01,17.334°C
08/09/2018 05:59:01,16.958°C
08/09/2018 06:19:01,16.457°C
08/09/2018 06:39:01,16.583°C
08/09/2018 06:59:01,16.833°C
08/09/2018 07:19:01,17.146°C
08/09/2018 07:39:01,18.086°C
08/09/2018 07:59:01,21.529°C
08/09/2018 08:19:01,25.031°C
08/09/2018 08:39:01,27.031°C
08/09/2018 08:59:01,28.218°C
08/09/2018 09:19:01,29.529°C
08/09/2018 09:39:01,29.904°C
08/09/2018 09:59:01,29.716°C
08/09/2018 10:19:01,29.529°C
08/09/2018 10:39:01,29.841°C
08/09/2018 10:59:01,31.526°C
08/09/2018 11:19:01,31.339°C
08/09/2018 11:39:01,33.024°C
08/09/2018 11:59:01,33.959°C
08/09/2018 12:19:01,34.333°C
08/09/2018 12:39:01,34.707°C
08/09/2018 12:59:01,35.518°C
08/09/2018 13:19:01,35.081°C
08/09/2018 13:39:01,34.52°C
08/09/2018 13:59:01,35.331°C
08/09/2018 14:19:01,35.268°C
08/09/2018 14:39:01,35.892°C
08/09/2018 14:59:01,35.268°C
08/09/2018 15:19:01,33.086°C
08/09/2018 15:39:01,31.651°C
08/09/2018 15:59:01,33.959°C
08/09/2018 16:19:01,31.214°C
08/09/2018 16:39:01,29.217°C
08/09/2018 16:59:01,28.155°C
08/09/2018 17:19:01,26.844°C
08/09/2018 17:39:01,25.594°C
08/09/2018 17:59:01,24.344°C
08/09/2018 18:19:01,23.093°C
08/09/2018 18:39:01,22.467°C
08/09/2018 18:59:01,22.155°C
08/09/2018 19:19:01,22.155°C
08/09/2018 19:39:01,21.967°C
08/09/2018 19:59:01,22.03°C
08/09/2018 20:19:01,22.217°C
08/09/2018 20:39:01,21.904°C
08/09/2018 20:59:01,21.529°C
08/09/2018 21:19:01,20.966°C
08/09/2018 21:39:01,19.964°C
08/09/2018 21:59:01,19.025°C
08/09/2018 22:19:01,18.086°C
08/09/2018 22:39:01,18.399°C
08/09/2018 22:59:01,18.337°C
08/09/2018 23:19:01,18.462°C
08/09/2018 23:39:01,18.149°C
08/09/2018 23:59:01,17.334°C
09/09/2018 00:19:01,17.021°C
09/09/2018 00:39:01,17.585°C
09/09/2018 00:59:01,17.46°C
09/09/2018 01:19:01,16.771°C
09/09/2018 01:39:01,16.144°C
09/09/2018 01:59:01,15.768°C
09/09/2018 02:19:01,15.517°C
09/09/2018 02:39:01,15.329°C
09/09/2018 02:59:01,15.079°C
09/09/2018 03:19:01,15.329°C
09/09/2018 03:39:01,15.58°C
09/09/2018 03:59:01,15.141°C
09/09/2018 04:19:01,15.267°C
09/09/2018 04:39:01,15.643°C
09/09/2018 04:59:01,15.705°C
09/09/2018 05:19:01,15.329°C
09/09/2018 05:39:01,15.956°C
09/09/2018 05:59:01,16.833°C
09/09/2018 06:19:01,17.522°C
09/09/2018 06:39:01,17.835°C
09/09/2018 06:59:01,17.397°C
09/09/2018 07:19:01,17.021°C
09/09/2018 07:39:01,18.775°C
09/09/2018 07:59:01,22.467°C
09/09/2018 08:19:01,25.969°C
09/09/2018 08:39:01,28.218°C
09/09/2018 08:59:01,30.153°C
09/09/2018 09:19:01,31.714°C
09/09/2018 09:39:01,32.525°C
09/09/2018 09:59:01,33.211°C
09/09/2018 10:19:01,31.526°C
09/09/2018 10:39:01,33.273°C
09/09/2018 10:59:01,34.458°C
09/09/2018 11:19:01,33.585°C
09/09/2018 11:39:01,36.079°C
09/09/2018 11:59:01,36.64°C
09/09/2018 12:19:01,37.387°C
09/09/2018 12:39:01,35.767°C
09/09/2018 12:59:01,37.263°C
09/09/2018 13:19:01,36.203°C
09/09/2018 13:39:01,36.702°C
09/09/2018 13:59:01,36.141°C
09/09/2018 14:19:01,35.331°C
09/09/2018 14:39:01,34.458°C
09/09/2018 14:59:01,33.585°C
09/09/2018 15:19:01,32.4°C
09/09/2018 15:39:01,30.216°C
09/09/2018 15:59:01,30.965°C
09/09/2018 16:19:01,29.467°C
09/09/2018 16:39:01,27.968°C
09/09/2018 16:59:01,27.406°C
09/09/2018 17:19:01,25.781°C
09/09/2018 17:39:01,24.594°C
09/09/2018 17:59:01,23.906°C
09/09/2018 18:19:01,22.78°C
09/09/2018 18:39:01,21.842°C
09/09/2018 18:59:01,21.466°C
09/09/2018 19:19:01,21.341°C
09/09/2018 19:39:01,21.341°C
09/09/2018 19:59:01,21.404°C
09/09/2018 20:19:01,21.091°C
09/09/2018 20:39:01,20.715°C
09/09/2018 20:59:01,20.403°C
09/09/2018 21:19:01,20.277°C
09/09/2018 21:39:01,20.34°C
09/09/2018 21:59:01,20.465°C
09/09/2018 22:19:01,20.152°C
09/09/2018 22:39:01,20.152°C
09/09/2018 22:59:01,19.651°C
09/09/2018 23:19:01,19.276°C
09/09/2018 23:39:01,19.651°C
09/09/2018 23:59:01,19.589°C
10/09/2018 00:19:01,19.526°C
10/09/2018 00:39:01,19.526°C
10/09/2018 00:59:01,19.338°C
10/09/2018 01:19:01,19.714°C
10/09/2018 01:39:01,19.839°C
10/09/2018 01:59:01,19.526°C
10/09/2018 02:19:01,19.651°C
10/09/2018 02:39:01,19.589°C
10/09/2018 02:59:01,19.464°C
10/09/2018 03:19:01,19.338°C
10/09/2018 03:39:01,19.401°C
10/09/2018 03:59:01,19.589°C
10/09/2018 04:19:01,19.651°C
10/09/2018 04:39:01,19.526°C
10/09/2018 04:59:01,19.464°C
10/09/2018 05:19:01,19.526°C
10/09/2018 05:39:01,19.401°C
10/09/2018 05:59:01,19.401°C
