Log Values
Reading , Values
17/10/2018 11:39:01,30.521°C
17/10/2018 11:59:01,30.021°C
17/10/2018 12:19:01,28.96°C
17/10/2018 12:39:01,28.772°C
17/10/2018 12:59:01,28.023°C
17/10/2018 13:19:01,26.711°C
17/10/2018 13:39:01,26.461°C
17/10/2018 13:59:01,26.398°C
17/10/2018 14:19:01,25.586°C
17/10/2018 14:39:01,25.398°C
17/10/2018 14:59:01,24.336°C
17/10/2018 15:19:01,23.836°C
17/10/2018 15:39:01,23.648°C
17/10/2018 15:59:01,23.023°C
17/10/2018 16:19:01,21.96°C
17/10/2018 16:39:01,21.709°C
17/10/2018 16:59:01,21.397°C
17/10/2018 17:19:01,21.146°C
17/10/2018 17:39:01,20.771°C
17/10/2018 17:59:01,20.083°C
17/10/2018 18:19:01,19.332°C
17/10/2018 18:39:01,18.831°C
17/10/2018 18:59:01,18.894°C
17/10/2018 19:19:01,19.019°C
17/10/2018 19:39:01,18.831°C
17/10/2018 19:59:01,18.581°C
17/10/2018 20:19:01,18.706°C
17/10/2018 20:39:01,19.144°C
17/10/2018 20:59:01,19.457°C
17/10/2018 21:19:01,19.77°C
17/10/2018 21:39:01,19.707°C
17/10/2018 21:59:01,19.77°C
17/10/2018 22:19:01,19.958°C
17/10/2018 22:39:01,19.895°C
17/10/2018 22:59:01,19.707°C
17/10/2018 23:19:01,19.645°C
17/10/2018 23:39:01,19.52°C
17/10/2018 23:59:01,19.332°C
18/10/2018 00:19:01,19.207°C
18/10/2018 00:39:01,19.019°C
18/10/2018 00:59:01,18.957°C
18/10/2018 01:19:01,18.894°C
18/10/2018 01:39:01,18.769°C
18/10/2018 01:59:01,18.581°C
18/10/2018 02:19:01,18.268°C
18/10/2018 02:39:01,18.143°C
18/10/2018 02:59:01,18.268°C
18/10/2018 03:19:01,18.018°C
18/10/2018 03:39:01,17.642°C
18/10/2018 03:59:01,17.454°C
18/10/2018 04:19:01,17.642°C
18/10/2018 04:39:01,17.517°C
18/10/2018 04:59:01,17.454°C
18/10/2018 05:19:01,17.329°C
18/10/2018 05:39:01,17.329°C
18/10/2018 05:59:01,17.392°C
18/10/2018 06:19:01,17.517°C
18/10/2018 06:39:01,17.83°C
18/10/2018 06:59:01,18.331°C
18/10/2018 07:19:01,18.393°C
18/10/2018 07:39:01,18.957°C
18/10/2018 07:59:01,20.271°C
18/10/2018 08:19:01,20.771°C
18/10/2018 08:39:01,21.397°C
18/10/2018 08:59:01,22.147°C
18/10/2018 09:19:01,22.46°C
18/10/2018 09:39:01,23.21°C
18/10/2018 09:59:01,23.898°C
18/10/2018 10:19:01,24.711°C
18/10/2018 10:39:01,28.96°C
18/10/2018 10:59:01,27.71°C
18/10/2018 11:19:01,28.96°C
18/10/2018 11:39:01,31.083°C
18/10/2018 11:59:01,29.834°C
18/10/2018 12:19:01,28.772°C
18/10/2018 12:39:01,29.147°C
18/10/2018 12:59:01,27.898°C
18/10/2018 13:19:01,27.211°C
18/10/2018 13:39:01,26.273°C
18/10/2018 13:59:01,26.086°C
18/10/2018 14:19:01,24.898°C
18/10/2018 14:39:01,24.398°C
18/10/2018 14:59:01,25.648°C
18/10/2018 15:19:01,25.523°C
18/10/2018 15:39:01,25.211°C
18/10/2018 15:59:01,24.148°C
