Log Values
Reading , Values
12/05/2019 15:00:01,35.136°C
12/05/2019 15:20:01,34.012°C
12/05/2019 15:40:01,30.203°C
12/05/2019 16:00:01,30.828°C
12/05/2019 16:20:01,27.017°C
12/05/2019 16:40:01,25.268°C
12/05/2019 17:00:01,25.268°C
12/05/2019 17:20:01,23.767°C
12/05/2019 17:40:01,21.766°C
12/05/2019 18:00:01,19.515°C
12/05/2019 18:20:01,17.512°C
12/05/2019 18:40:01,17.825°C
12/05/2019 19:00:01,17.638°C
12/05/2019 19:20:01,17.387°C
12/05/2019 19:40:01,16.762°C
12/05/2019 20:00:01,16.824°C
12/05/2019 20:20:01,15.823°C
12/05/2019 20:40:01,15.823°C
12/05/2019 21:00:01,16.323°C
12/05/2019 21:20:01,16.323°C
12/05/2019 21:40:01,16.636°C
12/05/2019 22:00:01,16.261°C
12/05/2019 22:20:01,16.511°C
12/05/2019 22:40:01,16.323°C
12/05/2019 23:00:01,16.01°C
12/05/2019 23:20:01,15.572°C
12/05/2019 23:40:01,15.51°C
13/05/2019 00:00:01,15.384°C
13/05/2019 00:20:01,15.197°C
13/05/2019 00:40:01,14.946°C
13/05/2019 01:00:01,14.821°C
13/05/2019 01:20:01,16.073°C
13/05/2019 01:40:01,15.447°C
13/05/2019 02:00:01,15.885°C
13/05/2019 02:20:01,15.009°C
13/05/2019 02:40:01,14.758°C
13/05/2019 03:00:01,15.51°C
13/05/2019 03:20:01,17.45°C
13/05/2019 03:40:01,17.575°C
13/05/2019 04:00:01,17.888°C
13/05/2019 04:20:01,17.512°C
13/05/2019 04:40:01,17.575°C
13/05/2019 05:00:01,17.325°C
13/05/2019 05:20:01,18.201°C
13/05/2019 05:40:01,18.701°C
13/05/2019 06:00:01,18.576°C
13/05/2019 06:20:01,18.827°C
13/05/2019 06:40:01,18.576°C
13/05/2019 07:00:01,18.952°C
13/05/2019 07:20:01,19.327°C
13/05/2019 07:40:01,19.327°C
13/05/2019 08:00:01,19.515°C
13/05/2019 08:20:01,19.89°C
13/05/2019 08:40:01,21.704°C
13/05/2019 09:00:01,23.705°C
13/05/2019 09:20:01,25.268°C
13/05/2019 09:40:01,26.767°C
13/05/2019 10:00:01,27.892°C
13/05/2019 10:20:01,26.455°C
13/05/2019 10:40:01,28.517°C
13/05/2019 11:00:01,29.829°C
13/05/2019 11:20:01,32.077°C
13/05/2019 11:40:01,32.389°C
13/05/2019 12:00:01,33.263°C
13/05/2019 12:20:01,35.697°C
13/05/2019 12:40:01,35.76°C
13/05/2019 13:00:01,36.571°C
13/05/2019 13:20:01,35.76°C
13/05/2019 13:40:01,36.571°C
13/05/2019 14:00:01,34.824°C
13/05/2019 14:20:01,36.321°C
13/05/2019 14:40:01,35.635°C
13/05/2019 15:00:01,35.572°C
13/05/2019 15:20:01,34.699°C
13/05/2019 15:40:01,34.824°C
13/05/2019 16:00:01,33.45°C
13/05/2019 16:20:01,32.264°C
13/05/2019 16:40:01,31.14°C
13/05/2019 17:00:01,30.141°C
13/05/2019 17:20:01,26.767°C
13/05/2019 17:40:01,25.205°C
13/05/2019 18:00:01,22.892°C
13/05/2019 18:20:01,21.141°C
13/05/2019 18:40:01,19.827°C
13/05/2019 19:00:01,19.139°C
13/05/2019 19:20:01,18.889°C
13/05/2019 19:40:01,18.889°C
13/05/2019 20:00:01,18.827°C
13/05/2019 20:20:01,18.952°C
13/05/2019 20:40:01,18.701°C
13/05/2019 21:00:01,17.638°C
13/05/2019 21:20:01,17.575°C
13/05/2019 21:40:01,16.699°C
13/05/2019 22:00:01,16.386°C
13/05/2019 22:20:01,16.449°C
13/05/2019 22:40:01,17.074°C
13/05/2019 23:00:01,16.949°C
13/05/2019 23:20:01,16.386°C
13/05/2019 23:40:01,17.012°C
14/05/2019 00:00:01,17.2°C
14/05/2019 00:20:01,16.386°C
14/05/2019 00:40:01,16.323°C
14/05/2019 01:00:01,16.073°C
14/05/2019 01:20:01,16.01°C
14/05/2019 01:40:01,16.386°C
14/05/2019 02:00:01,17.074°C
14/05/2019 02:20:01,16.762°C
14/05/2019 02:40:01,17.638°C
14/05/2019 03:00:01,18.514°C
