Log Values
Reading , Values
20/05/2019 16:39:01,27.547°C
20/05/2019 16:59:01,25.359°C
20/05/2019 17:19:01,25.609°C
20/05/2019 17:39:01,24.734°C
20/05/2019 17:59:01,24.297°C
20/05/2019 18:19:01,23.796°C
20/05/2019 18:39:01,23.484°C
20/05/2019 18:59:01,23.108°C
20/05/2019 19:19:01,22.42°C
20/05/2019 19:39:01,22.671°C
20/05/2019 19:59:01,22.733°C
20/05/2019 20:19:01,21.357°C
20/05/2019 20:39:01,20.293°C
20/05/2019 20:59:01,20.356°C
20/05/2019 21:19:01,20.23°C
20/05/2019 21:39:01,20.23°C
20/05/2019 21:59:01,19.104°C
20/05/2019 22:19:01,17.914°C
20/05/2019 22:39:01,19.354°C
20/05/2019 22:59:01,19.041°C
20/05/2019 23:19:01,18.165°C
20/05/2019 23:39:01,17.476°C
20/05/2019 23:59:01,17.1°C
21/05/2019 00:19:01,16.849°C
21/05/2019 00:39:01,16.599°C
21/05/2019 00:59:01,16.223°C
21/05/2019 01:19:01,16.16°C
21/05/2019 01:39:01,15.972°C
21/05/2019 01:59:01,15.972°C
21/05/2019 02:19:01,15.784°C
21/05/2019 02:39:01,15.346°C
21/05/2019 02:59:01,15.158°C
21/05/2019 03:19:01,15.158°C
21/05/2019 03:39:01,15.033°C
21/05/2019 03:59:01,14.97°C
21/05/2019 04:19:01,14.845°C
21/05/2019 04:39:01,14.97°C
21/05/2019 04:59:01,14.719°C
21/05/2019 05:19:01,14.155°C
21/05/2019 05:39:01,14.218°C
21/05/2019 05:59:01,13.904°C
21/05/2019 06:19:01,13.967°C
21/05/2019 06:39:01,13.904°C
21/05/2019 06:59:01,13.779°C
21/05/2019 07:19:01,14.155°C
21/05/2019 07:39:01,15.659°C
21/05/2019 07:59:01,20.168°C
21/05/2019 08:19:01,24.359°C
21/05/2019 08:39:01,26.734°C
21/05/2019 08:59:01,29.046°C
21/05/2019 09:19:01,29.42°C
21/05/2019 09:39:01,31.106°C
21/05/2019 09:59:01,32.23°C
21/05/2019 10:19:01,31.793°C
21/05/2019 10:39:01,30.794°C
21/05/2019 10:59:01,28.733°C
21/05/2019 11:19:01,29.858°C
21/05/2019 11:39:01,29.67°C
21/05/2019 11:59:01,32.043°C
21/05/2019 12:19:01,34.912°C
21/05/2019 12:39:01,31.294°C
21/05/2019 12:59:01,32.417°C
21/05/2019 13:19:01,29.858°C
21/05/2019 13:39:01,31.855°C
21/05/2019 13:59:01,31.73°C
21/05/2019 14:19:01,31.918°C
21/05/2019 14:39:01,32.667°C
21/05/2019 14:59:01,34.725°C
21/05/2019 15:19:01,34.788°C
21/05/2019 15:39:01,35.349°C
21/05/2019 15:59:01,33.041°C
21/05/2019 16:19:01,30.794°C
21/05/2019 16:39:01,31.918°C
21/05/2019 16:59:01,28.421°C
21/05/2019 17:19:01,27.484°C
21/05/2019 17:39:01,26.297°C
21/05/2019 17:59:01,25.109°C
21/05/2019 18:19:01,24.359°C
21/05/2019 18:39:01,23.546°C
21/05/2019 18:59:01,22.858°C
21/05/2019 19:19:01,22.608°C
21/05/2019 19:39:01,22.42°C
21/05/2019 19:59:01,21.294°C
21/05/2019 20:19:01,21.607°C
21/05/2019 20:39:01,21.419°C
21/05/2019 20:59:01,20.23°C
21/05/2019 21:19:01,20.481°C
21/05/2019 21:39:01,20.356°C
21/05/2019 21:59:01,20.543°C
21/05/2019 22:19:01,20.543°C
21/05/2019 22:39:01,20.794°C
21/05/2019 22:59:01,21.232°C
21/05/2019 23:19:01,20.919°C
21/05/2019 23:39:01,21.294°C
21/05/2019 23:59:01,22.233°C
22/05/2019 00:19:01,22.233°C
22/05/2019 00:39:01,22.42°C
22/05/2019 00:59:01,22.483°C
22/05/2019 01:19:01,22.295°C
22/05/2019 01:39:01,21.982°C
22/05/2019 01:59:01,21.982°C
22/05/2019 02:19:01,21.982°C
22/05/2019 02:39:01,21.169°C
22/05/2019 02:59:01,20.668°C
22/05/2019 03:19:01,20.418°C
22/05/2019 03:39:01,20.668°C
22/05/2019 03:59:01,20.668°C
22/05/2019 04:19:01,21.732°C
22/05/2019 04:39:01,21.482°C
22/05/2019 04:59:01,21.607°C
22/05/2019 05:19:01,21.232°C
22/05/2019 05:39:01,21.107°C
22/05/2019 05:59:01,22.108°C
22/05/2019 06:19:01,21.607°C
22/05/2019 06:39:01,21.92°C
22/05/2019 06:59:01,22.295°C
22/05/2019 07:19:01,22.358°C
22/05/2019 07:39:01,22.483°C
22/05/2019 07:59:01,22.858°C
22/05/2019 08:19:01,25.484°C
22/05/2019 08:39:01,24.797°C
22/05/2019 08:59:01,27.422°C
22/05/2019 09:19:01,29.545°C
22/05/2019 09:39:01,30.732°C
22/05/2019 09:59:01,32.417°C
22/05/2019 10:19:01,31.543°C
22/05/2019 10:39:01,32.479°C
22/05/2019 10:59:01,33.54°C
22/05/2019 11:19:01,33.353°C
22/05/2019 11:39:01,31.793°C
22/05/2019 11:59:01,33.228°C
22/05/2019 12:19:01,30.857°C
22/05/2019 12:39:01,31.481°C
22/05/2019 12:59:01,30.607°C
22/05/2019 13:19:01,31.481°C
22/05/2019 13:39:01,33.041°C
22/05/2019 13:59:01,33.478°C
22/05/2019 14:19:01,29.046°C
22/05/2019 14:39:01,28.983°C
22/05/2019 14:59:01,31.855°C
22/05/2019 15:19:01,31.481°C
22/05/2019 15:39:01,32.604°C
22/05/2019 15:59:01,29.483°C
22/05/2019 16:19:01,27.547°C
22/05/2019 16:39:01,27.297°C
22/05/2019 16:59:01,28.359°C
22/05/2019 17:19:01,26.484°C
22/05/2019 17:39:01,25.422°C
22/05/2019 17:59:01,24.109°C
22/05/2019 18:19:01,23.796°C
22/05/2019 18:39:01,23.171°C
22/05/2019 18:59:01,22.858°C
22/05/2019 19:19:01,22.545°C
22/05/2019 19:39:01,21.982°C
22/05/2019 19:59:01,21.232°C
22/05/2019 20:19:01,20.981°C
22/05/2019 20:39:01,20.418°C
22/05/2019 20:59:01,19.417°C
22/05/2019 21:19:01,19.229°C
22/05/2019 21:39:01,19.354°C
22/05/2019 21:59:01,19.917°C
22/05/2019 22:19:01,20.293°C
22/05/2019 22:39:01,19.917°C
22/05/2019 22:59:01,19.605°C
22/05/2019 23:19:01,20.418°C
22/05/2019 23:39:01,20.481°C
22/05/2019 23:59:01,20.981°C
23/05/2019 00:19:01,20.731°C
23/05/2019 00:39:01,21.482°C
23/05/2019 00:59:01,21.67°C
23/05/2019 01:19:01,21.857°C
23/05/2019 01:39:01,21.482°C
23/05/2019 01:59:01,22.233°C
23/05/2019 02:19:01,22.42°C
23/05/2019 02:39:01,21.795°C
23/05/2019 02:59:01,21.732°C
23/05/2019 03:19:01,22.17°C
23/05/2019 03:39:01,21.857°C
23/05/2019 03:59:01,21.169°C
23/05/2019 04:19:01,22.17°C
23/05/2019 04:39:01,21.92°C
23/05/2019 04:59:01,20.919°C
23/05/2019 05:19:01,21.294°C
23/05/2019 05:39:01,21.107°C
23/05/2019 05:59:01,20.668°C
23/05/2019 06:19:01,20.668°C
23/05/2019 06:39:01,21.67°C
23/05/2019 06:59:01,21.607°C
23/05/2019 07:19:01,21.044°C
23/05/2019 07:39:01,21.92°C
23/05/2019 07:59:01,25.172°C
23/05/2019 08:19:01,26.547°C
23/05/2019 08:39:01,25.234°C
23/05/2019 08:59:01,26.484°C
23/05/2019 09:19:01,31.044°C
23/05/2019 09:39:01,31.418°C
23/05/2019 09:59:01,31.169°C
23/05/2019 10:19:01,30.107°C
23/05/2019 10:39:01,30.482°C
23/05/2019 10:59:01,31.98°C
23/05/2019 11:19:01,31.169°C
23/05/2019 11:39:01,31.106°C
23/05/2019 11:59:01,30.919°C
23/05/2019 12:19:01,31.606°C
23/05/2019 12:39:01,31.793°C
23/05/2019 12:59:01,31.106°C
23/05/2019 13:19:01,28.983°C
23/05/2019 13:39:01,31.106°C
23/05/2019 13:59:01,31.356°C
23/05/2019 14:19:01,30.794°C
23/05/2019 14:39:01,28.484°C
23/05/2019 14:59:01,27.859°C
23/05/2019 15:19:01,26.859°C
23/05/2019 15:39:01,26.922°C
23/05/2019 15:59:01,26.109°C
23/05/2019 16:19:01,25.734°C
23/05/2019 16:39:01,25.547°C
23/05/2019 16:59:01,25.672°C
23/05/2019 17:19:01,25.234°C
23/05/2019 17:39:01,23.984°C
23/05/2019 17:59:01,22.921°C
23/05/2019 18:19:01,22.796°C
23/05/2019 18:39:01,22.483°C
23/05/2019 18:59:01,22.045°C
23/05/2019 19:19:01,21.482°C
23/05/2019 19:39:01,21.92°C
23/05/2019 19:59:01,20.981°C
23/05/2019 20:19:01,20.981°C
23/05/2019 20:39:01,21.857°C
23/05/2019 20:59:01,22.608°C
23/05/2019 21:19:01,22.108°C
23/05/2019 21:39:01,22.17°C
23/05/2019 21:59:01,22.233°C
23/05/2019 22:19:01,21.107°C
23/05/2019 22:39:01,21.232°C
23/05/2019 22:59:01,21.545°C
23/05/2019 23:19:01,21.482°C
23/05/2019 23:39:01,21.357°C
23/05/2019 23:59:01,20.606°C
24/05/2019 00:19:01,20.168°C
24/05/2019 00:39:01,19.479°C
24/05/2019 00:59:01,18.603°C
24/05/2019 01:19:01,18.352°C
24/05/2019 01:39:01,19.292°C
24/05/2019 01:59:01,19.792°C
24/05/2019 02:19:01,19.98°C
24/05/2019 02:39:01,19.917°C
24/05/2019 02:59:01,19.292°C
24/05/2019 03:19:01,18.102°C
24/05/2019 03:39:01,17.163°C
24/05/2019 03:59:01,16.599°C
24/05/2019 04:19:01,17.35°C
24/05/2019 04:39:01,17.726°C
24/05/2019 04:59:01,17.413°C
24/05/2019 05:19:01,18.29°C
24/05/2019 05:39:01,18.478°C
24/05/2019 05:59:01,18.227°C
24/05/2019 06:19:01,18.352°C
24/05/2019 06:39:01,17.288°C
24/05/2019 06:59:01,17.601°C
24/05/2019 07:19:01,18.165°C
24/05/2019 07:39:01,20.794°C
24/05/2019 07:59:01,24.547°C
24/05/2019 08:19:01,27.172°C
24/05/2019 08:39:01,28.858°C
24/05/2019 08:59:01,30.17°C
24/05/2019 09:19:01,30.669°C
24/05/2019 09:39:01,31.106°C
24/05/2019 09:59:01,31.668°C
24/05/2019 10:19:01,31.73°C
24/05/2019 10:39:01,31.98°C
24/05/2019 10:59:01,31.98°C
24/05/2019 11:19:01,32.105°C
24/05/2019 11:39:01,33.602°C
24/05/2019 11:59:01,34.226°C
24/05/2019 12:19:01,34.788°C
24/05/2019 12:39:01,34.226°C
24/05/2019 12:59:01,33.291°C
24/05/2019 13:19:01,33.041°C
24/05/2019 13:39:01,33.478°C
24/05/2019 13:59:01,34.975°C
24/05/2019 14:19:01,34.725°C
24/05/2019 14:39:01,33.415°C
24/05/2019 14:59:01,31.543°C
24/05/2019 15:19:01,34.164°C
24/05/2019 15:39:01,31.98°C
24/05/2019 15:59:01,33.228°C
24/05/2019 16:19:01,33.103°C
24/05/2019 16:39:01,31.543°C
24/05/2019 16:59:01,29.42°C
24/05/2019 17:19:01,27.422°C
24/05/2019 17:39:01,27.109°C
24/05/2019 17:59:01,24.984°C
24/05/2019 18:19:01,23.734°C
24/05/2019 18:39:01,22.983°C
24/05/2019 18:59:01,22.233°C
24/05/2019 19:19:01,22.17°C
24/05/2019 19:39:01,21.795°C
24/05/2019 19:59:01,21.294°C
24/05/2019 20:19:01,20.794°C
24/05/2019 20:39:01,20.168°C
24/05/2019 20:59:01,19.667°C
24/05/2019 21:19:01,19.855°C
24/05/2019 21:39:01,19.605°C
24/05/2019 21:59:01,19.479°C
24/05/2019 22:19:01,18.979°C
24/05/2019 22:39:01,18.478°C
24/05/2019 22:59:01,17.977°C
24/05/2019 23:19:01,17.476°C
24/05/2019 23:39:01,16.912°C
24/05/2019 23:59:01,16.724°C
25/05/2019 00:19:01,16.849°C
25/05/2019 00:39:01,17.163°C
25/05/2019 00:59:01,17.225°C
25/05/2019 01:19:01,17.1°C
25/05/2019 01:39:01,16.787°C
25/05/2019 01:59:01,16.474°C
25/05/2019 02:19:01,16.035°C
25/05/2019 02:39:01,15.471°C
25/05/2019 02:59:01,15.158°C
25/05/2019 03:19:01,14.782°C
25/05/2019 03:39:01,14.594°C
25/05/2019 03:59:01,14.343°C
25/05/2019 04:19:01,14.343°C
25/05/2019 04:39:01,14.406°C
25/05/2019 04:59:01,13.967°C
25/05/2019 05:19:01,13.967°C
25/05/2019 05:39:01,14.03°C
25/05/2019 05:59:01,13.528°C
25/05/2019 06:19:01,13.716°C
25/05/2019 06:39:01,13.528°C
25/05/2019 06:59:01,13.528°C
25/05/2019 07:19:01,13.779°C
25/05/2019 07:39:01,16.286°C
25/05/2019 07:59:01,20.731°C
25/05/2019 08:19:01,24.484°C
25/05/2019 08:39:01,27.484°C
25/05/2019 08:59:01,30.42°C
25/05/2019 09:19:01,31.793°C
25/05/2019 09:39:01,32.167°C
25/05/2019 09:59:01,32.355°C
25/05/2019 10:19:01,33.228°C
25/05/2019 10:39:01,33.914°C
25/05/2019 10:59:01,34.102°C
25/05/2019 11:19:01,34.975°C
25/05/2019 11:39:01,34.788°C
25/05/2019 11:59:01,35.723°C
25/05/2019 12:19:01,35.785°C
25/05/2019 12:39:01,34.538°C
25/05/2019 12:59:01,33.041°C
25/05/2019 13:19:01,32.355°C
25/05/2019 13:39:01,33.852°C
25/05/2019 13:59:01,34.85°C
25/05/2019 14:19:01,35.287°C
25/05/2019 14:39:01,36.097°C
25/05/2019 14:59:01,34.289°C
25/05/2019 15:19:01,35.349°C
25/05/2019 15:39:01,37.219°C
25/05/2019 15:59:01,31.294°C
25/05/2019 16:19:01,34.102°C
25/05/2019 16:39:01,33.166°C
25/05/2019 16:59:01,31.73°C
25/05/2019 17:19:01,28.421°C
25/05/2019 17:39:01,27.109°C
25/05/2019 17:59:01,24.922°C
25/05/2019 18:19:01,23.859°C
25/05/2019 18:39:01,22.858°C
25/05/2019 18:59:01,22.733°C
25/05/2019 19:19:01,22.608°C
25/05/2019 19:39:01,22.108°C
25/05/2019 19:59:01,21.545°C
25/05/2019 20:19:01,21.232°C
25/05/2019 20:39:01,21.107°C
25/05/2019 20:59:01,20.356°C
25/05/2019 21:19:01,19.73°C
25/05/2019 21:39:01,19.417°C
25/05/2019 21:59:01,18.979°C
25/05/2019 22:19:01,18.227°C
25/05/2019 22:39:01,18.29°C
25/05/2019 22:59:01,18.039°C
25/05/2019 23:19:01,17.601°C
25/05/2019 23:39:01,16.975°C
25/05/2019 23:59:01,16.411°C
26/05/2019 00:19:01,16.035°C
26/05/2019 00:39:01,15.722°C
26/05/2019 00:59:01,15.471°C
26/05/2019 01:19:01,15.283°C
26/05/2019 01:39:01,15.221°C
26/05/2019 01:59:01,14.845°C
26/05/2019 02:19:01,14.719°C
26/05/2019 02:39:01,14.594°C
26/05/2019 02:59:01,14.469°C
26/05/2019 03:19:01,14.343°C
26/05/2019 03:39:01,14.531°C
26/05/2019 03:59:01,14.218°C
26/05/2019 04:19:01,14.218°C
26/05/2019 04:39:01,14.469°C
26/05/2019 04:59:01,14.281°C
26/05/2019 05:19:01,14.594°C
26/05/2019 05:39:01,14.281°C
26/05/2019 05:59:01,15.346°C
26/05/2019 06:19:01,15.847°C
26/05/2019 06:39:01,16.223°C
26/05/2019 06:59:01,16.348°C
26/05/2019 07:19:01,16.849°C
26/05/2019 07:39:01,17.538°C
26/05/2019 07:59:01,18.853°C
26/05/2019 08:19:01,20.105°C
26/05/2019 08:39:01,21.67°C
26/05/2019 08:59:01,23.484°C
26/05/2019 09:19:01,24.171°C
26/05/2019 09:39:01,26.922°C
26/05/2019 09:59:01,27.484°C
26/05/2019 10:19:01,28.109°C
26/05/2019 10:39:01,27.984°C
26/05/2019 10:59:01,28.733°C
26/05/2019 11:19:01,32.167°C
26/05/2019 11:39:01,34.663°C
26/05/2019 11:59:01,35.661°C
26/05/2019 12:19:01,33.665°C
26/05/2019 12:39:01,35.099°C
26/05/2019 12:59:01,31.606°C
26/05/2019 13:19:01,27.984°C
26/05/2019 13:39:01,30.107°C
26/05/2019 13:59:01,25.047°C
26/05/2019 14:19:01,24.984°C
26/05/2019 14:39:01,28.484°C
26/05/2019 14:59:01,26.297°C
26/05/2019 15:19:01,26.922°C
26/05/2019 15:39:01,27.109°C
26/05/2019 15:59:01,28.609°C
26/05/2019 16:19:01,30.17°C
26/05/2019 16:39:01,31.044°C
26/05/2019 16:59:01,28.983°C
26/05/2019 17:19:01,27.796°C
26/05/2019 17:39:01,26.984°C
26/05/2019 17:59:01,24.734°C
26/05/2019 18:19:01,23.359°C
26/05/2019 18:39:01,22.483°C
26/05/2019 18:59:01,21.732°C
26/05/2019 19:19:01,21.795°C
26/05/2019 19:39:01,21.545°C
26/05/2019 19:59:01,21.044°C
26/05/2019 20:19:01,20.543°C
26/05/2019 20:39:01,19.605°C
26/05/2019 20:59:01,19.104°C
26/05/2019 21:19:01,18.728°C
26/05/2019 21:39:01,18.478°C
26/05/2019 21:59:01,18.665°C
26/05/2019 22:19:01,18.54°C
26/05/2019 22:39:01,18.102°C
26/05/2019 22:59:01,17.726°C
26/05/2019 23:19:01,17.601°C
26/05/2019 23:39:01,17.914°C
26/05/2019 23:59:01,18.29°C
27/05/2019 00:19:01,18.039°C
27/05/2019 00:39:01,17.851°C
27/05/2019 00:59:01,17.601°C
27/05/2019 01:19:01,17.789°C
27/05/2019 01:39:01,17.851°C
27/05/2019 01:59:01,17.225°C
27/05/2019 02:19:01,16.849°C
27/05/2019 02:39:01,16.912°C
27/05/2019 02:59:01,17.037°C
27/05/2019 03:19:01,16.599°C
27/05/2019 03:39:01,16.348°C
27/05/2019 03:59:01,16.286°C
27/05/2019 04:19:01,16.286°C
27/05/2019 04:39:01,16.411°C
27/05/2019 04:59:01,16.16°C
27/05/2019 05:19:01,15.534°C
27/05/2019 05:39:01,15.346°C
27/05/2019 05:59:01,15.409°C
27/05/2019 06:19:01,15.283°C
27/05/2019 06:39:01,14.907°C
27/05/2019 06:59:01,14.594°C
27/05/2019 07:19:01,15.033°C
27/05/2019 07:39:01,17.163°C
27/05/2019 07:59:01,21.169°C
27/05/2019 08:19:01,23.984°C
27/05/2019 08:39:01,25.984°C
27/05/2019 08:59:01,27.359°C
27/05/2019 09:19:01,29.67°C
27/05/2019 09:39:01,31.418°C
27/05/2019 09:59:01,32.167°C
27/05/2019 10:19:01,33.415°C
27/05/2019 10:39:01,33.977°C
27/05/2019 10:59:01,34.476°C
27/05/2019 11:19:01,31.481°C
27/05/2019 11:39:01,35.723°C
27/05/2019 11:59:01,32.479°C
