Log Values
Reading , Values
24/04/2019 15:19:01,22.53°C
24/04/2019 15:39:01,22.405°C
24/04/2019 15:59:01,22.093°C
24/04/2019 16:19:01,21.843°C
24/04/2019 16:39:01,21.592°C
24/04/2019 16:59:01,21.53°C
24/04/2019 17:19:01,21.28°C
24/04/2019 17:39:01,20.967°C
24/04/2019 17:59:01,20.779°C
24/04/2019 18:19:01,20.592°C
24/04/2019 18:39:01,20.341°C
24/04/2019 18:59:01,20.216°C
24/04/2019 19:19:01,20.154°C
24/04/2019 19:39:01,20.029°C
24/04/2019 19:59:01,19.904°C
24/04/2019 20:19:01,19.778°C
24/04/2019 20:39:01,19.778°C
24/04/2019 20:59:01,19.716°C
24/04/2019 21:19:01,19.528°C
24/04/2019 21:39:01,19.528°C
24/04/2019 21:59:01,19.528°C
24/04/2019 22:19:01,19.591°C
24/04/2019 22:39:01,19.653°C
24/04/2019 22:59:01,19.716°C
24/04/2019 23:19:01,19.778°C
24/04/2019 23:39:01,19.778°C
24/04/2019 23:59:01,19.778°C
25/04/2019 00:19:01,19.716°C
25/04/2019 00:39:01,19.716°C
25/04/2019 00:59:01,19.653°C
25/04/2019 01:19:01,19.653°C
25/04/2019 01:39:01,19.591°C
25/04/2019 01:59:01,19.528°C
25/04/2019 02:19:01,19.466°C
25/04/2019 02:39:01,19.466°C
25/04/2019 02:59:01,19.466°C
25/04/2019 03:19:01,19.403°C
25/04/2019 03:39:01,19.278°C
25/04/2019 03:59:01,19.278°C
25/04/2019 04:19:01,19.278°C
25/04/2019 04:39:01,19.278°C
25/04/2019 04:59:01,19.278°C
25/04/2019 05:19:01,19.278°C
25/04/2019 05:39:01,19.278°C
25/04/2019 05:59:01,19.215°C
25/04/2019 06:19:01,19.09°C
25/04/2019 06:39:01,19.153°C
25/04/2019 06:59:01,19.215°C
25/04/2019 07:19:01,19.09°C
25/04/2019 07:39:01,19.215°C
25/04/2019 07:59:01,19.34°C
25/04/2019 08:19:01,19.278°C
25/04/2019 08:39:01,19.34°C
25/04/2019 08:59:01,19.466°C
25/04/2019 09:19:01,19.591°C
25/04/2019 09:39:01,19.653°C
25/04/2019 09:59:01,19.591°C
25/04/2019 10:19:01,19.904°C
25/04/2019 10:39:01,19.966°C
25/04/2019 10:59:01,20.091°C
25/04/2019 11:19:01,20.341°C
25/04/2019 11:39:01,20.592°C
25/04/2019 11:59:01,20.717°C
25/04/2019 12:19:01,20.404°C
25/04/2019 12:39:01,20.842°C
25/04/2019 12:59:01,20.717°C
25/04/2019 13:19:01,20.904°C
25/04/2019 13:39:01,20.779°C
25/04/2019 13:59:01,20.592°C
25/04/2019 14:19:01,20.404°C
25/04/2019 14:39:01,20.404°C
25/04/2019 14:59:01,20.216°C
25/04/2019 15:19:01,20.467°C
25/04/2019 15:39:01,20.529°C
25/04/2019 15:59:01,20.467°C
25/04/2019 16:19:01,20.279°C
25/04/2019 16:39:01,20.154°C
25/04/2019 16:59:01,20.154°C
25/04/2019 17:19:01,20.091°C
25/04/2019 17:39:01,19.966°C
25/04/2019 17:59:01,19.653°C
25/04/2019 18:19:01,19.403°C
25/04/2019 18:39:01,19.09°C
25/04/2019 18:59:01,18.903°C
25/04/2019 19:19:01,18.903°C
25/04/2019 19:39:01,18.84°C
25/04/2019 19:59:01,18.777°C
25/04/2019 20:19:01,18.903°C
25/04/2019 20:39:01,18.84°C
25/04/2019 20:59:01,18.84°C
25/04/2019 21:19:01,18.84°C
25/04/2019 21:39:01,18.903°C
25/04/2019 21:59:01,18.84°C
25/04/2019 22:19:01,18.903°C
25/04/2019 22:39:01,18.84°C
25/04/2019 22:59:01,18.84°C
25/04/2019 23:19:01,18.903°C
25/04/2019 23:39:01,18.965°C
25/04/2019 23:59:01,19.09°C
26/04/2019 00:19:01,19.153°C
26/04/2019 00:39:01,19.153°C
26/04/2019 00:59:01,19.215°C
26/04/2019 01:19:01,19.215°C
26/04/2019 01:39:01,19.215°C
26/04/2019 01:59:01,19.215°C
26/04/2019 02:19:01,19.278°C
26/04/2019 02:39:01,19.34°C
26/04/2019 02:59:01,19.34°C
26/04/2019 03:19:01,19.34°C
26/04/2019 03:39:01,19.34°C
26/04/2019 03:59:01,19.278°C
26/04/2019 04:19:01,19.278°C
26/04/2019 04:39:01,19.278°C
26/04/2019 04:59:01,19.215°C
26/04/2019 05:19:01,19.215°C
26/04/2019 05:39:01,19.215°C
26/04/2019 05:59:01,19.278°C
26/04/2019 06:19:01,19.153°C
26/04/2019 06:39:01,18.84°C
26/04/2019 06:59:01,18.965°C
26/04/2019 07:19:01,19.028°C
26/04/2019 07:39:01,19.153°C
26/04/2019 07:59:01,19.215°C
26/04/2019 08:19:01,19.215°C
26/04/2019 08:39:01,19.278°C
26/04/2019 08:59:01,19.34°C
26/04/2019 09:19:01,19.403°C
26/04/2019 09:39:01,19.528°C
26/04/2019 09:59:01,19.716°C
26/04/2019 10:19:01,19.841°C
26/04/2019 10:39:01,19.904°C
26/04/2019 10:59:01,20.029°C
26/04/2019 11:19:01,20.091°C
26/04/2019 11:39:01,20.091°C
26/04/2019 11:59:01,20.341°C
26/04/2019 12:19:01,20.717°C
26/04/2019 12:39:01,20.654°C
26/04/2019 12:59:01,20.529°C
26/04/2019 13:19:01,20.717°C
26/04/2019 13:39:01,20.967°C
26/04/2019 13:59:01,20.904°C
26/04/2019 14:19:01,21.28°C
26/04/2019 14:39:01,21.467°C
26/04/2019 14:59:01,21.53°C
26/04/2019 15:19:01,21.655°C
26/04/2019 15:39:01,21.718°C
26/04/2019 15:59:01,21.405°C
