2018-06-04T12:00:00Z	NaN	NaN	23.78271485	0	974.0884818	50.44260824	1.38	2	50.71	285.8704022	781.85	786.8	327.35
2018-06-04T13:00:00Z	NaN	NaN	24.4276598	0	973.4578275	48.91511192	0.97	2	46.9	290.9278365	729.23	748.75	335.5
2018-06-04T14:00:00Z	NaN	NaN	24.5923266	0	972.9322821	47.69115653	0.78	2	38.99	325.5534323	624.05	622.92	332.27
2018-06-04T15:00:00Z	NaN	NaN	24.22182631	0	972.5118459	47.3876156	0.71	2	28.56	57.80620833	449.55	442.55	331.8
2018-06-04T16:00:00Z	NaN	NaN	23.28871445	0	972.6169549	50.2076088	0.52	2	16.68	72.15754189	235.64	233.48	332.2
2018-06-04T17:00:00Z	NaN	NaN	20.99710152	0	973.0373912	58.2759227	0.32	2	4.21	74.54987252	46.35	44.05	332
2018-06-04T18:00:00Z	NaN	NaN	17.59398769	0	973.5629365	62.99549466	0.67	2	0	74.07616301	0	0	329.58
2018-06-04T19:00:00Z	NaN	NaN	15.37098592	0	974.2987	72.47380516	0.88	2	0	72.24939611	0	0	328.45
2018-06-04T20:00:00Z	NaN	NaN	13.42242882	0	974.9293544	83.12711282	0.92	2	0	69.39226244	0	0	327.92
2018-06-04T21:00:00Z	NaN	NaN	12.14626113	0	975.2446815	93.40833805	0.91	2	0	65.43063312	0	0	327.83
2018-06-04T22:00:00Z	NaN	NaN	11.48759394	0	975.4548997	95.36666667	0.91	2	0	60.01953729	0	0	312.35
2018-06-04T23:00:00Z	NaN	NaN	11.18570481	0	975.2446815	95.36666667	0.92	2	0	52.4950859	0	0	323.42
2018-06-05T00:00:00Z	NaN	NaN	10.70542665	0	974.8242453	95.36666667	0.92	2	0	41.77414699	0	0	320.48
2018-06-05T01:00:00Z	NaN	NaN	10.17025956	0	974.403809	95.36666667	0.92	2	0	26.50768436	0	0	317.25
2018-06-05T02:00:00Z	NaN	NaN	9.676259166	0	974.1935909	95.36666667	0.93	2	0	6.442732994	0	0	314.15
2018-06-05T03:00:00Z	NaN	NaN	9.08620314	0	974.2987	95.36666667	0.93	2	0	344.845818	0	0	339.08
2018-06-05T04:00:00Z	NaN	NaN	8.427535949	0	974.7191362	95.36666667	0.95	2	0	326.6077796	0	0	290.33
2018-06-05T05:00:00Z	NaN	NaN	7.713979825	0	975.1395725	95.36666667	0.96	2	0	313.3675702	0	0	309.3
2018-06-05T06:00:00Z	NaN	NaN	7.027868167	0	975.6651178	95.36666667	1	2	0	304.129026	0	0	314.6
2018-06-05T07:00:00Z	NaN	NaN	10.21142626	0	976.4008813	84.84065036	1.34	2	10.23	297.5873634	141.69	142.83	304.58
2018-06-05T08:00:00Z	NaN	NaN	14.54765193	0	976.9264266	68.92923036	2.04	2	22.17	292.8417921	342.61	335.9	308.8
2018-06-05T09:00:00Z	NaN	NaN	18.45848838	0	977.2417538	59.07883743	2.71	2	33.48	289.3731801	547.12	557.27	319.08
2018-06-05T10:00:00Z	NaN	NaN	20.88732365	0	977.1366447	53.81093345	2.99	2	42.91	286.9499597	694.39	696.77	306.75
2018-06-05T11:00:00Z	NaN	NaN	22.3967693	0	976.7162084	51.11823161	2.86	2	49.14	285.6342764	779.23	784.27	315.92
2018-06-05T12:00:00Z	NaN	NaN	23.38477008	0	975.980445	50.02156758	2.71	2	50.6	286.0697795	778.45	811.95	331.02
2018-06-05T13:00:00Z	NaN	NaN	23.86504825	0	975.3497906	49.89427622	2.61	2	46.82	291.2241828	739.41	758.62	330.65
