site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,CO2_resp_rate,CH4_resp_rate,CO2_resp_outlier,CH4_resp_outlier,FMC
DRO,502,429.69,CLOB,C,TE,2,2018-06-06,2019-12-03,1,0,1,NA,1,NA,NA,NA,NA,NA,193.22,5,0.37,190.61,2,0,NA,NA,5.01,183.98,148.73,NA,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.C,0.808403087292097,226.109382761013,154.089712468747,72.0196702922661,0.318516947031728,68.1483052968272,190.61,154.089712468747,1,154.089712468747,0.057993910048719725,2.6458539462127956e-179,0.9919915155190722,3.816348669212487e-6,0.00812396959235251,0.0350489917667014,31.158421052631578,997.9961,0.0025892211530487365,6.209945618738896e-8,No,No,23.70066563571542
DRO,503,418.01,CLOB,D,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,174.99,5,0.4,170.51,2,0,NA,NA,5.43,163.46,136.82,NA,NA,NA,NA,0.526215138264825,0,DRY,18,544,DRO.CLOB.D,0.837024348464456,219.96318994608,142.721021656674,77.2421682894052,0.351159520410392,64.8840479589608,170.51,142.721021656674,1,142.721021656674,0.02376904936760532,2.576232127703811e-119,0.9589430249910366,2.2177022583864325e-7,0.8896872575976229,-0.005802321079835915,26.61777777777778,995.47755,0.001151366943427691,3.915238096507964e-9,No,nonsignificant fit,19.47083759684291
DRO,504,410.32,CLOB,D,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,2,0,191.4,5,0.39,156.95,3,14.01,0,0,4.82,150.66,53.46,4.86,0,0,F,0.526215138264825,0,WET,36,1098,DRO.CLOB.D,0.354838709677419,215.916595532823,55.691935483871,160.224660048952,0.742067369363441,25.7932630636559,170.95999999999998,60.551935483871,0.9197383211426076,55.691935483871,0.3928527268581858,1.2903165909387375e-261,0.9991499127051653,3.3369381044955083e-6,0.023096526671109736,0.024427069706790205,25.77046783625731,1004.7815,0.049488047247209836,1.5320455998700143e-7,No,No,181.81818181818164
DRO,505,413.66,CLOB,A,TI,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,2,0,145.93,5,0.33,98.81,3,5.86,0,0,6.23,94.13,39.01,3.48,0,0,F,0.526215138264825,0,WET,36,1098,DRO.CLOB.A,0.414426856475088,217.674154094628,40.9495176883034,176.724636406324,0.811876987147947,18.8123012852053,104.67,44.4295176883034,0.9216736939524296,40.9495176883034,0.19301413012695917,1.1965398532377202e-224,0.9976722206509908,2.560013919888431e-6,0.09518528638247453,0.010568627056785407,25.37029239766082,1002.137,0.03352766127350127,1.6207255494343037e-7,No,nonsignificant fit,141.29710330684446
DRO,506,424.2,CLOB,A,TE,6,2018-06-06,2021-12-06,1,0,1,0,1,NA,NA,0,2,0,158.12,5,0.39,128.81,2A,8.82,NA,NA,3.26,124.64,90.404,6.414,NA,NA,NA,0.526215138264825,0,DRY,42,1279,DRO.CLOB.A,0.725320924261874,223.220461651939,93.428588254172,129.791873397767,0.581451505105063,41.8548494894937,137.63,99.842588254172,0.9357588769266307,93.428588254172,0.21713088871289044,9.540982404788209e-243,0.9985784483788755,2.9242878056969097e-6,0.12857996627629034,0.007776398934412954,28.575263157894735,996.9475,0.01602689224423908,7.866849027142785e-8,No,nonsignificant fit,37.870005751957905
DRO,507,404.6,CLOB,B,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.5160836750391,5,0.405,261.88,1,0,NA,NA,4.02,256.58,156,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.B,0.607997505651259,212.906644941948,159.222386779952,53.6842581619966,0.252149284380646,74.7850715619354,261.88,159.222386779952,1,159.222386779952,0.22735592339261204,2.630873919301569e-190,0.9940659812283809,5.656689946480797e-6,8.47146818214637e-4,0.058406753672457956,24.046959064327485,1005.077916344784,0.01004033195317487,9.104522393727468e-8,No,No,64.47435897435865
DRO,508,431.93,CLOB,B,TE,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,1,0,170.88,5,0.4,142.48,2,5.46,NA,NA,5.0395,134.96,91.944,2.564,NA,NA,NA,0.526215138264825,0,DRY,42,1279,DRO.CLOB.B,0.681268524007113,227.288104670726,97.0671393005335,130.220965370192,0.572933482633614,42.7066517366386,147.94,99.6311393005335,0.9742650739718453,97.0671393005335,0.2587170936232513,3.5158418848878506e-252,0.9989006812339065,4.864420284637565e-6,0.024079068363879835,0.02400837538564049,28.12842105263158,997.59275,0.01837306107396636,1.2590427630885906e-7,No,No,46.784999564952564
DRO,509,461.27,CLOB,E,TI,2,2018-06-06,2019-12-03,0,0,1,NA,0,NA,NA,NA,NA,NA,164.87,5,0.37,181.48,2,0,NA,NA,3.18,171.33,132.51,NA,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.E,0.773419716336894,242.727256827416,140.360210120819,102.367046706596,0.421736924169919,57.8263075830081,181.48,140.360210120819,1,140.360210120819,0.02466034727722216,3.253553512664678e-95,0.920839588932445,4.721818225458513e-6,0.002400123374541735,0.0476179261551245,30.121111111111112,998.9831,0.0012140254872666351,8.472096145917812e-8,No,No,29.295902196061096
DRO,510,458.67,CLOB,E,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.5324741864977,5,0.405,329.68,1,0,NA,NA,5.31,321.65,172.2,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.E,0.535364526659412,241.359097467927,176.498977149075,64.8601203188523,0.268728715839978,73.1271284160022,329.68,176.498977149075,1,176.498977149075,0.3071114735882118,4.70582344839806e-277,0.9994418315042684,2.0622051023596184e-6,0.21241501397996765,0.003322517389777513,22.969883040935674,1014.447,0.012393848997035339,3.0331578423619e-8,No,nonsignificant fit,86.78861788617897
DRO,511,481.63,CLOB,C,TI,5,2018-06-06,2021-06-07,1,0,1,1,1,0,NA,0,2,0,214.81,5,0.41,193.41,2,0,0,0,9.47,185.41,95.64,0,0,0,F,0.526215138264825,0,WET,36,1097,DRO.CLOB.C,0.51582978264387,253.440997042488,99.766638261151,153.674358781337,0.606351618619833,39.3648381380167,193.41,99.766638261151,1,99.766638261151,0.20521940888472848,1.3252881528117457e-250,0.9988524338413609,5.402611179111324e-6,0.002405500147543979,0.04759477183235983,23.84982456140351,1004.6535,0.014448749026799962,1.38633607153832e-7,No,No,93.862400669176
DRO,512,464.96,CLOB,C,TE,6,2018-06-06,2021-12-07,1,0,1,1,1,NA,NA,0,2,0,179.92,5,0.42,105.9,2A,8.45,NA,NA,3.7298,101.48,70.014,5.434,NA,NA,NA,0.526215138264825,0,DRY,42,1280,DRO.CLOB.C,0.689929050059125,244.668990687613,73.0634864012613,171.605504286352,0.701378232705644,29.8621767294356,114.35000000000001,78.4974864012613,0.9307748534491586,73.0634864012613,0.5147429716562264,2.4997045565867016e-296,0.9996698871863858,3.61405668754628e-6,0.09355147236068705,0.01073160127922057,28.30795321637427,998.28735,0.04832220593363321,1.2365289313296851e-7,No,nonsignificant fit,44.94244008341196
DRO,513,457.37,CLOB,D,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.5445882908202,5,0.405,321.22,1,0,NA,NA,5.36,314.64,168.84,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.D,0.536613272311213,240.675017788183,172.370915331808,68.3041024563753,0.283802212145215,71.6197787854785,321.22,172.370915331808,1,172.370915331808,0.4148792598459219,1.1953534842408242e-222,0.997541869011664,7.265701874523285e-8,0.9638527297296318,-0.005904898762387534,24.069766081871347,1005.077916344784,0.016922726598133906,1.0801378449977765e-9,No,nonsignificant fit,86.35394456289957
DRO,514,499.8,CLOB,D,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,207.24,5,0.53,199.9,2,0,NA,NA,3.31,195.76,155.08,6.88,NA,NA,NA,0.526215138264825,0,DRY,18,545,DRO.CLOB.D,0.792194523906825,263.00232610476,158.359685328974,104.642640775785,0.397877244378835,60.2122755621165,199.9,165.239685328974,0.9583635130610261,158.359685328974,0.06249880216958246,3.4228277153292306e-184,0.9929902168234341,2.999241606068581e-6,0.036616302004730955,0.01982470740215747,30.41198830409357,998.66805,0.002613589614705368,4.57119922429831e-8,No,No,26.231622388444887
DRO,515,519.33,CLOB,A,TI,2,2018-06-06,2019-12-02,1,0,1,NA,1,NA,NA,NA,NA,NA,208.56,5,0.46,207.92,2,0,NA,NA,4.08,203.34,165.9,NA,NA,NA,NA,0.526215138264825,0,DRY,18,544,DRO.CLOB.A,0.81587488934789,273.279307755072,169.636706993213,103.642600761858,0.37925520820899,62.074479179101,207.92,169.636706993213,1,169.636706993213,0.019476763385893044,1.777462825568839e-111,0.949169058746818,3.7745218038275413e-7,0.8303432817506501,-0.005643135668440102,25.84298245614035,996.34405,7.843466544485363e-4,5.539954451306827e-9,No,nonsignificant fit,22.56781193490077
DRO,516,543.56,CLOB,A,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.26716290815614,5,0.405,186.42,1,0,NA,NA,3.3,182.11,88.87,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.A,0.488001757179727,286.029500555228,90.9732875734446,195.056212981784,0.681944388963897,31.8055611036103,186.42,90.9732875734446,1,90.9732875734446,0.5048032154942766,2.537185908723274e-267,0.9992723322348624,-2.9619771041854313e-6,0.12419161591979147,0.008094800167150917,22.33017543859649,1004.6306001054556,0.039226253965805535,-8.38859864044864e-8,No,nonsignificant fit,104.91729492517166
DRO,517,578.09,CLOB,B,TI,6,2018-06-06,2021-12-06,0,1,1,1,1,NA,NA,2,2,0,226.9,5,0.45,150.66,2A,12.81,NA,NA,2.8852,143.84,82.914,7.044,NA,NA,NA,0.526215138264825,1,DRY,42,1279,DRO.CLOB.B,0.576432146829811,304.199709279513,86.8452672413793,217.354442038134,0.714512326632167,28.5487673367833,163.47,93.8892672413793,0.9249754502621623,86.8452672413793,0.3578264201886393,7.313742820175888e-266,0.9992428034048149,4.041726066194125e-6,0.04219947353698931,0.018421909162526395,28.038304093567252,997.59275,0.028049477910495835,1.15470819775306e-7,No,No,73.48095617145476
DRO,518,581.66,CLOB,B,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.94079482597346,5,0.405,427.55,1,0,NA,NA,4.45,420.44,209.48,NA,NA,NA,NA,0.526215138264825,0,WET,12,378,DRO.CLOB.B,0.498239939111407,306.078297323118,213.022485967082,93.0558113560361,0.304026166408655,69.5973833591345,427.55,213.022485967082,1,213.022485967082,0.2838976316989458,3.709805340075148e-234,0.9982035479569259,1.4539107687118662e-6,0.3306665986583981,-2.838572833938624e-4,23.49842105263158,1005.301574464448,0.009390337492539138,1.752710467267143e-8,No,nonsignificant fit,100.7065113614666
DRO,519,574.75,CLOB,E,TI,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,2,0,263.77,5,0.52,222.37,2A,20.52,0,0,10.52,213.33,103.1,8.71,0,0,F,0.526215138264825,0,WET,36,1098,DRO.CLOB.E,0.483288801387522,302.442150717708,107.468930764543,194.973219953165,0.644662853674613,35.5337146325387,242.89000000000001,116.178930764543,0.9250294356930144,107.468930764543,0.49484932608539234,8.68253994930224e-278,0.9994528844104519,6.514435884511455e-7,0.6963909356635338,-0.005008645412624135,24.714619883040935,1006.062,0.03138872338790105,1.5060190977538743e-8,No,nonsignificant fit,106.9156159068869
DRO,520,610.38,CLOB,E,TE,6,2018-06-06,2021-12-07,0,0,1,1,1,NA,NA,0,4,0,188.56,5,0.53,140.99,3,9.44,NA,NA,4.766,135.58,95.244,6.464,NA,NA,NA,0.526215138264825,0,DRY,42,1280,DRO.CLOB.E,0.702492993066824,321.191196094084,99.0444870924915,222.146709001593,0.691633867002135,30.8366132997865,150.43,105.50848709249149,0.9387347863842129,99.0444870924915,0.35374351117191116,5.9956873915492235e-273,0.999375765968374,-1.563954688360852e-6,0.5915637923681081,-0.004199868049550082,25.725672514619884,999.039147113851,0.02403182095436541,-3.8723567348748254e-8,No,nonsignificant fit,42.350174289194115
DRO,521,155.87,CASU,C,TI,2,2018-06-06,2019-12-02,0,0,1,NA,0,NA,NA,NA,NA,NA,66.21,5,0.2,85.45,2,0,NA,NA,3.95,80.48,51.73,NA,NA,NA,NA,0.49603945499719,0,DRY,18,544,DRO.CASU.C,0.642768389662028,77.317669850412,54.9245588966203,22.3931109537917,0.28962475197605,71.037524802395,85.45,54.9245588966203,1,54.9245588966203,0.016221559747522218,6.28252646603751e-82,0.8863315579321388,5.506218350255177e-6,5.185520922353932e-4,0.06349333463938434,31.592105263157897,995.2741,0.0021102509106177654,2.6106455467563894e-7,No,No,55.57703460274498
DRO,522,177.92,CASU,C,TE,5,2018-06-06,2021-06-07,1,0,1,1,1,0,NA,0,3,0,92.96,5,0.2,77.87,3,9.3,0,0,7.57,70.95,24.32,0.08,0,0,F,0.49603945499719,0,WET,36,1097,DRO.CASU.C,0.342776603241719,88.2553398331,26.6920140944327,61.5633257386673,0.697559216871069,30.2440783128931,87.17,26.7720140944327,0.9970118049498325,26.6920140944327,0.10790331269349775,1.0420502304785732e-211,0.9966881172103819,2.222684618524682e-6,0.20900630337697004,0.0034609541692010026,23.778479532163743,1004.6535,0.02992372839204585,2.2465276367439703e-7,No,nonsignificant fit,191.73519736842107
DRO,524,165.2,CASU,D,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,79.11,5,0.21,79.77,2,0,NA,NA,3.34,75.82,62.21,NA,NA,NA,NA,0.49603945499719,0,DRY,18,545,DRO.CASU.D,0.820495911369032,81.9457179655357,65.4509588499077,16.4947591156281,0.201288847363145,79.8711152636855,79.77,65.4509588499077,1,65.4509588499077,0.012226016271870444,5.951197627008109e-63,0.8094604329593194,3.5125062999518557e-6,0.014039232566246382,0.02946242923683029,30.10029239766082,999.04105,0.0013430624141531468,1.406310868725752e-7,No,No,21.877511654074844
DRO,525,201.06,CASU,A,TI,6,2018-06-06,2021-12-06,0,1,1,0,1,NA,NA,3,1,0,95,5,0.21,62.83,3,9.68,NA,NA,3.5372,58.21,23.824,4.484,NA,NA,NA,0.49603945499719,1,DRY,42,1279,DRO.CASU.A,0.409276756571036,99.733692821735,25.7148586153582,74.0188342063768,0.742164780147856,25.7835219852143,72.50999999999999,30.198858615358198,0.8515175670341536,25.7148586153582,0.13826374301005606,1.5419287619944803e-208,0.996389302768508,2.9808337533305096e-6,0.14551061021661377,0.0066518111763073096,28.58643274853801,996.9475,0.03877161039560324,3.04646561695874e-7,No,nonsignificant fit,144.33344526527858
DRO,526,201.52,CASU,A,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,75.82,5,0.24,78.16,2,0,NA,NA,3.05,73.89,59.03,NA,NA,NA,NA,0.49603945499719,0,DRY,18,545,DRO.CASU.A,0.798890242251996,99.9618709710337,62.441261334416,37.5206096366177,0.37534921337647,62.465078662353,78.16,62.441261334416,1,62.441261334416,0.005531655026760251,7.566235805406157e-25,0.4635472612588696,3.6807953536366464e-6,0.009471458802501031,0.03347722460855418,28.939298245614037,997.3826,6.336968288476287e-4,1.5368133095912232e-7,No,No,25.173640521768636
DRO,527,246.06,CASU,B,TI,6,2018-06-06,2021-12-06,0,0,1,1,1,NA,NA,0,2,0,106.25,5,0.23,55.38,3,4.12,NA,NA,2.6929,51.95,27.204,2.974,NA,NA,NA,0.49603945499719,0,DRY,42,1279,DRO.CASU.B,0.523657362848893,122.055468296608,29.0001447545717,93.0553235420368,0.762401921361703,23.7598078638297,59.5,31.9741447545717,0.9069873479704325,29.0001447545717,0.1170174745002034,9.474301628948907e-204,0.9958860573401965,4.482028943765661e-6,0.026212450624430676,0.023156686858620712,27.982923976608188,998.2462,0.029051064258058774,4.0554493182715807e-7,No,No,90.96456403470081
DRO,528,240.05,CASU,B,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,99.44,5,0.25,108.28,2,0,NA,NA,3.13,104.42,79.12,NA,NA,NA,NA,0.49603945499719,0,DRY,18,544,DRO.CASU.B,0.757709251101322,119.074271172075,82.0447577092511,37.0295134628243,0.310978291937749,68.9021708062251,108.28,82.0447577092511,1,82.0447577092511,-0.0024161237910095014,4.6090768763217486e-8,0.15750634975173639,1.175011399908109e-6,0.4495665841023653,-0.0025097424310034366,25.691637426900584,996.34405,-2.1219993098457862e-4,3.7611541398953917e-8,No,nonsignificant fit,31.976744186046513
DRO,529,243.81,CASU,E,TI,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,3,0,150.85,5,0.26,129.61,3,13.18,0,0,5.98,37.69,32.15,2.87,0,0,F,0.49603945499719,0,WET,36,1098,DRO.CASU.E,0.853011408861767,120.939379522865,110.558808702574,10.3805708202912,0.0858328433736393,91.4167156626361,142.79000000000002,113.428808702574,0.9746977859255708,110.558808702574,0.23206290997672058,5.291724273457812e-252,0.9988953491700824,-7.20884632924242e-7,0.6906998744212995,-0.004972411558552103,24.682865497076026,1006.062,0.01528648283764328,-1.7306952526629502e-8,No,nonsignificant fit,17.23172628304783
DRO,530,237.57,CASU,E,TE,2,2018-06-06,2019-12-03,0,1,1,NA,1,NA,NA,NA,NA,NA,90.47,5,0.24,98.57,2,2.25,NA,NA,3.44,94.41,70.93,1.99,NA,NA,NA,0.49603945499719,1,DRY,18,545,DRO.CASU.E,0.751297532041097,117.844093323682,74.055397733291,43.7886955903914,0.371581590178788,62.8418409821212,100.82,76.045397733291,0.9738314209759361,74.055397733291,0.017553342693258592,2.070527773387325e-82,0.8878138240024486,5.667156262752639e-6,3.424536984453457e-4,0.0677899841162738,30.50578947368421,999.0152944444445,0.001689527831102028,1.988033515438579e-7,No,No,33.10305935429289
DRO,532,218.53,CASU,C,TE,6,2018-06-06,2021-12-07,0,0,1,0,1,NA,NA,0,4,0,105.5,5,0.23,55.13,4,26.24,NA,NA,4.9171,45.19,9.674,5.044,NA,NA,NA,0.49603945499719,0,DRY,42,1280,DRO.CASU.C,0.214073910157114,108.399502100536,11.8018946669617,96.5976074335742,0.891125932884674,10.8874067115326,81.37,16.8458946669617,0.7005798682872966,11.8018946669617,0.10392046799625583,2.9322009710598156e-194,0.9946719229330716,-1.2816809465486392e-6,0.5779632660436897,-0.004070968845883538,28.505380116959063,998.94235,0.06333018794235967,-2.84670593319023e-7,No,nonsignificant fit,367.1283853628289
DRO,533,237.2,CASU,D,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.85523568817166,5,0.405,178.57,1,0,NA,NA,3.86,174.04,88.25,NA,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.D,0.507067340841186,117.660558725333,90.5470150540106,27.1135436713228,0.230438678560219,76.9561321439782,178.57,90.5470150540106,1,90.5470150540106,0.2610096452828381,3.2775460973902702e-183,0.9928002816490247,1.353613171094407e-6,0.4189663661790254,-0.0020251571120311063,24.262222222222224,1005.077916344784,0.02025414411166085,3.82829068107346e-8,No,nonsignificant fit,97.21246458923505
DRO,534,257.7,CASU,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.74941486334023,5,0.405,199.64,1,0,NA,NA,5.15,192.84,101.91,NA,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.D,0.528469197261979,127.829367552776,105.503590541381,22.3257770113943,0.174652956818995,82.5347043181005,199.64,105.503590541381,1,105.503590541381,0.2631740746874022,6.024652144764797e-231,0.9980393040475872,1.0436868505053644e-6,0.5523502895507556,-0.0038112885040810784,24.633976608187137,1005.189745404616,0.017507057071180693,2.5304237203765223e-8,No,nonsignificant fit,89.22578745952391
DRO,535,221.76,CASU,A,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.7097758553851,5,0.405,138.17,1,0,NA,NA,3.15,133.68,54.74,NA,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.A,0.409485338120886,110.001709540177,56.5785891681628,53.423120372014,0.485657182923161,51.4342817076839,138.17,56.5785891681628,1,56.5785891681628,0.15222532843737246,2.3152263678822663e-247,0.9987464326291693,-1.8687546499622003e-6,0.20978025565546696,0.0034292900056116515,21.40842105263158,1005.189745404616,0.019089826039962742,-8.54122834725421e-8,No,nonsignificant fit,144.20898794300314
DRO,536,268.03,CASU,A,TE,6,2018-06-06,2021-12-06,0,0,1,0,1,NA,NA,0,3,0,86.22,5,0.24,56.57,3,2.69,NA,NA,3.304,52.44,28.264,0.974,NA,NA,NA,0.49603945499719,0,DRY,42,1279,DRO.CASU.A,0.538977879481312,132.953455122897,30.4899786422578,102.463476480639,0.770671784241529,22.9328215758471,59.26,31.4639786422578,0.9690439657656051,30.4899786422578,0.5198036117311065,2.136249134889902e-282,0.9995174582058279,8.262723498211962e-6,3.076828735630172e-5,0.09260898599864298,28.499005847953217,996.9475,0.1220742961356613,7.072307761730995e-7,No,No,85.5363713557884
DRO,537,245.85,CASU,B,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.21616782086,5,0.405,217.08,1,0,NA,NA,5.01,210.66,104.99,NA,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.B,0.498386024874205,121.951300011059,108.189638279692,13.7616617313667,0.112845551708909,88.7154448291091,217.08,108.189638279692,1,108.189638279692,0.17474909400724845,6.586842562720886e-199,0.9953058163402341,1.0775481796120082e-6,0.5228723746143226,-0.0034830925310007643,22.643801169590645,1005.301574464448,0.011413717441592204,2.565085685321739e-8,No,nonsignificant fit,100.64768073149897
DRO,538,274.63,CASU,B,TE,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,1,0,141.54,5,0.33,117.04,3,2.1,0,0,4.45,113.12,53.65,0.73,0,0,F,0.49603945499719,0,WET,36,1098,DRO.CASU.B,0.474275106082037,136.227315525878,55.5091584158416,80.7181571100366,0.592525491663991,40.7474508336009,119.14,56.239158415841594,0.9870197204125593,55.5091584158416,0.21106249958000387,1.5874424804966687e-256,0.9990234377943057,4.50901672786818e-6,0.005056982850740922,0.03992144631354766,26.07233918128655,1004.7815,0.027054141626713588,2.106480891920161e-7,No,No,110.8480894687791
DRO,539,225.68,CASU,E,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,95.34,5,0.26,97.51,2,0,NA,NA,3.35,93.56,75.94,NA,NA,NA,NA,0.49603945499719,0,DRY,18,544,DRO.CASU.E,0.811671654553228,111.946184203766,79.1461030354853,32.8000811682805,0.292998652893585,70.7001347106415,97.51,79.1461030354853,1,79.1461030354853,0.015197561139510847,3.363735960431301e-88,0.9041761936793007,6.1242350061220954e-6,0.0013996290333803893,0.05320295553472543,31.192865497076024,996.0353,0.0013548743848910655,1.9898941528647062e-7,No,No,23.20252831182506
DRO,540,251.28,CASU,E,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.7247408977983,5,0.405,180.55,1,0,NA,NA,4.03,175.57,83.67,0.1,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.E,0.476562055020789,124.644794251694,86.0432790340035,38.6015152176903,0.309692157217113,69.0307842782887,180.55,86.1432790340035,0.9988391433304911,86.0432790340035,0.20281894640842976,8.452155435063123e-236,0.9982821733577802,2.2961480308162355e-6,0.27853686761077057,0.0010682989737956783,22.877076023391812,1014.447,0.016795001810546162,6.929859208373885e-8,No,nonsignificant fit,109.83626150352583
DRO,541,254.95,CASU,C,TI,5,2018-06-06,2021-06-07,0,0,1,1,1,0,NA,0,3,0,160.52,5,0.26,147.7,3,3.24,0,0,9.66,138.15,32.94,1,0,0,F,0.49603945499719,0,WET,36,1097,DRO.CASU.C,0.238436482084691,126.465259051534,35.2170684039088,91.2481906476247,0.721527724941771,27.8472275058229,150.94,36.2170684039088,0.9723887094105035,35.2170684039088,0.15420180742554002,1.218744038647567e-229,0.9979682724787917,-1.5831473348214054e-6,0.39536871313845967,-0.001614004444446815,23.881169590643275,1004.4635,0.03192357071334022,-1.194527981454408e-7,No,nonsignificant fit,319.3989071038251
DRO,542,265.76,CASU,C,TE,2,2018-06-06,2019-12-05,0,0,1,NA,1,NA,NA,NA,NA,NA,126.3,5,0.26,127.75,2,0,NA,NA,4.02,122.92,99.53,NA,NA,NA,NA,0.49603945499719,0,DRY,18,547,DRO.CASU.C,0.809713634884478,131.827445560053,103.440916856492,28.3865287035611,0.215330947079831,78.4669052920169,127.75,103.440916856492,1,103.440916856492,0.03606328557371526,2.3822751590634562e-141,0.9774743188784938,8.415057479543608e-6,9.104585168448615e-7,0.12818078415763534,31.36824561403509,995.2741,0.0024566618247349532,2.0892488338355068e-7,No,No,23.50045212498748
DRO,544,307.48,CASU,D,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,1,0,178.33,5,0.29,165.82,2,0.89,0,0,4.67,161.38,71.14,0.27,0,0,F,0.49603945499719,0,WET,36,1098,DRO.CASU.D,0.440822902466229,152.522211622536,73.0972536869501,79.4249579355859,0.520743550009279,47.9256449990721,166.70999999999998,73.3672536869501,0.9963198840568293,73.0972536869501,0.17923777521779835,1.3950058843422275e-249,0.9988200177625015,3.6950752393992554e-6,0.012788330523775116,0.030412062325323452,25.570233918128658,1005.6615,0.01766632185346107,1.3273726810549374e-7,No,No,126.84846780995207
DRO,545,252.5,CASU,A,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,100.63,5,0.25,111.96,2,0,NA,NA,3.19,107.85,79.75,NA,NA,NA,NA,0.49603945499719,0,DRY,18,544,DRO.CASU.A,0.73945294390357,125.24996238679,82.7891515994437,42.4608107873467,0.339008571166045,66.0991428833955,111.96,82.7891515994437,1,82.7891515994437,0.020553782369741345,1.0248638421185932e-99,0.929974137101538,1.5685170518622707e-6,0.32406718578769766,-1.2848229630724184e-4,31.899473684210527,995.2741,0.0017506503435543539,4.869113513773743e-8,No,nonsignificant fit,35.23510971786828
DRO,546,257.32,CASU,A,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.7231819399401,5,0.405,166.78,1,0,NA,NA,3.25,161.93,81.69,NA,NA,NA,NA,0.49603945499719,0,WET,12,378,DRO.CASU.A,0.504477243253257,127.640872559877,84.1367146297783,43.5041579300986,0.340832501828054,65.9167498171946,166.78,84.1367146297783,1,84.1367146297783,0.24297006023951767,1.67198185855881e-268,0.9992953792396722,2.2387140902868993e-6,0.11152851787904976,0.009087852983355793,22.286608187134505,1004.6306001054556,0.020417373044909568,6.856440799550518e-8,No,nonsignificant fit,98.2249969396499
