FMC,CO2_resp_rate,site,cond__,effect1__,estimate__,se__,lower__,upper__
257.8710385469132,0.010220536469118675,PNW,PNW,257.8710385469132,0.0018100655030347007,0.00250337328015354,2.7923960727792977e-6,0.019477501936273112
262.2628018343869,0.010220536469118675,PNW,PNW,262.2628018343869,0.0018393790974267272,0.0025268705485071573,2.442894760032825e-6,0.019725995301822237
266.6545651218605,0.010220536469118675,PNW,PNW,266.6545651218605,0.0018748777102398188,0.002538049133147112,3.2341170674652132e-06,0.018706315673156157
271.0463284093342,0.010220536469118675,PNW,PNW,271.0463284093342,0.001852169551859482,0.002539223750199923,2.6823438427810175e-6,0.019080635930152627
275.4380916968079,0.010220536469118675,PNW,PNW,275.4380916968079,0.001936743471925931,0.002639021030360375,2.7527090060278845e-6,0.019231659658491638
279.8298549842815,0.010220536469118675,PNW,PNW,279.8298549842815,0.0019759621943741786,0.0026564670488804713,2.9490737874772554e-6,0.02001026767115333
284.2216182717552,0.010220536469118675,PNW,PNW,284.2216182717552,0.0019464826964413883,0.0026371799313679952,3.848218485696584e-6,0.019554969980247597
288.61338155922886,0.010220536469118675,PNW,PNW,288.61338155922886,0.0019444709496670089,0.002654042406248436,2.994422577445302e-6,0.019715023770494763
293.0051448467025,0.010220536469118675,PNW,PNW,293.0051448467025,0.00205484717733339,0.0027493582413734238,3.576730747365332e-6,0.020494728170224172
297.39690813417616,0.010220536469118675,PNW,PNW,297.39690813417616,0.0020864594668596878,0.002831797791486065,4.1780661471698496e-6,0.020737492978964645
301.78867142164984,0.010220536469118675,PNW,PNW,301.78867142164984,0.002111324709607205,0.00281293399303155,5.137374690885722e-6,0.02044847637589054
306.18043470912346,0.010220536469118675,PNW,PNW,306.18043470912346,0.0021592470108081014,0.0028863805580944574,4.755105021141496e-6,0.020447136478296615
310.57219799659714,0.010220536469118675,PNW,PNW,310.57219799659714,0.0021288110530601383,0.0028686392334916406,4.951529646829026e-6,0.020198600216127526
314.9639612840708,0.010220536469118675,PNW,PNW,314.9639612840708,0.002102111358234824,0.002798441192570854,4.814176470217421e-6,0.020746314849218173
319.3557245715445,0.010220536469118675,PNW,PNW,319.3557245715445,0.0021905948365917296,0.0029063415142735437,5.483881335473022e-6,0.020827740702164386
323.7474878590181,0.010220536469118675,PNW,PNW,323.7474878590181,0.0023073776602268703,0.003048862857885056,6.420284781029675e-6,0.020479726073438932
328.1392511464918,0.010220536469118675,PNW,PNW,328.1392511464918,0.0022905921109654948,0.0030292628361984035,4.713134205890687e-6,0.021015873327824085
332.5310144339655,0.010220536469118675,PNW,PNW,332.5310144339655,0.0022187189344036254,0.002955231657782779,7.989896941636111e-6,0.021225278477199527
336.9227777214391,0.010220536469118675,PNW,PNW,336.9227777214391,0.002438779907464757,0.003219375256306788,4.171981974026263e-6,0.020987934879530365
341.3145410089128,0.010220536469118675,PNW,PNW,341.3145410089128,0.002338461521702996,0.0030635331728190527,7.524469927807298e-6,0.021141469310266163
345.70630429638646,0.010220536469118675,PNW,PNW,345.70630429638646,0.0024653913425370213,0.003232786225416094,7.612321284779778e-6,0.021848982175143986
350.0980675838601,0.010220536469118675,PNW,PNW,350.0980675838601,0.002464190028539939,0.003241585479740945,8.411393802014125e-6,0.022206572962850363
354.48983087133377,0.010220536469118675,PNW,PNW,354.48983087133377,0.0025114767531667446,0.003280733152323423,6.8290664030901385e-6,0.021767928187536572
358.88159415880745,0.010220536469118675,PNW,PNW,358.88159415880745,0.002488813630099768,0.003238104157716867,7.4125452220911565e-6,0.021931427730852594
363.27335744628107,0.010220536469118675,PNW,PNW,363.27335744628107,0.0025803409407408446,0.0033489313138546336,9.577888543352585e-6,0.022036073246246433
367.66512073375475,0.010220536469118675,PNW,PNW,367.66512073375475,0.002543705880463755,0.003321654961847088,9.685004993182012e-6,0.021678874888842303
372.0568840212284,0.010220536469118675,PNW,PNW,372.0568840212284,0.0027327181939700144,0.003472184789862451,1.0270478204447606e-5,0.022182310345178136
376.44864730870205,0.010220536469118675,PNW,PNW,376.44864730870205,0.00271913586398224,0.003431649892408093,9.958487020996765e-6,0.021896238657987597
380.84041059617573,0.010220536469118675,PNW,PNW,380.84041059617573,0.0027397343789118036,0.0035040178446286182,1.3595948874777441e-5,0.021611913494043886
385.2321738836494,0.010220536469118675,PNW,PNW,385.2321738836494,0.0028291272101648676,0.0036291443107290444,1.153049572422287e-5,0.02266184799644025
389.62393717112303,0.010220536469118675,PNW,PNW,389.62393717112303,0.00275694967906342,0.003481114787285135,1.2225275592290729e-5,0.02203705892560502
394.0157004585967,0.010220536469118675,PNW,PNW,394.0157004585967,0.0028702418973970425,0.0036442711958883933,1.3403926210299719e-5,0.02320650231154826
398.4074637460704,0.010220536469118675,PNW,PNW,398.4074637460704,0.0029294269130958795,0.003693090892643645,1.1367409959541129e-5,0.02313582571456937
402.79922703354407,0.010220536469118675,PNW,PNW,402.79922703354407,0.0029024213217470713,0.0036794199934482774,1.1195175509744566e-5,0.023052281457091296
407.1909903210177,0.010220536469118675,PNW,PNW,407.1909903210177,0.002940471836971054,0.0037155093784066624,1.6472946467330813e-5,0.02301422044061179
411.5827536084914,0.010220536469118675,PNW,PNW,411.5827536084914,0.0031467533496109612,0.003970961172636526,1.1244430709831856e-5,0.024121160452601563
415.97451689596505,0.010220536469118675,PNW,PNW,415.97451689596505,0.0030653952111075033,0.0038921886084224634,1.7750739255645354e-5,0.022969331199060646
420.3662801834387,0.010220536469118675,PNW,PNW,420.3662801834387,0.0031477196894062823,0.0039731499198925714,1.7901425258802968e-5,0.023296851046770203
424.75804347091236,0.010220536469118675,PNW,PNW,424.75804347091236,0.0031092787442107495,0.003954841877084894,1.1049245643599683e-5,0.023523824402601402
429.14980675838603,0.010220536469118675,PNW,PNW,429.14980675838603,0.003315085772164047,0.004108901218852406,1.8690284057734517e-5,0.023256339240784074
433.54157004585966,0.010220536469118675,PNW,PNW,433.54157004585966,0.003252881575962528,0.004089623760177506,1.5903564779555825e-5,0.024438263215528208
437.93333333333334,0.010220536469118675,PNW,PNW,437.93333333333334,0.003332461004019103,0.004093264048131409,1.7503792176997917e-5,0.02443957346590168
3.1487678734408395,0.010220536469118675,DRO,DRO,3.1487678734408395,0.01203857220758715,0.008893780296347702,0.001450640886564558,0.040683204714902076
7.540531160914501,0.010220536469118675,DRO,DRO,7.540531160914501,0.01214609658561788,0.009239740909879376,0.001413917091382547,0.04117744424644971
11.932294448388163,0.010220536469118675,DRO,DRO,11.932294448388163,0.012051447752060669,0.00909345704411181,0.0014111513673573139,0.04071058148148865
16.324057735861825,0.010220536469118675,DRO,DRO,16.324057735861825,0.012432405616816253,0.009248762458792335,0.0015409888801253087,0.041294632030369316
20.715821023335486,0.010220536469118675,DRO,DRO,20.715821023335486,0.012480810238000644,0.009377190554205809,0.0015458743640461238,0.04162259470544269
25.10758431080915,0.010220536469118675,DRO,DRO,25.10758431080915,0.01271591163807793,0.009153793381901882,0.0017291134867181675,0.042269386897899115
29.49934759828281,0.010220536469118675,DRO,DRO,29.49934759828281,0.012576870514634998,0.009322718574407904,0.0015516565995485415,0.04204352575231792
33.891110885756476,0.010220536469118675,DRO,DRO,33.891110885756476,0.012779425777689429,0.009251753209734067,0.001706326927034704,0.041793300385129455
38.282874173230134,0.010220536469118675,DRO,DRO,38.282874173230134,0.01288711068589039,0.009275076199902782,0.0016997025426107163,0.04150161900428626
42.6746374607038,0.010220536469118675,DRO,DRO,42.6746374607038,0.013224852709769714,0.00949693012774578,0.0017597181327596329,0.042538115419000384
47.06640074817746,0.010220536469118675,DRO,DRO,47.06640074817746,0.013146653875101728,0.009593380024875088,0.0018474047933515418,0.042768013849303635
51.458164035651116,0.010220536469118675,DRO,DRO,51.458164035651116,0.013360525247991544,0.009682786936982258,0.001913820062484631,0.0430082244804942
55.84992732312478,0.010220536469118675,DRO,DRO,55.84992732312478,0.013308461804357173,0.009663502856235696,0.001857711517110651,0.042873954389334425
60.24169061059845,0.010220536469118675,DRO,DRO,60.24169061059845,0.013543571443927446,0.009594972985677476,0.0019519190807118449,0.04363234511293086
64.6334538980721,0.010220536469118675,DRO,DRO,64.6334538980721,0.013555159817856835,0.0095230356850463,0.0019337908298910625,0.04303475277636353
69.02521718554577,0.010220536469118675,DRO,DRO,69.02521718554577,0.013733045596473642,0.009663288870673374,0.0019974029427503467,0.04344034247211804
73.41698047301944,0.010220536469118675,DRO,DRO,73.41698047301944,0.014145017515957502,0.009856099368101659,0.0021558071473450438,0.043481619283233804
77.8087437604931,0.010220536469118675,DRO,DRO,77.8087437604931,0.013843937458212666,0.00943034409002519,0.002206673630458696,0.04375418292987792
82.20050704796677,0.010220536469118675,DRO,DRO,82.20050704796677,0.0142315664729833,0.009745152505663192,0.0022152909179017767,0.044508868979386114
86.59227033544042,0.010220536469118675,DRO,DRO,86.59227033544042,0.014279427560134547,0.009831072922734241,0.002383443589329174,0.04487583602698898
90.98403362291408,0.010220536469118675,DRO,DRO,90.98403362291408,0.01443628075290471,0.009769149328385074,0.002385068762127815,0.04544603694495902
95.37579691038775,0.010220536469118675,DRO,DRO,95.37579691038775,0.014600612538125541,0.009926175888174361,0.002475502269546059,0.045457360500907804
99.7675601978614,0.010220536469118675,DRO,DRO,99.7675601978614,0.01479036547092264,0.010195274612592781,0.002602961197392791,0.045939155066332754
104.15932348533507,0.010220536469118675,DRO,DRO,104.15932348533507,0.015123803623707972,0.010181809987400817,0.002521227419810489,0.04622205891616907
108.55108677280873,0.010220536469118675,DRO,DRO,108.55108677280873,0.01520222449229482,0.010206382139492286,0.0024494700425690403,0.04621305537337024
112.9428500602824,0.010220536469118675,DRO,DRO,112.9428500602824,0.015300760333144748,0.010278340644328613,0.00251527585511874,0.04672937935018512
117.33461334775606,0.010220536469118675,DRO,DRO,117.33461334775606,0.015176855496289027,0.010179471116988394,0.0024921419529191254,0.045776949322780855
121.72637663522971,0.010220536469118675,DRO,DRO,121.72637663522971,0.015369626248699989,0.010064856841514869,0.0027474722169664313,0.04647859644735766
126.11813992270338,0.010220536469118675,DRO,DRO,126.11813992270338,0.015544851555032132,0.010387005596662696,0.0026524631927231017,0.04640275531128766
130.50990321017704,0.010220536469118675,DRO,DRO,130.50990321017704,0.015767318883176354,0.010395929488637825,0.002752897832004105,0.04720701093727252
134.9016664976507,0.010220536469118675,DRO,DRO,134.9016664976507,0.015799771906280985,0.010370491473073833,0.0027238002991983447,0.047281800685924455
139.29342978512437,0.010220536469118675,DRO,DRO,139.29342978512437,0.0158398754359482,0.0105908115814097,0.002886535483582045,0.04758079015578955
143.68519307259803,0.010220536469118675,DRO,DRO,143.68519307259803,0.015924443629443563,0.01027206185011707,0.00304604381784938,0.04832374320182883
148.07695636007168,0.010220536469118675,DRO,DRO,148.07695636007168,0.016265912864071135,0.010473181033670332,0.0029225967166084843,0.047694749690918296
152.46871964754536,0.010220536469118675,DRO,DRO,152.46871964754536,0.016291976274464888,0.010233272224853703,0.0029605887485916124,0.04778704110337503
156.860482935019,0.010220536469118675,DRO,DRO,156.860482935019,0.016703706030348417,0.010666018390168543,0.0031117960814485753,0.04772715512996371
161.2522462224927,0.010220536469118675,DRO,DRO,161.2522462224927,0.016800763694479186,0.010731663643961581,0.0032554876444119423,0.048099259317459404
165.64400950996634,0.010220536469118675,DRO,DRO,165.64400950996634,0.016921013606719805,0.01070764616998305,0.0032240949678463584,0.048943078791597316
170.03577279744,0.010220536469118675,DRO,DRO,170.03577279744,0.01692777663544505,0.010582380266563426,0.0034878020580022735,0.04917513965547947
174.42753608491367,0.010220536469118675,DRO,DRO,174.42753608491367,0.017330458610717976,0.010765207534434367,0.0034704527750444732,0.0488159572269527
178.81929937238732,0.010220536469118675,DRO,DRO,178.81929937238732,0.017292298211885125,0.010922509799191524,0.0034060722297213136,0.050158014489377165
183.21106265986097,0.010220536469118675,DRO,DRO,183.21106265986097,0.01738618834266734,0.011053072945753965,0.0035305396139063963,0.050548346604022944
187.60282594733465,0.010220536469118675,DRO,DRO,187.60282594733465,0.01741208173435306,0.01097515614295673,0.0036221021813453757,0.04983674474816872
191.9945892348083,0.010220536469118675,DRO,DRO,191.9945892348083,0.017773355460790927,0.010631924316190469,0.0036375009594086533,0.049361187391919394
196.38635252228195,0.010220536469118675,DRO,DRO,196.38635252228195,0.018031727475426057,0.011269839691859067,0.0036900314509050168,0.051022492464447504
200.77811580975563,0.010220536469118675,DRO,DRO,200.77811580975563,0.018363392638225416,0.011165405597189645,0.0037054189193205154,0.05128723240750532
205.16987909722928,0.010220536469118675,DRO,DRO,205.16987909722928,0.01818800048028262,0.011145844105700447,0.0038473525248332407,0.050732267260910895
209.56164238470296,0.010220536469118675,DRO,DRO,209.56164238470296,0.018595495667818505,0.01098091292751828,0.00397111494150998,0.05043391019140918
213.95340567217661,0.010220536469118675,DRO,DRO,213.95340567217661,0.01864152937083237,0.011312994643813473,0.003790812891696909,0.051535081054083165
218.34516895965027,0.010220536469118675,DRO,DRO,218.34516895965027,0.018707152510763214,0.011314313613535014,0.004160372944038498,0.051967143388461645
222.73693224712395,0.010220536469118675,DRO,DRO,222.73693224712395,0.01920138078563974,0.01152258307089255,0.004155883276526447,0.05222570881086012
227.1286955345976,0.010220536469118675,DRO,DRO,227.1286955345976,0.019313484946520736,0.011256591087630493,0.00432023373903157,0.05177517836080881
231.52045882207128,0.010220536469118675,DRO,DRO,231.52045882207128,0.019480938651898174,0.011697001867459382,0.0042355025928939635,0.05210744777032101
235.91222210954493,0.010220536469118675,DRO,DRO,235.91222210954493,0.01930606967348487,0.011466265673144278,0.004285937050716873,0.05191579408986137
240.30398539701858,0.010220536469118675,DRO,DRO,240.30398539701858,0.019716960155348334,0.011709312642868874,0.004257420939822825,0.05322785212210673
244.69574868449226,0.010220536469118675,DRO,DRO,244.69574868449226,0.020157049992497282,0.011814914286613003,0.00427085800088611,0.054077362972966926
249.0875119719659,0.010220536469118675,DRO,DRO,249.0875119719659,0.01999921551789264,0.011600923952676414,0.0046472269326670234,0.05236762161342707
253.47927525943956,0.010220536469118675,DRO,DRO,253.47927525943956,0.020139927726464266,0.01179880908195177,0.004448292027499204,0.05301087350358959
257.8710385469132,0.010220536469118675,DRO,DRO,257.8710385469132,0.020377566439072747,0.011878601622564215,0.004622103337791406,0.054292482840838686
262.2628018343869,0.010220536469118675,DRO,DRO,262.2628018343869,0.020599447653230827,0.012075610286397918,0.004758758021903694,0.05569396346752769
266.6545651218605,0.010220536469118675,DRO,DRO,266.6545651218605,0.020844970787383343,0.01231051842578018,0.004651170106774767,0.05517855575400734
271.0463284093342,0.010220536469118675,DRO,DRO,271.0463284093342,0.021151940805539688,0.01224450159497816,0.004839814004147193,0.054730450858554366
275.4380916968079,0.010220536469118675,DRO,DRO,275.4380916968079,0.021002134458812716,0.012109509764337865,0.004917639678415582,0.05596996193488081
279.8298549842815,0.010220536469118675,DRO,DRO,279.8298549842815,0.021194837664055728,0.011971600404749348,0.004950743330778075,0.05521386749288823
284.2216182717552,0.010220536469118675,DRO,DRO,284.2216182717552,0.021627613286210327,0.012483943796086411,0.004975293633586362,0.05617675439786394
288.61338155922886,0.010220536469118675,DRO,DRO,288.61338155922886,0.0215977278879444,0.012301687070921795,0.005076967874354044,0.056812125951856314
293.0051448467025,0.010220536469118675,DRO,DRO,293.0051448467025,0.022388075535977596,0.01266973232064196,0.005357886842591013,0.05817995906870722
297.39690813417616,0.010220536469118675,DRO,DRO,297.39690813417616,0.022159318739842837,0.012373781163489356,0.005443596447442576,0.05719531590969686
301.78867142164984,0.010220536469118675,DRO,DRO,301.78867142164984,0.022293160721623555,0.012536426462525523,0.005732377955070342,0.05879741113485616
306.18043470912346,0.010220536469118675,DRO,DRO,306.18043470912346,0.022420460807159894,0.012598553753762438,0.005724572154247278,0.059017754444843994
310.57219799659714,0.010220536469118675,DRO,DRO,310.57219799659714,0.02267650711673776,0.012831400556384612,0.005597352923952676,0.05814846229184855
314.9639612840708,0.010220536469118675,DRO,DRO,314.9639612840708,0.02326925052720367,0.013056560247007215,0.005763483145659906,0.05796258780072189
319.3557245715445,0.010220536469118675,DRO,DRO,319.3557245715445,0.023266577517386464,0.012931374240105622,0.005716028160457671,0.05945759414158346
323.7474878590181,0.010220536469118675,DRO,DRO,323.7474878590181,0.023442411353680172,0.012923493788478601,0.0056926921683169585,0.05942157135723935
328.1392511464918,0.010220536469118675,DRO,DRO,328.1392511464918,0.02365920422295121,0.013145093426508237,0.006089838860297636,0.05952056383221766
332.5310144339655,0.010220536469118675,DRO,DRO,332.5310144339655,0.024106748756708676,0.013273871981735368,0.005984153490457565,0.06023192245938332
336.9227777214391,0.010220536469118675,DRO,DRO,336.9227777214391,0.024074037892172107,0.013440522019277144,0.006092777002752339,0.05984728990645326
341.3145410089128,0.010220536469118675,DRO,DRO,341.3145410089128,0.024514729525475155,0.013106073319227203,0.006417728484385384,0.061124944999073255
345.70630429638646,0.010220536469118675,DRO,DRO,345.70630429638646,0.02479718306773314,0.013279776732736179,0.006205712324961423,0.06163396082012559
350.0980675838601,0.010220536469118675,DRO,DRO,350.0980675838601,0.0251353219445831,0.013506429327316492,0.006435031869013039,0.06262138021514374
354.48983087133377,0.010220536469118675,DRO,DRO,354.48983087133377,0.02502862745954606,0.01358367228144508,0.006654881795020182,0.06283163020236657
358.88159415880745,0.010220536469118675,DRO,DRO,358.88159415880745,0.025071034259382154,0.01372532042237063,0.00634336433743777,0.06319023711623807
363.27335744628107,0.010220536469118675,DRO,DRO,363.27335744628107,0.02567022715394917,0.013788828446195838,0.0065263421834936925,0.06339380943955017
367.66512073375475,0.010220536469118675,DRO,DRO,367.66512073375475,0.025754128993184713,0.013619723460716973,0.006962498674234782,0.06271617702804774
372.0568840212284,0.010220536469118675,DRO,DRO,372.0568840212284,0.025868024604935626,0.01380736057397323,0.006736960788838363,0.06376907094153093
376.44864730870205,0.010220536469118675,DRO,DRO,376.44864730870205,0.02607656262419081,0.013932876316549516,0.0068206917291710155,0.06525790456325228
380.84041059617573,0.010220536469118675,DRO,DRO,380.84041059617573,0.026348302645863297,0.014159693997257231,0.007008843259006458,0.06393767651085085
385.2321738836494,0.010220536469118675,DRO,DRO,385.2321738836494,0.026764844797636557,0.014418724113707978,0.007140910105058864,0.06537490576781566
389.62393717112303,0.010220536469118675,DRO,DRO,389.62393717112303,0.027050786677862763,0.014447791231113173,0.00746553339916123,0.06617910531727123
394.0157004585967,0.010220536469118675,DRO,DRO,394.0157004585967,0.027319624669659863,0.014422683204912282,0.007283988881556675,0.06613255484698011
398.4074637460704,0.010220536469118675,DRO,DRO,398.4074637460704,0.02732930416338232,0.014764846430111748,0.006956332468120922,0.06656241893105692
402.79922703354407,0.010220536469118675,DRO,DRO,402.79922703354407,0.02770979086347805,0.01474476642807549,0.0072556097968694295,0.06790488247023997
407.1909903210177,0.010220536469118675,DRO,DRO,407.1909903210177,0.027999582957395176,0.014762543576538882,0.007520762024517516,0.06696939167740669
411.5827536084914,0.010220536469118675,DRO,DRO,411.5827536084914,0.028077044449126017,0.014622143312326861,0.007520142123381305,0.06763349036104566
415.97451689596505,0.010220536469118675,DRO,DRO,415.97451689596505,0.02837364730973284,0.014981817577632249,0.007702551502771586,0.06861525333882297
