Log Values
Reading , Values
20/12/2018 12:59:01,28.891°C
20/12/2018 13:19:01,37.873°C
20/12/2018 13:39:01,33.634°C
20/12/2018 13:59:01,36.752°C
20/12/2018 14:19:01,35.63°C
20/12/2018 14:39:01,34.133°C
20/12/2018 14:59:01,30.452°C
20/12/2018 15:19:01,29.266°C
20/12/2018 15:39:01,31.825°C
20/12/2018 15:59:01,31.825°C
20/12/2018 16:19:01,27.767°C
20/12/2018 16:39:01,26.33°C
20/12/2018 16:59:01,25.705°C
20/12/2018 17:19:01,24.893°C
20/12/2018 17:39:01,24.205°C
20/12/2018 17:59:01,23.705°C
20/12/2018 18:19:01,23.204°C
20/12/2018 18:39:01,22.766°C
20/12/2018 18:59:01,22.454°C
20/12/2018 19:19:01,22.266°C
20/12/2018 19:39:01,22.329°C
20/12/2018 19:59:01,22.329°C
20/12/2018 20:19:01,22.016°C
20/12/2018 20:39:01,21.828°C
20/12/2018 20:59:01,21.828°C
20/12/2018 21:19:01,21.828°C
20/12/2018 21:39:01,21.703°C
20/12/2018 21:59:01,21.828°C
20/12/2018 22:19:01,21.703°C
20/12/2018 22:39:01,21.766°C
20/12/2018 22:59:01,21.766°C
20/12/2018 23:19:01,21.891°C
20/12/2018 23:39:01,21.265°C
20/12/2018 23:59:01,20.639°C
21/12/2018 00:19:01,20.577°C
21/12/2018 00:39:01,21.077°C
21/12/2018 00:59:01,21.265°C
21/12/2018 01:19:01,20.952°C
21/12/2018 01:39:01,20.389°C
21/12/2018 01:59:01,20.139°C
21/12/2018 02:19:01,20.076°C
21/12/2018 02:39:01,19.7°C
21/12/2018 02:59:01,19.513°C
21/12/2018 03:19:01,19.575°C
21/12/2018 03:39:01,19.387°C
21/12/2018 03:59:01,19.262°C
21/12/2018 04:19:01,19.325°C
21/12/2018 04:39:01,19.325°C
21/12/2018 04:59:01,19.262°C
21/12/2018 05:19:01,19.137°C
21/12/2018 05:39:01,19.137°C
21/12/2018 05:59:01,19.137°C
21/12/2018 06:19:01,19.325°C
21/12/2018 06:39:01,19.7°C
21/12/2018 06:59:01,20.201°C
21/12/2018 07:19:01,20.827°C
21/12/2018 07:39:01,21.64°C
21/12/2018 07:59:01,22.266°C
21/12/2018 08:19:01,24.517°C
21/12/2018 08:39:01,23.079°C
21/12/2018 08:59:01,23.517°C
21/12/2018 09:19:01,28.641°C
21/12/2018 09:39:01,26.83°C
21/12/2018 09:59:01,25.643°C
21/12/2018 10:19:01,25.893°C
21/12/2018 10:39:01,26.33°C
21/12/2018 10:59:01,27.83°C
21/12/2018 11:19:01,29.079°C
21/12/2018 11:39:01,29.453°C
21/12/2018 11:59:01,33.634°C
21/12/2018 12:19:01,35.318°C
21/12/2018 12:39:01,37.001°C
21/12/2018 12:59:01,40.738°C
21/12/2018 13:19:01,40.614°C
21/12/2018 13:39:01,37.998°C
21/12/2018 13:59:01,38.122°C
21/12/2018 14:19:01,39.742°C
21/12/2018 14:39:01,38.87°C
21/12/2018 14:59:01,34.258°C
21/12/2018 15:19:01,32.823°C
21/12/2018 15:39:01,34.258°C
21/12/2018 15:59:01,36.565°C
21/12/2018 16:19:01,32.512°C
21/12/2018 16:39:01,30.202°C
21/12/2018 16:59:01,28.829°C
21/12/2018 17:19:01,28.142°C
21/12/2018 17:39:01,27.142°C
21/12/2018 17:59:01,26.518°C
21/12/2018 18:19:01,25.705°C
21/12/2018 18:39:01,24.767°C
21/12/2018 18:59:01,24.142°C
21/12/2018 19:19:01,23.454°C
21/12/2018 19:39:01,23.142°C
21/12/2018 19:59:01,23.017°C
21/12/2018 20:19:01,22.829°C
21/12/2018 20:39:01,22.704°C
21/12/2018 20:59:01,22.641°C
21/12/2018 21:19:01,22.641°C
21/12/2018 21:39:01,22.641°C
21/12/2018 21:59:01,22.579°C
21/12/2018 22:19:01,22.329°C
21/12/2018 22:39:01,22.329°C
21/12/2018 22:59:01,22.266°C
21/12/2018 23:19:01,22.391°C
21/12/2018 23:39:01,22.516°C
21/12/2018 23:59:01,22.454°C
22/12/2018 00:19:01,22.141°C
22/12/2018 00:39:01,21.953°C
22/12/2018 00:59:01,21.828°C
22/12/2018 01:19:01,21.703°C
22/12/2018 01:39:01,21.64°C
22/12/2018 01:59:01,21.453°C
22/12/2018 02:19:01,21.453°C
22/12/2018 02:39:01,21.515°C
22/12/2018 02:59:01,21.515°C
22/12/2018 03:19:01,21.328°C
22/12/2018 03:39:01,21.515°C
22/12/2018 03:59:01,21.453°C
22/12/2018 04:19:01,21.453°C
22/12/2018 04:39:01,21.703°C
22/12/2018 04:59:01,21.953°C
22/12/2018 05:19:01,22.016°C
22/12/2018 05:39:01,22.078°C
22/12/2018 05:59:01,22.078°C
22/12/2018 06:19:01,22.016°C
22/12/2018 06:39:01,22.204°C
22/12/2018 06:59:01,22.329°C
22/12/2018 07:19:01,22.704°C
22/12/2018 07:39:01,23.142°C
22/12/2018 07:59:01,24.017°C
22/12/2018 08:19:01,25.768°C
22/12/2018 08:39:01,25.33°C
22/12/2018 08:59:01,26.143°C
22/12/2018 09:19:01,29.266°C
22/12/2018 09:39:01,27.08°C
22/12/2018 09:59:01,27.392°C
22/12/2018 10:19:01,27.08°C
22/12/2018 10:39:01,27.267°C
22/12/2018 10:59:01,28.579°C
22/12/2018 11:19:01,28.142°C
22/12/2018 11:39:01,31.076°C
22/12/2018 11:59:01,33.884°C
22/12/2018 12:19:01,31.326°C
22/12/2018 12:39:01,35.256°C
22/12/2018 12:59:01,28.517°C
22/12/2018 13:19:01,24.893°C
22/12/2018 13:39:01,28.454°C
22/12/2018 13:59:01,31.264°C
22/12/2018 14:19:01,32.387°C
22/12/2018 14:39:01,28.641°C
22/12/2018 14:59:01,23.955°C
22/12/2018 15:19:01,24.017°C
22/12/2018 15:39:01,25.143°C
22/12/2018 15:59:01,28.017°C
22/12/2018 16:19:01,28.079°C
22/12/2018 16:39:01,26.83°C
22/12/2018 16:59:01,25.393°C
22/12/2018 17:19:01,25.08°C
22/12/2018 17:39:01,24.83°C
22/12/2018 17:59:01,24.33°C
22/12/2018 18:19:01,23.392°C
22/12/2018 18:39:01,22.892°C
22/12/2018 18:59:01,23.017°C
22/12/2018 19:19:01,22.829°C
22/12/2018 19:39:01,23.142°C
22/12/2018 19:59:01,23.329°C
22/12/2018 20:19:01,23.329°C
22/12/2018 20:39:01,23.142°C
22/12/2018 20:59:01,23.079°C
22/12/2018 21:19:01,23.329°C
22/12/2018 21:39:01,23.017°C
22/12/2018 21:59:01,22.516°C
22/12/2018 22:19:01,22.204°C
22/12/2018 22:39:01,21.891°C
22/12/2018 22:59:01,21.891°C
22/12/2018 23:19:01,21.703°C
22/12/2018 23:39:01,21.39°C
22/12/2018 23:59:01,21.077°C
23/12/2018 00:19:01,20.952°C
23/12/2018 00:39:01,20.89°C
23/12/2018 00:59:01,20.89°C
23/12/2018 01:19:01,20.764°C
23/12/2018 01:39:01,20.764°C
23/12/2018 01:59:01,20.827°C
23/12/2018 02:19:01,21.077°C
23/12/2018 02:39:01,21.39°C
23/12/2018 02:59:01,21.39°C
23/12/2018 03:19:01,21.328°C
23/12/2018 03:39:01,21.328°C
23/12/2018 03:59:01,21.453°C
23/12/2018 04:19:01,21.328°C
23/12/2018 04:39:01,21.202°C
23/12/2018 04:59:01,21.015°C
23/12/2018 05:19:01,20.827°C
23/12/2018 05:39:01,20.764°C
23/12/2018 05:59:01,20.764°C
23/12/2018 06:19:01,21.077°C
23/12/2018 06:39:01,21.39°C
23/12/2018 06:59:01,21.64°C
23/12/2018 07:19:01,21.766°C
23/12/2018 07:39:01,22.141°C
23/12/2018 07:59:01,23.142°C
23/12/2018 08:19:01,24.33°C
23/12/2018 08:39:01,25.268°C
23/12/2018 08:59:01,24.455°C
23/12/2018 09:19:01,26.08°C
23/12/2018 09:39:01,25.83°C
23/12/2018 09:59:01,26.018°C
23/12/2018 10:19:01,26.705°C
23/12/2018 10:39:01,26.955°C
23/12/2018 10:59:01,26.83°C
23/12/2018 11:19:01,26.705°C
23/12/2018 11:39:01,27.017°C
23/12/2018 11:59:01,27.33°C
23/12/2018 12:19:01,28.017°C
23/12/2018 12:39:01,28.204°C
23/12/2018 12:59:01,26.892°C
23/12/2018 13:19:01,29.328°C
23/12/2018 13:39:01,31.201°C
23/12/2018 13:59:01,30.14°C
23/12/2018 14:19:01,29.516°C
23/12/2018 14:39:01,28.392°C
23/12/2018 14:59:01,23.767°C
23/12/2018 15:19:01,24.767°C
23/12/2018 15:39:01,24.142°C
23/12/2018 15:59:01,24.017°C
23/12/2018 16:19:01,23.642°C
23/12/2018 16:39:01,23.392°C
23/12/2018 16:59:01,23.142°C
23/12/2018 17:19:01,22.829°C
23/12/2018 17:39:01,22.579°C
23/12/2018 17:59:01,22.454°C
23/12/2018 18:19:01,22.391°C
23/12/2018 18:39:01,22.391°C
23/12/2018 18:59:01,22.329°C
23/12/2018 19:19:01,22.329°C
23/12/2018 19:39:01,22.329°C
23/12/2018 19:59:01,22.266°C
23/12/2018 20:19:01,22.016°C
23/12/2018 20:39:01,21.766°C
23/12/2018 20:59:01,21.766°C
23/12/2018 21:19:01,21.703°C
23/12/2018 21:39:01,21.703°C
23/12/2018 21:59:01,21.703°C
23/12/2018 22:19:01,21.64°C
23/12/2018 22:39:01,21.515°C
23/12/2018 22:59:01,21.515°C
