Log Values
Reading , Values
26/06/2019 14:39:01,19.237°C
26/06/2019 14:59:01,19.175°C
26/06/2019 15:19:01,18.987°C
26/06/2019 15:39:01,18.674°C
26/06/2019 15:59:01,17.922°C
26/06/2019 16:19:01,17.296°C
26/06/2019 16:39:01,16.92°C
26/06/2019 16:59:01,16.733°C
26/06/2019 17:19:01,16.545°C
26/06/2019 17:39:01,16.231°C
26/06/2019 17:59:01,15.856°C
26/06/2019 18:19:01,15.668°C
26/06/2019 18:39:01,15.48°C
26/06/2019 18:59:01,15.041°C
26/06/2019 19:19:01,14.728°C
26/06/2019 19:39:01,14.603°C
26/06/2019 19:59:01,14.603°C
26/06/2019 20:19:01,14.415°C
26/06/2019 20:39:01,14.352°C
26/06/2019 20:59:01,14.477°C
26/06/2019 21:19:01,14.415°C
26/06/2019 21:39:01,14.352°C
26/06/2019 21:59:01,14.227°C
26/06/2019 22:19:01,13.976°C
26/06/2019 22:39:01,13.851°C
26/06/2019 22:59:01,13.788°C
26/06/2019 23:19:01,13.788°C
26/06/2019 23:39:01,14.039°C
26/06/2019 23:59:01,14.101°C
27/06/2019 00:19:01,14.164°C
27/06/2019 00:39:01,14.101°C
27/06/2019 00:59:01,14.101°C
27/06/2019 01:19:01,14.227°C
27/06/2019 01:39:01,14.227°C
27/06/2019 01:59:01,14.289°C
27/06/2019 02:19:01,14.415°C
27/06/2019 02:39:01,14.289°C
27/06/2019 02:59:01,14.289°C
27/06/2019 03:19:01,14.477°C
27/06/2019 03:39:01,14.415°C
27/06/2019 03:59:01,14.289°C
27/06/2019 04:19:01,14.289°C
27/06/2019 04:39:01,14.415°C
27/06/2019 04:59:01,14.477°C
27/06/2019 05:19:01,14.477°C
27/06/2019 05:39:01,14.352°C
27/06/2019 05:59:01,14.289°C
27/06/2019 06:19:01,14.164°C
27/06/2019 06:39:01,14.164°C
27/06/2019 06:59:01,14.164°C
27/06/2019 07:19:01,14.289°C
27/06/2019 07:39:01,14.415°C
27/06/2019 07:59:01,14.477°C
27/06/2019 08:19:01,14.665°C
27/06/2019 08:39:01,14.791°C
27/06/2019 08:59:01,14.853°C
27/06/2019 09:19:01,15.104°C
27/06/2019 09:39:01,15.354°C
27/06/2019 09:59:01,15.542°C
27/06/2019 10:19:01,15.981°C
27/06/2019 10:39:01,17.234°C
27/06/2019 10:59:01,17.985°C
27/06/2019 11:19:01,18.423°C
27/06/2019 11:39:01,19.487°C
27/06/2019 11:59:01,20.426°C
27/06/2019 12:19:01,19.362°C
27/06/2019 12:39:01,17.985°C
27/06/2019 12:59:01,18.486°C
27/06/2019 13:19:01,18.235°C
27/06/2019 13:39:01,18.11°C
27/06/2019 13:59:01,18.11°C
27/06/2019 14:19:01,17.86°C
27/06/2019 14:39:01,18.611°C
27/06/2019 14:59:01,18.048°C
27/06/2019 15:19:01,17.797°C
27/06/2019 15:39:01,17.672°C
27/06/2019 15:59:01,17.421°C
27/06/2019 16:19:01,17.609°C
27/06/2019 16:39:01,17.484°C
27/06/2019 16:59:01,17.234°C
27/06/2019 17:19:01,16.607°C
27/06/2019 17:39:01,16.106°C
27/06/2019 17:59:01,15.793°C
27/06/2019 18:19:01,15.605°C
27/06/2019 18:39:01,15.417°C
27/06/2019 18:59:01,15.292°C
27/06/2019 19:19:01,15.292°C
27/06/2019 19:39:01,15.104°C
27/06/2019 19:59:01,14.853°C
27/06/2019 20:19:01,14.603°C
27/06/2019 20:39:01,14.352°C
27/06/2019 20:59:01,14.164°C
27/06/2019 21:19:01,13.851°C
27/06/2019 21:39:01,13.6°C
27/06/2019 21:59:01,13.725°C
27/06/2019 22:19:01,13.663°C
27/06/2019 22:39:01,13.475°C
27/06/2019 22:59:01,13.537°C
