Log Values
Reading , Values
14/03/2019 11:59:01,38.829°C
14/03/2019 12:19:01,40.076°C
14/03/2019 12:39:01,40.637°C
14/03/2019 12:59:01,40.512°C
14/03/2019 13:19:01,38.517°C
14/03/2019 13:39:01,40.512°C
14/03/2019 13:59:01,42.008°C
14/03/2019 14:19:01,42.444°C
14/03/2019 14:39:01,38.018°C
14/03/2019 14:59:01,37.02°C
14/03/2019 15:19:01,38.08°C
14/03/2019 15:39:01,37.893°C
14/03/2019 15:59:01,36.084°C
14/03/2019 16:19:01,35.96°C
14/03/2019 16:39:01,35.96°C
14/03/2019 16:59:01,36.583°C
14/03/2019 17:19:01,34.836°C
14/03/2019 17:39:01,34.212°C
14/03/2019 17:59:01,32.59°C
14/03/2019 18:19:01,30.654°C
14/03/2019 18:39:01,29.03°C
14/03/2019 18:59:01,27.843°C
14/03/2019 19:19:01,27.156°C
14/03/2019 19:39:01,26.719°C
14/03/2019 19:59:01,26.281°C
14/03/2019 20:19:01,26.344°C
14/03/2019 20:39:01,25.844°C
14/03/2019 20:59:01,25.781°C
14/03/2019 21:19:01,25.719°C
14/03/2019 21:39:01,25.469°C
14/03/2019 21:59:01,25.281°C
14/03/2019 22:19:01,24.469°C
14/03/2019 22:39:01,23.718°C
14/03/2019 22:59:01,23.406°C
14/03/2019 23:19:01,23.218°C
14/03/2019 23:39:01,22.968°C
14/03/2019 23:59:01,22.593°C
15/03/2019 00:19:01,22.53°C
15/03/2019 00:39:01,22.405°C
15/03/2019 00:59:01,22.03°C
15/03/2019 01:19:01,21.905°C
15/03/2019 01:39:01,21.843°C
15/03/2019 01:59:01,21.78°C
15/03/2019 02:19:01,21.467°C
15/03/2019 02:39:01,21.405°C
15/03/2019 02:59:01,21.155°C
15/03/2019 03:19:01,21.155°C
15/03/2019 03:39:01,20.904°C
15/03/2019 03:59:01,20.967°C
15/03/2019 04:19:01,20.717°C
15/03/2019 04:39:01,20.654°C
15/03/2019 04:59:01,21.217°C
15/03/2019 05:19:01,21.718°C
15/03/2019 05:39:01,21.03°C
15/03/2019 05:59:01,20.904°C
15/03/2019 06:19:01,20.717°C
15/03/2019 06:39:01,20.592°C
15/03/2019 06:59:01,21.217°C
15/03/2019 07:19:01,22.906°C
15/03/2019 07:39:01,25.031°C
15/03/2019 07:59:01,25.344°C
15/03/2019 08:19:01,30.217°C
15/03/2019 08:39:01,31.903°C
15/03/2019 08:59:01,30.592°C
15/03/2019 09:19:01,32.714°C
15/03/2019 09:39:01,36.271°C
15/03/2019 09:59:01,34.836°C
15/03/2019 10:19:01,36.521°C
15/03/2019 10:39:01,37.332°C
15/03/2019 10:59:01,37.893°C
15/03/2019 11:19:01,37.207°C
15/03/2019 11:39:01,37.332°C
15/03/2019 11:59:01,38.267°C
15/03/2019 12:19:01,38.08°C
15/03/2019 12:39:01,40.45°C
15/03/2019 12:59:01,40.45°C
15/03/2019 13:19:01,42.257°C
15/03/2019 13:39:01,39.889°C
15/03/2019 13:59:01,39.951°C
15/03/2019 14:19:01,39.951°C
15/03/2019 14:39:01,39.203°C
15/03/2019 14:59:01,37.893°C
15/03/2019 15:19:01,41.634°C
15/03/2019 15:39:01,36.271°C
15/03/2019 15:59:01,35.71°C
15/03/2019 16:19:01,32.714°C
15/03/2019 16:39:01,33.963°C
15/03/2019 16:59:01,34.712°C
15/03/2019 17:19:01,34.337°C
15/03/2019 17:39:01,32.402°C
15/03/2019 17:59:01,30.779°C
15/03/2019 18:19:01,29.655°C
15/03/2019 18:39:01,28.406°C
15/03/2019 18:59:01,27.219°C
15/03/2019 19:19:01,27.094°C
15/03/2019 19:39:01,26.719°C
15/03/2019 19:59:01,26.094°C
15/03/2019 20:19:01,25.469°C
15/03/2019 20:39:01,25.156°C
15/03/2019 20:59:01,24.594°C
15/03/2019 21:19:01,24.094°C
15/03/2019 21:39:01,23.781°C
15/03/2019 21:59:01,23.343°C
15/03/2019 22:19:01,22.906°C
15/03/2019 22:39:01,22.656°C
15/03/2019 22:59:01,22.718°C
15/03/2019 23:19:01,22.53°C
15/03/2019 23:39:01,22.781°C
15/03/2019 23:59:01,22.593°C
16/03/2019 00:19:01,22.218°C
16/03/2019 00:39:01,21.905°C
16/03/2019 00:59:01,21.718°C
16/03/2019 01:19:01,21.53°C
16/03/2019 01:39:01,21.28°C
16/03/2019 01:59:01,21.217°C
16/03/2019 02:19:01,21.092°C
16/03/2019 02:39:01,21.155°C
16/03/2019 02:59:01,21.467°C
16/03/2019 03:19:01,21.092°C
16/03/2019 03:39:01,20.779°C
16/03/2019 03:59:01,20.779°C
16/03/2019 04:19:01,20.717°C
16/03/2019 04:39:01,20.717°C
16/03/2019 04:59:01,20.467°C
16/03/2019 05:19:01,20.341°C
16/03/2019 05:39:01,20.404°C
16/03/2019 05:59:01,20.341°C
16/03/2019 06:19:01,20.341°C
16/03/2019 06:39:01,20.029°C
16/03/2019 06:59:01,20.717°C
16/03/2019 07:19:01,22.03°C
16/03/2019 07:39:01,25.156°C
16/03/2019 07:59:01,25.031°C
16/03/2019 08:19:01,29.405°C
16/03/2019 08:39:01,31.653°C
16/03/2019 08:59:01,29.592°C
16/03/2019 09:19:01,32.964°C
16/03/2019 09:39:01,36.084°C
16/03/2019 09:59:01,37.519°C
16/03/2019 10:19:01,38.517°C
16/03/2019 10:39:01,39.078°C
16/03/2019 10:59:01,39.764°C
16/03/2019 11:19:01,39.764°C
16/03/2019 11:39:01,40.512°C
16/03/2019 11:59:01,40.762°C
16/03/2019 12:19:01,41.759°C
16/03/2019 12:39:01,41.51°C
16/03/2019 12:59:01,41.634°C
16/03/2019 13:19:01,42.818°C
16/03/2019 13:39:01,43.628°C
16/03/2019 13:59:01,42.818°C
16/03/2019 14:19:01,39.951°C
16/03/2019 14:39:01,42.444°C
16/03/2019 14:59:01,37.519°C
16/03/2019 15:19:01,39.577°C
16/03/2019 15:39:01,40.325°C
16/03/2019 15:59:01,40.138°C
16/03/2019 16:19:01,39.702°C
16/03/2019 16:39:01,38.642°C
16/03/2019 16:59:01,37.02°C
16/03/2019 17:19:01,34.4°C
16/03/2019 17:39:01,33.838°C
16/03/2019 17:59:01,32.59°C
16/03/2019 18:19:01,30.154°C
16/03/2019 18:39:01,28.593°C
16/03/2019 18:59:01,27.406°C
16/03/2019 19:19:01,26.719°C
16/03/2019 19:39:01,26.594°C
16/03/2019 19:59:01,26.406°C
16/03/2019 20:19:01,25.906°C
16/03/2019 20:39:01,25.531°C
16/03/2019 20:59:01,25.594°C
16/03/2019 21:19:01,25.156°C
16/03/2019 21:39:01,24.844°C
16/03/2019 21:59:01,24.594°C
16/03/2019 22:19:01,24.344°C
16/03/2019 22:39:01,24.344°C
16/03/2019 22:59:01,24.219°C
16/03/2019 23:19:01,24.531°C
16/03/2019 23:39:01,24.594°C
16/03/2019 23:59:01,24.281°C
17/03/2019 00:19:01,23.781°C
17/03/2019 00:39:01,23.656°C
17/03/2019 00:59:01,23.718°C
17/03/2019 01:19:01,23.718°C
17/03/2019 01:39:01,23.656°C
17/03/2019 01:59:01,23.406°C
17/03/2019 02:19:01,23.031°C
17/03/2019 02:39:01,22.968°C
17/03/2019 02:59:01,22.468°C
17/03/2019 03:19:01,22.093°C
17/03/2019 03:39:01,21.968°C
17/03/2019 03:59:01,21.718°C
17/03/2019 04:19:01,21.78°C
17/03/2019 04:39:01,21.53°C
17/03/2019 04:59:01,21.53°C
17/03/2019 05:19:01,21.53°C
17/03/2019 05:39:01,21.342°C
17/03/2019 05:59:01,21.217°C
17/03/2019 06:19:01,21.217°C
17/03/2019 06:39:01,21.342°C
17/03/2019 06:59:01,21.467°C
17/03/2019 07:19:01,22.218°C
17/03/2019 07:39:01,22.968°C
17/03/2019 07:59:01,24.031°C
17/03/2019 08:19:01,25.281°C
17/03/2019 08:39:01,26.469°C
17/03/2019 08:59:01,26.969°C
17/03/2019 09:19:01,32.028°C
17/03/2019 09:39:01,34.212°C
17/03/2019 09:59:01,33.9°C
17/03/2019 10:19:01,34.212°C
17/03/2019 10:39:01,35.897°C
17/03/2019 10:59:01,37.207°C
17/03/2019 11:19:01,38.018°C
17/03/2019 11:39:01,38.642°C
17/03/2019 11:59:01,36.646°C
17/03/2019 12:19:01,36.708°C
17/03/2019 12:39:01,37.02°C
17/03/2019 12:59:01,39.702°C
17/03/2019 13:19:01,39.577°C
17/03/2019 13:39:01,37.082°C
17/03/2019 13:59:01,36.459°C
17/03/2019 14:19:01,35.835°C
17/03/2019 14:39:01,35.772°C
17/03/2019 14:59:01,35.086°C
17/03/2019 15:19:01,34.712°C
17/03/2019 15:39:01,34.774°C
17/03/2019 15:59:01,34.088°C
17/03/2019 16:19:01,33.089°C
17/03/2019 16:39:01,32.465°C
17/03/2019 16:59:01,32.465°C
17/03/2019 17:19:01,32.153°C
17/03/2019 17:39:01,30.654°C
17/03/2019 17:59:01,29.842°C
17/03/2019 18:19:01,28.655°C
17/03/2019 18:39:01,27.781°C
17/03/2019 18:59:01,26.906°C
17/03/2019 19:19:01,26.531°C
17/03/2019 19:39:01,26.406°C
17/03/2019 19:59:01,26.094°C
17/03/2019 20:19:01,26.094°C
17/03/2019 20:39:01,25.906°C
17/03/2019 20:59:01,26.031°C
17/03/2019 21:19:01,25.906°C
17/03/2019 21:39:01,25.906°C
17/03/2019 21:59:01,25.594°C
17/03/2019 22:19:01,25.406°C
17/03/2019 22:39:01,25.281°C
17/03/2019 22:59:01,25.094°C
17/03/2019 23:19:01,25.094°C
17/03/2019 23:39:01,25.219°C
17/03/2019 23:59:01,25.094°C
18/03/2019 00:19:01,25.031°C
18/03/2019 00:39:01,24.969°C
18/03/2019 00:59:01,24.719°C
18/03/2019 01:19:01,24.594°C
18/03/2019 01:39:01,24.531°C
18/03/2019 01:59:01,24.906°C
18/03/2019 02:19:01,24.906°C
18/03/2019 02:39:01,24.406°C
18/03/2019 02:59:01,24.281°C
18/03/2019 03:19:01,24.344°C
18/03/2019 03:39:01,24.594°C
18/03/2019 03:59:01,24.781°C
18/03/2019 04:19:01,24.781°C
18/03/2019 04:39:01,24.719°C
18/03/2019 04:59:01,24.844°C
18/03/2019 05:19:01,24.844°C
18/03/2019 05:39:01,24.969°C
18/03/2019 05:59:01,25.094°C
18/03/2019 06:19:01,24.969°C
18/03/2019 06:39:01,24.719°C
18/03/2019 06:59:01,25.094°C
18/03/2019 07:19:01,26.219°C
18/03/2019 07:39:01,26.844°C
18/03/2019 07:59:01,27.344°C
18/03/2019 08:19:01,28.093°C
18/03/2019 08:39:01,28.468°C
18/03/2019 08:59:01,28.718°C
18/03/2019 09:19:01,29.53°C
18/03/2019 09:39:01,30.03°C
