Log Values
Reading , Values
17/10/2018 11:39:01,29.243°C
17/10/2018 11:59:01,29.43°C
17/10/2018 12:19:01,28.431°C
17/10/2018 12:39:01,27.869°C
17/10/2018 12:59:01,28.243°C
17/10/2018 13:19:01,29.118°C
17/10/2018 13:39:01,30.117°C
17/10/2018 13:59:01,32.177°C
17/10/2018 14:19:01,29.555°C
17/10/2018 14:39:01,29.055°C
17/10/2018 14:59:01,26.619°C
17/10/2018 15:19:01,25.807°C
17/10/2018 15:39:01,25.432°C
17/10/2018 15:59:01,24.056°C
17/10/2018 16:19:01,22.868°C
17/10/2018 16:39:01,22.431°C
17/10/2018 16:59:01,22.118°C
17/10/2018 17:19:01,21.993°C
17/10/2018 17:39:01,21.492°C
17/10/2018 17:59:01,20.679°C
17/10/2018 18:19:01,19.866°C
17/10/2018 18:39:01,19.365°C
17/10/2018 18:59:01,19.24°C
17/10/2018 19:19:01,19.24°C
17/10/2018 19:39:01,19.115°C
17/10/2018 19:59:01,18.864°C
17/10/2018 20:19:01,18.864°C
17/10/2018 20:39:01,19.115°C
17/10/2018 20:59:01,19.302°C
17/10/2018 21:19:01,19.553°C
17/10/2018 21:39:01,19.553°C
17/10/2018 21:59:01,19.615°C
17/10/2018 22:19:01,19.803°C
17/10/2018 22:39:01,19.803°C
17/10/2018 22:59:01,19.615°C
17/10/2018 23:19:01,19.553°C
17/10/2018 23:39:01,19.428°C
17/10/2018 23:59:01,19.302°C
18/10/2018 00:19:01,19.24°C
18/10/2018 00:39:01,18.989°C
18/10/2018 00:59:01,18.989°C
18/10/2018 01:19:01,18.927°C
18/10/2018 01:39:01,18.802°C
18/10/2018 01:59:01,18.676°C
18/10/2018 02:19:01,18.426°C
18/10/2018 02:39:01,18.364°C
18/10/2018 02:59:01,18.426°C
18/10/2018 03:19:01,18.301°C
18/10/2018 03:39:01,18.051°C
18/10/2018 03:59:01,17.863°C
18/10/2018 04:19:01,17.925°C
18/10/2018 04:39:01,17.8°C
18/10/2018 04:59:01,17.8°C
18/10/2018 05:19:01,17.737°C
18/10/2018 05:39:01,17.675°C
18/10/2018 05:59:01,17.737°C
18/10/2018 06:19:01,17.863°C
18/10/2018 06:39:01,18.113°C
18/10/2018 06:59:01,18.551°C
18/10/2018 07:19:01,18.739°C
18/10/2018 07:39:01,19.115°C
18/10/2018 07:59:01,20.241°C
18/10/2018 08:19:01,20.742°C
18/10/2018 08:39:01,21.993°C
18/10/2018 08:59:01,22.305°C
18/10/2018 09:19:01,22.556°C
18/10/2018 09:39:01,23.369°C
18/10/2018 09:59:01,24.682°C
18/10/2018 10:19:01,24.744°C
18/10/2018 10:39:01,25.369°C
18/10/2018 10:59:01,26.432°C
18/10/2018 11:19:01,30.429°C
18/10/2018 11:39:01,29.493°C
18/10/2018 11:59:01,29.93°C
18/10/2018 12:19:01,28.806°C
18/10/2018 12:39:01,27.931°C
18/10/2018 12:59:01,28.431°C
18/10/2018 13:19:01,28.931°C
18/10/2018 13:39:01,27.306°C
18/10/2018 13:59:01,26.682°C
18/10/2018 14:19:01,25.682°C
18/10/2018 14:39:01,24.744°C
18/10/2018 14:59:01,26.119°C
18/10/2018 15:19:01,25.744°C
18/10/2018 15:39:01,26.931°C
18/10/2018 15:59:01,26.369°C
18/10/2018 16:19:01,25.494°C
18/10/2018 16:39:01,23.619°C
18/10/2018 16:59:01,22.806°C
18/10/2018 17:19:01,22.118°C
18/10/2018 17:39:01,21.117°C
18/10/2018 17:59:01,20.429°C
18/10/2018 18:19:01,19.991°C
18/10/2018 18:39:01,19.678°C
18/10/2018 18:59:01,19.553°C
18/10/2018 19:19:01,19.553°C
18/10/2018 19:39:01,19.24°C
18/10/2018 19:59:01,18.989°C
18/10/2018 20:19:01,18.802°C
18/10/2018 20:39:01,18.739°C
18/10/2018 20:59:01,18.802°C
18/10/2018 21:19:01,18.676°C
18/10/2018 21:39:01,18.739°C
18/10/2018 21:59:01,18.676°C
18/10/2018 22:19:01,18.676°C
18/10/2018 22:39:01,18.551°C
18/10/2018 22:59:01,18.614°C
18/10/2018 23:19:01,18.802°C
18/10/2018 23:39:01,18.676°C
18/10/2018 23:59:01,18.739°C
19/10/2018 00:19:01,18.614°C
19/10/2018 00:39:01,18.614°C
19/10/2018 00:59:01,18.676°C
19/10/2018 01:19:01,18.426°C
19/10/2018 01:39:01,18.301°C
19/10/2018 01:59:01,18.301°C
19/10/2018 02:19:01,18.301°C
19/10/2018 02:39:01,18.176°C
19/10/2018 02:59:01,17.988°C
19/10/2018 03:19:01,17.675°C
19/10/2018 03:39:01,17.049°C
19/10/2018 03:59:01,16.861°C
19/10/2018 04:19:01,17.049°C
19/10/2018 04:39:01,17.174°C
19/10/2018 04:59:01,17.237°C
19/10/2018 05:19:01,17.362°C
19/10/2018 05:39:01,17.55°C
19/10/2018 05:59:01,17.612°C
19/10/2018 06:19:01,17.675°C
19/10/2018 06:39:01,17.8°C
19/10/2018 06:59:01,18.113°C
19/10/2018 07:19:01,18.426°C
19/10/2018 07:39:01,18.989°C
19/10/2018 07:59:01,19.553°C
19/10/2018 08:19:01,20.304°C
19/10/2018 08:39:01,21.555°C
19/10/2018 08:59:01,22.618°C
19/10/2018 09:19:01,22.743°C
19/10/2018 09:39:01,23.869°C
19/10/2018 09:59:01,26.682°C
19/10/2018 10:19:01,24.994°C
