Log Values
Reading , Values
06/09/2018 23:59:01,15.357°C
07/09/2018 00:19:01,15.357°C
07/09/2018 00:39:01,15.169°C
07/09/2018 00:59:01,15.232°C
07/09/2018 01:19:01,15.357°C
07/09/2018 01:39:01,15.044°C
07/09/2018 01:59:01,15.169°C
07/09/2018 02:19:01,15.232°C
07/09/2018 02:39:01,15.232°C
07/09/2018 02:59:01,15.232°C
07/09/2018 03:19:01,15.294°C
07/09/2018 03:39:01,15.232°C
07/09/2018 03:59:01,14.856°C
07/09/2018 04:19:01,14.668°C
07/09/2018 04:39:01,14.793°C
07/09/2018 04:59:01,14.605°C
07/09/2018 05:19:01,14.793°C
07/09/2018 05:39:01,14.981°C
07/09/2018 05:59:01,15.044°C
07/09/2018 06:19:01,14.856°C
07/09/2018 06:39:01,14.793°C
07/09/2018 06:59:01,14.793°C
07/09/2018 07:19:01,15.106°C
07/09/2018 07:39:01,15.795°C
07/09/2018 07:59:01,16.109°C
07/09/2018 08:19:01,16.672°C
07/09/2018 08:39:01,19.302°C
07/09/2018 08:59:01,20.867°C
07/09/2018 09:19:01,20.616°C
07/09/2018 09:39:01,19.678°C
07/09/2018 09:59:01,20.303°C
07/09/2018 10:19:01,21.555°C
07/09/2018 10:39:01,19.803°C
07/09/2018 10:59:01,18.551°C
07/09/2018 11:19:01,19.052°C
07/09/2018 11:39:01,20.741°C
07/09/2018 11:59:01,21.868°C
07/09/2018 12:19:01,24.181°C
07/09/2018 12:39:01,24.119°C
07/09/2018 12:59:01,25.432°C
07/09/2018 13:19:01,29.43°C
07/09/2018 13:39:01,30.242°C
07/09/2018 13:59:01,31.49°C
07/09/2018 14:19:01,29.68°C
07/09/2018 14:39:01,30.242°C
07/09/2018 14:59:01,29.805°C
07/09/2018 15:19:01,28.368°C
07/09/2018 15:39:01,28.368°C
07/09/2018 15:59:01,27.431°C
07/09/2018 16:19:01,27.494°C
07/09/2018 16:39:01,20.616°C
07/09/2018 16:59:01,17.8°C
07/09/2018 17:19:01,16.61°C
07/09/2018 17:39:01,15.419°C
07/09/2018 17:59:01,14.605°C
07/09/2018 18:19:01,13.728°C
07/09/2018 18:39:01,13.414°C
07/09/2018 18:59:01,12.85°C
07/09/2018 19:19:01,12.411°C
07/09/2018 19:39:01,12.411°C
07/09/2018 19:59:01,12.16°C
07/09/2018 20:19:01,12.223°C
07/09/2018 20:39:01,12.474°C
07/09/2018 20:59:01,12.599°C
07/09/2018 21:19:01,13.226°C
07/09/2018 21:39:01,14.354°C
07/09/2018 21:59:01,14.48°C
07/09/2018 22:19:01,14.104°C
07/09/2018 22:39:01,14.668°C
07/09/2018 22:59:01,15.106°C
07/09/2018 23:19:01,15.232°C
07/09/2018 23:39:01,15.294°C
07/09/2018 23:59:01,15.294°C
08/09/2018 00:19:01,15.294°C
08/09/2018 00:39:01,15.169°C
08/09/2018 00:59:01,15.106°C
08/09/2018 01:19:01,15.106°C
08/09/2018 01:39:01,15.044°C
08/09/2018 01:59:01,14.981°C
08/09/2018 02:19:01,14.668°C
08/09/2018 02:39:01,14.417°C
08/09/2018 02:59:01,14.605°C
08/09/2018 03:19:01,14.48°C
08/09/2018 03:39:01,14.292°C
08/09/2018 03:59:01,13.477°C
08/09/2018 04:19:01,13.602°C
08/09/2018 04:39:01,14.104°C
08/09/2018 04:59:01,14.104°C
08/09/2018 05:19:01,14.166°C
08/09/2018 05:39:01,14.229°C
08/09/2018 05:59:01,14.417°C
08/09/2018 06:19:01,14.48°C
08/09/2018 06:39:01,14.73°C
08/09/2018 06:59:01,14.981°C
08/09/2018 07:19:01,15.232°C
08/09/2018 07:39:01,15.545°C
08/09/2018 07:59:01,16.234°C
08/09/2018 08:19:01,16.985°C
08/09/2018 08:39:01,17.486°C
08/09/2018 08:59:01,18.551°C
08/09/2018 09:19:01,18.926°C
08/09/2018 09:39:01,20.429°C
08/09/2018 09:59:01,23.306°C
08/09/2018 10:19:01,25.119°C
08/09/2018 10:39:01,25.619°C
08/09/2018 10:59:01,26.182°C
08/09/2018 11:19:01,27.369°C
08/09/2018 11:39:01,29.305°C
08/09/2018 11:59:01,30.491°C
08/09/2018 12:19:01,31.115°C
08/09/2018 12:39:01,31.428°C
08/09/2018 12:59:01,31.552°C
08/09/2018 13:19:01,31.178°C
08/09/2018 13:39:01,31.677°C
08/09/2018 13:59:01,31.552°C
08/09/2018 14:19:01,32.052°C
08/09/2018 14:39:01,31.615°C
08/09/2018 14:59:01,31.053°C
