Log Values
Reading , Values
14/03/2019 16:19:01,23.869°C
14/03/2019 16:39:01,23.681°C
14/03/2019 16:59:01,23.181°C
14/03/2019 17:19:01,22.681°C
14/03/2019 17:39:01,22.494°C
14/03/2019 17:59:01,22.556°C
14/03/2019 18:19:01,21.931°C
14/03/2019 18:39:01,21.618°C
14/03/2019 18:59:01,21.055°C
14/03/2019 19:19:01,20.993°C
14/03/2019 19:39:01,20.993°C
14/03/2019 19:59:01,20.93°C
14/03/2019 20:19:01,20.93°C
14/03/2019 20:39:01,21.118°C
14/03/2019 20:59:01,21.118°C
14/03/2019 21:19:01,21.055°C
14/03/2019 21:39:01,20.993°C
14/03/2019 21:59:01,20.743°C
14/03/2019 22:19:01,20.93°C
14/03/2019 22:39:01,20.993°C
14/03/2019 22:59:01,20.93°C
14/03/2019 23:19:01,20.993°C
14/03/2019 23:39:01,20.868°C
14/03/2019 23:59:01,20.492°C
15/03/2019 00:19:01,20.43°C
15/03/2019 00:39:01,20.367°C
15/03/2019 00:59:01,20.18°C
15/03/2019 01:19:01,20.242°C
15/03/2019 01:39:01,20.367°C
15/03/2019 01:59:01,20.117°C
15/03/2019 02:19:01,20.18°C
15/03/2019 02:39:01,20.305°C
15/03/2019 02:59:01,20.367°C
15/03/2019 03:19:01,20.305°C
15/03/2019 03:39:01,20.43°C
15/03/2019 03:59:01,20.367°C
15/03/2019 04:19:01,20.242°C
15/03/2019 04:39:01,19.742°C
15/03/2019 04:59:01,19.492°C
15/03/2019 05:19:01,19.554°C
15/03/2019 05:39:01,19.617°C
15/03/2019 05:59:01,19.867°C
15/03/2019 06:19:01,20.055°C
15/03/2019 06:39:01,20.055°C
15/03/2019 06:59:01,19.992°C
15/03/2019 07:19:01,20.18°C
15/03/2019 07:39:01,20.43°C
15/03/2019 07:59:01,20.743°C
15/03/2019 08:19:01,20.993°C
15/03/2019 08:39:01,21.493°C
15/03/2019 08:59:01,21.868°C
15/03/2019 09:19:01,22.368°C
15/03/2019 09:39:01,22.806°C
15/03/2019 09:59:01,22.931°C
15/03/2019 10:19:01,24.244°C
15/03/2019 10:39:01,24.432°C
15/03/2019 10:59:01,24.682°C
15/03/2019 11:19:01,25.557°C
15/03/2019 11:39:01,25.119°C
15/03/2019 11:59:01,26.182°C
15/03/2019 12:19:01,26.244°C
15/03/2019 12:39:01,26.432°C
15/03/2019 12:59:01,26.307°C
15/03/2019 13:19:01,26.557°C
15/03/2019 13:39:01,27.494°C
15/03/2019 13:59:01,26.307°C
15/03/2019 14:19:01,26.119°C
15/03/2019 14:39:01,25.744°C
15/03/2019 14:59:01,26.057°C
15/03/2019 15:19:01,25.869°C
15/03/2019 15:39:01,24.994°C
15/03/2019 15:59:01,24.932°C
15/03/2019 16:19:01,24.682°C
15/03/2019 16:39:01,24.244°C
15/03/2019 16:59:01,23.431°C
15/03/2019 17:19:01,22.806°C
15/03/2019 17:39:01,22.306°C
15/03/2019 17:59:01,21.993°C
15/03/2019 18:19:01,21.618°C
15/03/2019 18:39:01,21.243°C
15/03/2019 18:59:01,20.993°C
15/03/2019 19:19:01,20.868°C
15/03/2019 19:39:01,20.805°C
15/03/2019 19:59:01,20.68°C
15/03/2019 20:19:01,20.555°C
15/03/2019 20:39:01,20.43°C
15/03/2019 20:59:01,20.43°C
15/03/2019 21:19:01,20.43°C
15/03/2019 21:39:01,20.43°C
15/03/2019 21:59:01,20.43°C
15/03/2019 22:19:01,20.43°C
15/03/2019 22:39:01,20.367°C
15/03/2019 22:59:01,20.43°C
15/03/2019 23:19:01,20.367°C
15/03/2019 23:39:01,20.305°C
15/03/2019 23:59:01,20.305°C
16/03/2019 00:19:01,20.367°C
16/03/2019 00:39:01,20.43°C
16/03/2019 00:59:01,20.305°C
16/03/2019 01:19:01,20.242°C
16/03/2019 01:39:01,20.18°C
16/03/2019 01:59:01,20.117°C
16/03/2019 02:19:01,19.992°C
