Log Values
Reading , Values
14/03/2019 11:59:01,41.118°C
14/03/2019 12:19:01,42.177°C
14/03/2019 12:39:01,43.236°C
14/03/2019 12:59:01,42.862°C
14/03/2019 13:19:01,40.37°C
14/03/2019 13:39:01,42.364°C
14/03/2019 13:59:01,44.108°C
14/03/2019 14:19:01,43.921°C
14/03/2019 14:39:01,40.494°C
14/03/2019 14:59:01,38.874°C
14/03/2019 15:19:01,40.058°C
14/03/2019 15:39:01,39.871°C
14/03/2019 15:59:01,37.315°C
14/03/2019 16:19:01,36.38°C
14/03/2019 16:39:01,35.756°C
14/03/2019 16:59:01,36.504°C
14/03/2019 17:19:01,35.943°C
14/03/2019 17:39:01,35.319°C
14/03/2019 17:59:01,32.823°C
14/03/2019 18:19:01,31.138°C
14/03/2019 18:39:01,29.577°C
14/03/2019 18:59:01,28.14°C
14/03/2019 19:19:01,27.39°C
14/03/2019 19:39:01,26.891°C
14/03/2019 19:59:01,26.578°C
14/03/2019 20:19:01,26.453°C
14/03/2019 20:39:01,26.016°C
14/03/2019 20:59:01,25.953°C
14/03/2019 21:19:01,25.703°C
14/03/2019 21:39:01,25.391°C
14/03/2019 21:59:01,25.391°C
14/03/2019 22:19:01,24.703°C
14/03/2019 22:39:01,24.078°C
14/03/2019 22:59:01,23.64°C
14/03/2019 23:19:01,23.515°C
14/03/2019 23:39:01,23.203°C
14/03/2019 23:59:01,22.89°C
15/03/2019 00:19:01,22.702°C
15/03/2019 00:39:01,22.515°C
15/03/2019 00:59:01,22.327°C
15/03/2019 01:19:01,22.452°C
15/03/2019 01:39:01,22.265°C
15/03/2019 01:59:01,22.202°C
15/03/2019 02:19:01,21.952°C
15/03/2019 02:39:01,21.764°C
15/03/2019 02:59:01,21.639°C
15/03/2019 03:19:01,21.514°C
15/03/2019 03:39:01,21.389°C
15/03/2019 03:59:01,21.264°C
15/03/2019 04:19:01,21.201°C
15/03/2019 04:39:01,21.014°C
15/03/2019 04:59:01,21.514°C
15/03/2019 05:19:01,22.014°C
15/03/2019 05:39:01,21.452°C
15/03/2019 05:59:01,21.139°C
15/03/2019 06:19:01,21.139°C
15/03/2019 06:39:01,20.951°C
15/03/2019 06:59:01,21.326°C
15/03/2019 07:19:01,22.39°C
15/03/2019 07:39:01,24.203°C
15/03/2019 07:59:01,26.891°C
15/03/2019 08:19:01,28.265°C
15/03/2019 08:39:01,32.948°C
15/03/2019 08:59:01,36.13°C
15/03/2019 09:19:01,38.188°C
15/03/2019 09:39:01,39.061°C
15/03/2019 09:59:01,36.504°C
15/03/2019 10:19:01,38.001°C
15/03/2019 10:39:01,38.063°C
15/03/2019 10:59:01,39.871°C
15/03/2019 11:19:01,38.874°C
15/03/2019 11:39:01,39.373°C
15/03/2019 11:59:01,39.934°C
15/03/2019 12:19:01,39.809°C
15/03/2019 12:39:01,41.429°C
15/03/2019 12:59:01,41.554°C
15/03/2019 13:19:01,43.734°C
15/03/2019 13:39:01,41.928°C
15/03/2019 13:59:01,41.367°C
15/03/2019 14:19:01,41.928°C
15/03/2019 14:39:01,41.616°C
15/03/2019 14:59:01,39.747°C
15/03/2019 15:19:01,43.983°C
15/03/2019 15:39:01,37.752°C
15/03/2019 15:59:01,36.691°C
15/03/2019 16:19:01,33.073°C
15/03/2019 16:39:01,33.01°C
15/03/2019 16:59:01,33.759°C
15/03/2019 17:19:01,34.57°C
15/03/2019 17:39:01,33.26°C
15/03/2019 17:59:01,31.387°C
15/03/2019 18:19:01,30.076°C
15/03/2019 18:39:01,28.827°C
15/03/2019 18:59:01,27.64°C
15/03/2019 19:19:01,27.14°C
15/03/2019 19:39:01,26.828°C
15/03/2019 19:59:01,26.328°C
15/03/2019 20:19:01,25.641°C
15/03/2019 20:39:01,25.391°C
15/03/2019 20:59:01,24.766°C
15/03/2019 21:19:01,24.265°C
15/03/2019 21:39:01,24.078°C
15/03/2019 21:59:01,23.765°C
15/03/2019 22:19:01,23.328°C
15/03/2019 22:39:01,23.078°C
15/03/2019 22:59:01,22.89°C
15/03/2019 23:19:01,22.765°C
15/03/2019 23:39:01,22.89°C
15/03/2019 23:59:01,22.827°C
16/03/2019 00:19:01,22.64°C
16/03/2019 00:39:01,22.39°C
16/03/2019 00:59:01,22.14°C
16/03/2019 01:19:01,21.889°C
16/03/2019 01:39:01,21.764°C
16/03/2019 01:59:01,21.577°C
16/03/2019 02:19:01,21.389°C
16/03/2019 02:39:01,21.514°C
16/03/2019 02:59:01,21.889°C
16/03/2019 03:19:01,21.514°C
16/03/2019 03:39:01,21.264°C
16/03/2019 03:59:01,21.139°C
16/03/2019 04:19:01,20.951°C
16/03/2019 04:39:01,21.014°C
16/03/2019 04:59:01,20.701°C
16/03/2019 05:19:01,20.638°C
16/03/2019 05:39:01,20.638°C
16/03/2019 05:59:01,20.638°C
16/03/2019 06:19:01,20.576°C
16/03/2019 06:39:01,20.388°C
16/03/2019 06:59:01,20.701°C
16/03/2019 07:19:01,21.639°C
16/03/2019 07:39:01,23.578°C
16/03/2019 07:59:01,26.453°C
16/03/2019 08:19:01,27.515°C
16/03/2019 08:39:01,32.324°C
16/03/2019 08:59:01,35.818°C
16/03/2019 09:19:01,37.689°C
16/03/2019 09:39:01,38.874°C
16/03/2019 09:59:01,39.622°C
16/03/2019 10:19:01,40.12°C
16/03/2019 10:39:01,40.681°C
16/03/2019 10:59:01,42.177°C
16/03/2019 11:19:01,40.993°C
16/03/2019 11:39:01,41.429°C
16/03/2019 11:59:01,42.613°C
16/03/2019 12:19:01,43.111°C
16/03/2019 12:39:01,43.298°C
16/03/2019 12:59:01,43.61°C
16/03/2019 13:19:01,44.232°C
16/03/2019 13:39:01,45.602°C
16/03/2019 13:59:01,44.731°C
16/03/2019 14:19:01,42.613°C
16/03/2019 14:39:01,44.419°C
16/03/2019 14:59:01,40.058°C
16/03/2019 15:19:01,40.868°C
16/03/2019 15:39:01,42.862°C
16/03/2019 15:59:01,40.183°C
16/03/2019 16:19:01,37.502°C
16/03/2019 16:39:01,36.941°C
16/03/2019 16:59:01,36.317°C
16/03/2019 17:19:01,35.007°C
16/03/2019 17:39:01,34.383°C
16/03/2019 17:59:01,32.698°C
16/03/2019 18:19:01,30.701°C
16/03/2019 18:39:01,29.202°C
16/03/2019 18:59:01,27.89°C
16/03/2019 19:19:01,27.203°C
16/03/2019 19:39:01,27.14°C
16/03/2019 19:59:01,26.891°C
16/03/2019 20:19:01,26.516°C
16/03/2019 20:39:01,26.266°C
16/03/2019 20:59:01,26.016°C
16/03/2019 21:19:01,25.641°C
16/03/2019 21:39:01,25.328°C
16/03/2019 21:59:01,25.078°C
16/03/2019 22:19:01,24.891°C
16/03/2019 22:39:01,24.766°C
16/03/2019 22:59:01,24.766°C
16/03/2019 23:19:01,24.891°C
16/03/2019 23:39:01,25.078°C
16/03/2019 23:59:01,24.828°C
17/03/2019 00:19:01,24.328°C
17/03/2019 00:39:01,24.328°C
17/03/2019 00:59:01,24.265°C
17/03/2019 01:19:01,24.265°C
17/03/2019 01:39:01,24.14°C
17/03/2019 01:59:01,23.953°C
17/03/2019 02:19:01,23.578°C
17/03/2019 02:39:01,23.453°C
17/03/2019 02:59:01,22.952°C
17/03/2019 03:19:01,22.64°C
17/03/2019 03:39:01,22.39°C
17/03/2019 03:59:01,22.202°C
17/03/2019 04:19:01,22.14°C
17/03/2019 04:39:01,21.952°C
17/03/2019 04:59:01,21.889°C
17/03/2019 05:19:01,21.889°C
17/03/2019 05:39:01,21.702°C
17/03/2019 05:59:01,21.639°C
17/03/2019 06:19:01,21.577°C
17/03/2019 06:39:01,21.514°C
17/03/2019 06:59:01,21.702°C
17/03/2019 07:19:01,22.452°C
17/03/2019 07:39:01,23.453°C
17/03/2019 07:59:01,24.703°C
17/03/2019 08:19:01,26.078°C
17/03/2019 08:39:01,26.828°C
17/03/2019 08:59:01,27.89°C
17/03/2019 09:19:01,33.572°C
17/03/2019 09:39:01,35.569°C
17/03/2019 09:59:01,35.007°C
17/03/2019 10:19:01,35.382°C
17/03/2019 10:39:01,37.19°C
17/03/2019 10:59:01,39.497°C
17/03/2019 11:19:01,39.871°C
17/03/2019 11:39:01,41.055°C
17/03/2019 11:59:01,38.749°C
17/03/2019 12:19:01,38.126°C
17/03/2019 12:39:01,38.25°C
17/03/2019 12:59:01,40.494°C
17/03/2019 13:19:01,41.242°C
17/03/2019 13:39:01,39.186°C
17/03/2019 13:59:01,38.126°C
17/03/2019 14:19:01,37.564°C
17/03/2019 14:39:01,37.502°C
17/03/2019 14:59:01,36.941°C
17/03/2019 15:19:01,36.255°C
17/03/2019 15:39:01,35.943°C
