Log Values
Reading , Values
06/09/2018 23:59:01,15.859°C
07/09/2018 00:19:01,15.734°C
07/09/2018 00:39:01,15.734°C
07/09/2018 00:59:01,15.796°C
07/09/2018 01:19:01,15.859°C
07/09/2018 01:39:01,15.734°C
07/09/2018 01:59:01,15.671°C
07/09/2018 02:19:01,15.546°C
07/09/2018 02:39:01,15.546°C
07/09/2018 02:59:01,15.608°C
07/09/2018 03:19:01,15.796°C
07/09/2018 03:39:01,15.671°C
07/09/2018 03:59:01,15.295°C
07/09/2018 04:19:01,15.107°C
07/09/2018 04:39:01,15.107°C
07/09/2018 04:59:01,15.17°C
07/09/2018 05:19:01,15.483°C
07/09/2018 05:39:01,15.421°C
07/09/2018 05:59:01,15.233°C
07/09/2018 06:19:01,15.045°C
07/09/2018 06:39:01,15.045°C
07/09/2018 06:59:01,15.17°C
07/09/2018 07:19:01,15.295°C
07/09/2018 07:39:01,15.608°C
07/09/2018 07:59:01,16.548°C
07/09/2018 08:19:01,17.612°C
07/09/2018 08:39:01,19.052°C
07/09/2018 08:59:01,19.866°C
07/09/2018 09:19:01,20.429°C
07/09/2018 09:39:01,21.367°C
07/09/2018 09:59:01,22.743°C
07/09/2018 10:19:01,21.805°C
07/09/2018 10:39:01,20.429°C
07/09/2018 10:59:01,19.991°C
07/09/2018 11:19:01,19.052°C
07/09/2018 11:39:01,20.178°C
07/09/2018 11:59:01,22.493°C
07/09/2018 12:19:01,23.431°C
07/09/2018 12:39:01,23.931°C
07/09/2018 12:59:01,23.806°C
07/09/2018 13:19:01,23.744°C
07/09/2018 13:39:01,24.119°C
07/09/2018 13:59:01,24.557°C
07/09/2018 14:19:01,27.369°C
07/09/2018 14:39:01,24.432°C
07/09/2018 14:59:01,23.181°C
07/09/2018 15:19:01,22.305°C
07/09/2018 15:39:01,21.68°C
07/09/2018 15:59:01,23.494°C
07/09/2018 16:19:01,22.681°C
07/09/2018 16:39:01,21.367°C
07/09/2018 16:59:01,20.429°C
07/09/2018 17:19:01,20.053°C
07/09/2018 17:39:01,19.24°C
07/09/2018 17:59:01,18.489°C
07/09/2018 18:19:01,17.8°C
07/09/2018 18:39:01,17.362°C
07/09/2018 18:59:01,17.299°C
07/09/2018 19:19:01,17.174°C
07/09/2018 19:39:01,16.986°C
07/09/2018 19:59:01,16.673°C
07/09/2018 20:19:01,16.423°C
07/09/2018 20:39:01,16.423°C
07/09/2018 20:59:01,16.423°C
07/09/2018 21:19:01,16.297°C
07/09/2018 21:39:01,16.047°C
07/09/2018 21:59:01,15.984°C
07/09/2018 22:19:01,15.984°C
07/09/2018 22:39:01,15.859°C
07/09/2018 22:59:01,15.796°C
07/09/2018 23:19:01,15.796°C
07/09/2018 23:39:01,15.796°C
07/09/2018 23:59:01,15.671°C
08/09/2018 00:19:01,15.671°C
08/09/2018 00:39:01,15.671°C
08/09/2018 00:59:01,15.608°C
08/09/2018 01:19:01,15.671°C
08/09/2018 01:39:01,15.483°C
08/09/2018 01:59:01,15.358°C
08/09/2018 02:19:01,15.295°C
08/09/2018 02:39:01,15.107°C
08/09/2018 02:59:01,14.982°C
08/09/2018 03:19:01,14.982°C
08/09/2018 03:39:01,14.857°C
08/09/2018 03:59:01,14.794°C
08/09/2018 04:19:01,14.731°C
08/09/2018 04:39:01,14.919°C
08/09/2018 04:59:01,14.982°C
08/09/2018 05:19:01,14.982°C
08/09/2018 05:39:01,15.17°C
08/09/2018 05:59:01,15.358°C
08/09/2018 06:19:01,15.295°C
08/09/2018 06:39:01,15.295°C
08/09/2018 06:59:01,15.483°C
08/09/2018 07:19:01,15.671°C
08/09/2018 07:39:01,15.984°C
08/09/2018 07:59:01,16.297°C
08/09/2018 08:19:01,16.673°C
08/09/2018 08:39:01,17.299°C
08/09/2018 08:59:01,17.863°C
08/09/2018 09:19:01,18.927°C
08/09/2018 09:39:01,20.491°C
08/09/2018 09:59:01,21.555°C
08/09/2018 10:19:01,21.68°C
08/09/2018 10:39:01,22.743°C
08/09/2018 10:59:01,23.619°C
08/09/2018 11:19:01,25.057°C
08/09/2018 11:39:01,25.057°C
08/09/2018 11:59:01,24.557°C
08/09/2018 12:19:01,24.744°C
08/09/2018 12:39:01,25.869°C
08/09/2018 12:59:01,25.244°C
08/09/2018 13:19:01,25.557°C
08/09/2018 13:39:01,25.182°C
08/09/2018 13:59:01,25.432°C
08/09/2018 14:19:01,28.743°C
08/09/2018 14:39:01,25.994°C
08/09/2018 14:59:01,24.619°C
08/09/2018 15:19:01,23.556°C
08/09/2018 15:39:01,22.868°C
08/09/2018 15:59:01,24.494°C
08/09/2018 16:19:01,24.056°C
08/09/2018 16:39:01,21.993°C
08/09/2018 16:59:01,21.054°C
08/09/2018 17:19:01,20.804°C
08/09/2018 17:39:01,19.866°C
08/09/2018 17:59:01,19.24°C
08/09/2018 18:19:01,18.676°C
08/09/2018 18:39:01,18.426°C
08/09/2018 18:59:01,18.176°C
08/09/2018 19:19:01,18.051°C
08/09/2018 19:39:01,18.051°C
08/09/2018 19:59:01,18.051°C
08/09/2018 20:19:01,17.988°C
08/09/2018 20:39:01,17.863°C
08/09/2018 20:59:01,17.737°C
08/09/2018 21:19:01,17.863°C
08/09/2018 21:39:01,18.113°C
08/09/2018 21:59:01,18.426°C
08/09/2018 22:19:01,18.489°C
