Log Values
Reading , Values
20/12/2018 11:59:01,24.066°C
20/12/2018 12:19:01,24.191°C
20/12/2018 12:39:01,24.066°C
20/12/2018 12:59:01,23.941°C
20/12/2018 13:19:01,24.504°C
20/12/2018 13:39:01,24.754°C
20/12/2018 13:59:01,25.316°C
20/12/2018 14:19:01,25.191°C
20/12/2018 14:39:01,24.816°C
20/12/2018 14:59:01,24.191°C
20/12/2018 15:19:01,24.066°C
20/12/2018 15:39:01,24.441°C
20/12/2018 15:59:01,24.316°C
20/12/2018 16:19:01,24.066°C
20/12/2018 16:39:01,23.816°C
20/12/2018 16:59:01,23.753°C
20/12/2018 17:19:01,23.566°C
20/12/2018 17:39:01,23.316°C
20/12/2018 17:59:01,23.065°C
20/12/2018 18:19:01,22.69°C
20/12/2018 18:39:01,22.377°C
20/12/2018 18:59:01,22.127°C
20/12/2018 19:19:01,21.939°C
20/12/2018 19:39:01,21.877°C
20/12/2018 19:59:01,21.814°C
20/12/2018 20:19:01,21.752°C
20/12/2018 20:39:01,21.627°C
20/12/2018 20:59:01,21.502°C
20/12/2018 21:19:01,21.376°C
20/12/2018 21:39:01,21.314°C
20/12/2018 21:59:01,21.063°C
20/12/2018 22:19:01,20.751°C
20/12/2018 22:39:01,20.625°C
20/12/2018 22:59:01,20.625°C
20/12/2018 23:19:01,20.625°C
20/12/2018 23:39:01,20.563°C
20/12/2018 23:59:01,20.5°C
21/12/2018 00:19:01,20.5°C
21/12/2018 00:39:01,20.438°C
21/12/2018 00:59:01,20.438°C
21/12/2018 01:19:01,20.375°C
21/12/2018 01:39:01,20.312°C
21/12/2018 01:59:01,20.125°C
21/12/2018 02:19:01,20.062°C
21/12/2018 02:39:01,20°C
21/12/2018 02:59:01,19.937°C
21/12/2018 03:19:01,19.812°C
21/12/2018 03:39:01,19.812°C
21/12/2018 03:59:01,19.624°C
21/12/2018 04:19:01,19.561°C
21/12/2018 04:39:01,19.561°C
21/12/2018 04:59:01,19.624°C
21/12/2018 05:19:01,19.687°C
21/12/2018 05:39:01,19.812°C
21/12/2018 05:59:01,19.812°C
21/12/2018 06:19:01,19.812°C
21/12/2018 06:39:01,19.937°C
21/12/2018 06:59:01,20°C
21/12/2018 07:19:01,20.125°C
21/12/2018 07:39:01,20.25°C
21/12/2018 07:59:01,20.5°C
21/12/2018 08:19:01,20.813°C
21/12/2018 08:39:01,21.063°C
21/12/2018 08:59:01,21.189°C
21/12/2018 09:19:01,21.251°C
21/12/2018 09:39:01,21.564°C
21/12/2018 09:59:01,22.002°C
21/12/2018 10:19:01,22.565°C
21/12/2018 10:39:01,22.94°C
21/12/2018 10:59:01,23.441°C
21/12/2018 11:19:01,23.878°C
21/12/2018 11:39:01,24.066°C
21/12/2018 11:59:01,24.504°C
21/12/2018 12:19:01,24.879°C
21/12/2018 12:39:01,25.191°C
21/12/2018 12:59:01,25.441°C
