Log Values
Reading , Values
14/03/2019 16:19:01,23.617°C
14/03/2019 16:39:01,23.304°C
14/03/2019 16:59:01,22.929°C
14/03/2019 17:19:01,22.616°C
14/03/2019 17:39:01,22.491°C
14/03/2019 17:59:01,22.428°C
14/03/2019 18:19:01,21.928°C
14/03/2019 18:39:01,21.615°C
14/03/2019 18:59:01,21.177°C
14/03/2019 19:19:01,21.115°C
14/03/2019 19:39:01,21.115°C
14/03/2019 19:59:01,21.052°C
14/03/2019 20:19:01,21.115°C
14/03/2019 20:39:01,21.24°C
14/03/2019 20:59:01,21.24°C
14/03/2019 21:19:01,21.177°C
14/03/2019 21:39:01,21.115°C
14/03/2019 21:59:01,20.927°C
14/03/2019 22:19:01,21.177°C
14/03/2019 22:39:01,21.052°C
14/03/2019 22:59:01,21.115°C
14/03/2019 23:19:01,21.115°C
14/03/2019 23:39:01,20.927°C
14/03/2019 23:59:01,20.614°C
15/03/2019 00:19:01,20.551°C
15/03/2019 00:39:01,20.426°C
15/03/2019 00:59:01,20.301°C
15/03/2019 01:19:01,20.426°C
15/03/2019 01:39:01,20.489°C
15/03/2019 01:59:01,20.239°C
15/03/2019 02:19:01,20.301°C
15/03/2019 02:39:01,20.426°C
15/03/2019 02:59:01,20.489°C
15/03/2019 03:19:01,20.426°C
15/03/2019 03:39:01,20.551°C
15/03/2019 03:59:01,20.426°C
15/03/2019 04:19:01,20.364°C
15/03/2019 04:39:01,19.8°C
15/03/2019 04:59:01,19.55°C
15/03/2019 05:19:01,19.613°C
15/03/2019 05:39:01,19.738°C
15/03/2019 05:59:01,19.988°C
15/03/2019 06:19:01,20.176°C
15/03/2019 06:39:01,20.176°C
15/03/2019 06:59:01,20.176°C
15/03/2019 07:19:01,20.301°C
15/03/2019 07:39:01,20.551°C
15/03/2019 07:59:01,20.864°C
15/03/2019 08:19:01,21.177°C
15/03/2019 08:39:01,21.615°C
15/03/2019 08:59:01,21.99°C
15/03/2019 09:19:01,22.491°C
15/03/2019 09:39:01,22.804°C
15/03/2019 09:59:01,22.929°C
15/03/2019 10:19:01,23.929°C
15/03/2019 10:39:01,24.117°C
15/03/2019 10:59:01,24.93°C
15/03/2019 11:19:01,25.617°C
15/03/2019 11:39:01,26.117°C
15/03/2019 11:59:01,26.43°C
15/03/2019 12:19:01,25.867°C
15/03/2019 12:39:01,26.242°C
15/03/2019 12:59:01,26.617°C
15/03/2019 13:19:01,26.742°C
15/03/2019 13:39:01,28.554°C
15/03/2019 13:59:01,28.554°C
15/03/2019 14:19:01,27.304°C
15/03/2019 14:39:01,25.867°C
15/03/2019 14:59:01,25.992°C
15/03/2019 15:19:01,25.43°C
15/03/2019 15:39:01,24.492°C
15/03/2019 15:59:01,24.367°C
15/03/2019 16:19:01,24.117°C
15/03/2019 16:39:01,23.554°C
15/03/2019 16:59:01,23.179°C
15/03/2019 17:19:01,22.679°C
15/03/2019 17:39:01,22.241°C
15/03/2019 17:59:01,21.928°C
15/03/2019 18:19:01,21.615°C
15/03/2019 18:39:01,21.302°C
15/03/2019 18:59:01,21.115°C
15/03/2019 19:19:01,21.052°C
15/03/2019 19:39:01,20.927°C
15/03/2019 19:59:01,20.802°C
15/03/2019 20:19:01,20.614°C
15/03/2019 20:39:01,20.614°C
15/03/2019 20:59:01,20.551°C
15/03/2019 21:19:01,20.614°C
15/03/2019 21:39:01,20.614°C
15/03/2019 21:59:01,20.677°C
15/03/2019 22:19:01,20.677°C
15/03/2019 22:39:01,20.614°C
15/03/2019 22:59:01,20.614°C
15/03/2019 23:19:01,20.551°C
15/03/2019 23:39:01,20.551°C
15/03/2019 23:59:01,20.489°C
16/03/2019 00:19:01,20.551°C
16/03/2019 00:39:01,20.614°C
16/03/2019 00:59:01,20.489°C
16/03/2019 01:19:01,20.426°C
16/03/2019 01:39:01,20.364°C
16/03/2019 01:59:01,20.301°C
16/03/2019 02:19:01,20.176°C
16/03/2019 02:39:01,20.051°C
16/03/2019 02:59:01,20.051°C
16/03/2019 03:19:01,20.113°C
16/03/2019 03:39:01,19.988°C
16/03/2019 03:59:01,20.113°C
16/03/2019 04:19:01,20.239°C
16/03/2019 04:39:01,20.239°C
16/03/2019 04:59:01,20.051°C
16/03/2019 05:19:01,19.926°C
16/03/2019 05:39:01,19.738°C
16/03/2019 05:59:01,19.738°C
16/03/2019 06:19:01,19.675°C
16/03/2019 06:39:01,19.675°C
16/03/2019 06:59:01,19.738°C
16/03/2019 07:19:01,19.8°C
16/03/2019 07:39:01,19.988°C
16/03/2019 07:59:01,20.677°C
16/03/2019 08:19:01,21.302°C
16/03/2019 08:39:01,21.74°C
16/03/2019 08:59:01,22.366°C
16/03/2019 09:19:01,23.304°C
16/03/2019 09:39:01,23.742°C
16/03/2019 09:59:01,24.304°C
16/03/2019 10:19:01,24.617°C
16/03/2019 10:39:01,25.117°C
16/03/2019 10:59:01,26.242°C
16/03/2019 11:19:01,26.492°C
16/03/2019 11:39:01,27.055°C
16/03/2019 11:59:01,27.117°C
16/03/2019 12:19:01,27.929°C
16/03/2019 12:39:01,27.117°C
16/03/2019 12:59:01,27.679°C
16/03/2019 13:19:01,27.679°C
16/03/2019 13:39:01,28.991°C
16/03/2019 13:59:01,27.992°C
16/03/2019 14:19:01,26.992°C
16/03/2019 14:39:01,26.242°C
16/03/2019 14:59:01,25.617°C
16/03/2019 15:19:01,25.055°C
16/03/2019 15:39:01,24.68°C
16/03/2019 15:59:01,24.117°C
16/03/2019 16:19:01,23.804°C
16/03/2019 16:39:01,23.492°C
16/03/2019 16:59:01,23.054°C
16/03/2019 17:19:01,22.553°C
16/03/2019 17:39:01,22.116°C
16/03/2019 17:59:01,21.928°C
16/03/2019 18:19:01,21.74°C
16/03/2019 18:39:01,21.24°C
16/03/2019 18:59:01,20.989°C
16/03/2019 19:19:01,20.927°C
16/03/2019 19:39:01,20.927°C
16/03/2019 19:59:01,20.989°C
16/03/2019 20:19:01,20.989°C
16/03/2019 20:39:01,20.864°C
16/03/2019 20:59:01,20.802°C
16/03/2019 21:19:01,20.802°C
16/03/2019 21:39:01,20.739°C
16/03/2019 21:59:01,20.802°C
16/03/2019 22:19:01,20.802°C
16/03/2019 22:39:01,20.739°C
16/03/2019 22:59:01,20.614°C
16/03/2019 23:19:01,20.614°C
16/03/2019 23:39:01,20.614°C
16/03/2019 23:59:01,20.739°C
17/03/2019 00:19:01,20.739°C
17/03/2019 00:39:01,20.739°C
17/03/2019 00:59:01,20.739°C
17/03/2019 01:19:01,20.301°C
17/03/2019 01:39:01,20.301°C
17/03/2019 01:59:01,20.239°C
17/03/2019 02:19:01,20.239°C
17/03/2019 02:39:01,19.988°C
17/03/2019 02:59:01,19.988°C
17/03/2019 03:19:01,20.113°C
17/03/2019 03:39:01,19.988°C
17/03/2019 03:59:01,19.613°C
17/03/2019 04:19:01,19.487°C
17/03/2019 04:39:01,19.425°C
17/03/2019 04:59:01,19.362°C
17/03/2019 05:19:01,19.487°C
17/03/2019 05:39:01,19.425°C
17/03/2019 05:59:01,19.675°C
17/03/2019 06:19:01,19.8°C
17/03/2019 06:39:01,19.738°C
17/03/2019 06:59:01,19.863°C
17/03/2019 07:19:01,20.113°C
17/03/2019 07:39:01,20.301°C
17/03/2019 07:59:01,20.551°C
17/03/2019 08:19:01,20.802°C
17/03/2019 08:39:01,21.052°C
17/03/2019 08:59:01,21.553°C
17/03/2019 09:19:01,21.865°C
17/03/2019 09:39:01,22.679°C
17/03/2019 09:59:01,23.179°C
17/03/2019 10:19:01,23.492°C
17/03/2019 10:39:01,23.804°C
17/03/2019 10:59:01,24.242°C
17/03/2019 11:19:01,24.867°C
17/03/2019 11:39:01,25.117°C
17/03/2019 11:59:01,25.305°C
17/03/2019 12:19:01,25.117°C
17/03/2019 12:39:01,24.93°C
17/03/2019 12:59:01,25.68°C
17/03/2019 13:19:01,24.617°C
17/03/2019 13:39:01,24.554°C
17/03/2019 13:59:01,24.93°C
17/03/2019 14:19:01,25.43°C
17/03/2019 14:39:01,25.555°C
17/03/2019 14:59:01,24.617°C
17/03/2019 15:19:01,23.617°C
17/03/2019 15:39:01,23.742°C
17/03/2019 15:59:01,23.366°C
17/03/2019 16:19:01,22.679°C
17/03/2019 16:39:01,22.241°C
17/03/2019 16:59:01,22.053°C
17/03/2019 17:19:01,21.678°C
