Log Values
Reading , Values
24/04/2019 12:59:01,29.897°C
24/04/2019 13:19:01,26.523°C
24/04/2019 13:39:01,26.836°C
24/04/2019 13:59:01,29.334°C
24/04/2019 14:19:01,34.765°C
24/04/2019 14:39:01,33.08°C
24/04/2019 14:59:01,31.832°C
24/04/2019 15:19:01,29.459°C
24/04/2019 15:39:01,25.836°C
24/04/2019 15:59:01,24.586°C
24/04/2019 16:19:01,23.523°C
24/04/2019 16:39:01,22.773°C
24/04/2019 16:59:01,22.335°C
24/04/2019 17:19:01,21.897°C
24/04/2019 17:39:01,21.522°C
24/04/2019 17:59:01,21.146°C
24/04/2019 18:19:01,20.709°C
24/04/2019 18:39:01,20.396°C
24/04/2019 18:59:01,20.208°C
24/04/2019 19:19:01,20.083°C
24/04/2019 19:39:01,19.895°C
24/04/2019 19:59:01,19.833°C
24/04/2019 20:19:01,19.833°C
24/04/2019 20:39:01,19.833°C
24/04/2019 20:59:01,19.958°C
24/04/2019 21:19:01,20.083°C
24/04/2019 21:39:01,20.271°C
24/04/2019 21:59:01,20.396°C
24/04/2019 22:19:01,20.396°C
24/04/2019 22:39:01,20.333°C
24/04/2019 22:59:01,20.271°C
24/04/2019 23:19:01,20.333°C
24/04/2019 23:39:01,20.271°C
24/04/2019 23:59:01,20.208°C
25/04/2019 00:19:01,19.895°C
25/04/2019 00:39:01,19.707°C
25/04/2019 00:59:01,19.645°C
25/04/2019 01:19:01,19.582°C
25/04/2019 01:39:01,19.457°C
25/04/2019 01:59:01,19.332°C
25/04/2019 02:19:01,19.207°C
25/04/2019 02:39:01,19.269°C
25/04/2019 02:59:01,19.395°C
25/04/2019 03:19:01,19.395°C
25/04/2019 03:39:01,19.332°C
25/04/2019 03:59:01,19.269°C
25/04/2019 04:19:01,19.395°C
25/04/2019 04:39:01,19.395°C
25/04/2019 04:59:01,19.457°C
25/04/2019 05:19:01,19.332°C
25/04/2019 05:39:01,19.207°C
25/04/2019 05:59:01,19.269°C
25/04/2019 06:19:01,19.144°C
25/04/2019 06:39:01,19.207°C
25/04/2019 06:59:01,19.269°C
25/04/2019 07:19:01,19.269°C
25/04/2019 07:39:01,19.332°C
25/04/2019 07:59:01,19.395°C
25/04/2019 08:19:01,19.457°C
25/04/2019 08:39:01,19.457°C
25/04/2019 08:59:01,20.396°C
25/04/2019 09:19:01,20.896°C
25/04/2019 09:39:01,20.959°C
25/04/2019 09:59:01,22.335°C
25/04/2019 10:19:01,26.086°C
25/04/2019 10:39:01,28.523°C
25/04/2019 10:59:01,29.334°C
25/04/2019 11:19:01,30.396°C
25/04/2019 11:39:01,33.205°C
25/04/2019 11:59:01,30.209°C
25/04/2019 12:19:01,26.523°C
25/04/2019 12:39:01,23.961°C
25/04/2019 12:59:01,23.711°C
25/04/2019 13:19:01,24.273°C
25/04/2019 13:39:01,23.773°C
25/04/2019 13:59:01,23.836°C
25/04/2019 14:19:01,25.648°C
25/04/2019 14:39:01,25.648°C
25/04/2019 14:59:01,28.273°C
25/04/2019 15:19:01,25.898°C
25/04/2019 15:39:01,23.648°C
25/04/2019 15:59:01,22.335°C
25/04/2019 16:19:01,21.397°C
25/04/2019 16:39:01,20.959°C
25/04/2019 16:59:01,20.959°C
25/04/2019 17:19:01,20.583°C
25/04/2019 17:39:01,20.396°C
25/04/2019 17:59:01,19.958°C
25/04/2019 18:19:01,19.582°C
25/04/2019 18:39:01,19.269°C
25/04/2019 18:59:01,19.144°C
25/04/2019 19:19:01,19.082°C
25/04/2019 19:39:01,19.019°C
25/04/2019 19:59:01,18.831°C
25/04/2019 20:19:01,18.831°C
25/04/2019 20:39:01,18.769°C
25/04/2019 20:59:01,18.706°C
25/04/2019 21:19:01,18.894°C
25/04/2019 21:39:01,18.957°C
25/04/2019 21:59:01,18.769°C
25/04/2019 22:19:01,18.894°C
25/04/2019 22:39:01,18.894°C
25/04/2019 22:59:01,18.894°C
25/04/2019 23:19:01,19.082°C
