Log Values
Reading , Values
06/09/2018 23:59:01,18.913°C
07/09/2018 00:19:01,18.6°C
07/09/2018 00:39:01,18.099°C
07/09/2018 00:59:01,18.099°C
07/09/2018 01:19:01,18.475°C
07/09/2018 01:39:01,18.913°C
07/09/2018 01:59:01,18.85°C
07/09/2018 02:19:01,18.85°C
07/09/2018 02:39:01,18.85°C
07/09/2018 02:59:01,18.475°C
07/09/2018 03:19:01,18.976°C
07/09/2018 03:39:01,18.976°C
07/09/2018 03:59:01,18.788°C
07/09/2018 04:19:01,18.725°C
07/09/2018 04:39:01,18.287°C
07/09/2018 04:59:01,18.287°C
07/09/2018 05:19:01,18.224°C
07/09/2018 05:39:01,18.537°C
07/09/2018 05:59:01,18.913°C
07/09/2018 06:19:01,18.788°C
07/09/2018 06:39:01,18.85°C
07/09/2018 06:59:01,18.85°C
07/09/2018 07:19:01,19.226°C
07/09/2018 07:39:01,20.227°C
07/09/2018 07:59:01,21.666°C
07/09/2018 08:19:01,23.417°C
07/09/2018 08:39:01,24.73°C
07/09/2018 08:59:01,25.355°C
07/09/2018 09:19:01,27.23°C
07/09/2018 09:39:01,30.478°C
07/09/2018 09:59:01,31.789°C
07/09/2018 10:19:01,31.477°C
07/09/2018 10:39:01,29.604°C
07/09/2018 10:59:01,30.478°C
07/09/2018 11:19:01,30.478°C
07/09/2018 11:39:01,31.04°C
07/09/2018 11:59:01,32.725°C
07/09/2018 12:19:01,34.16°C
07/09/2018 12:39:01,32.787°C
07/09/2018 12:59:01,33.599°C
07/09/2018 13:19:01,30.665°C
07/09/2018 13:39:01,30.478°C
07/09/2018 13:59:01,31.789°C
07/09/2018 14:19:01,30.665°C
07/09/2018 14:39:01,31.851°C
07/09/2018 14:59:01,30.353°C
07/09/2018 15:19:01,30.228°C
07/09/2018 15:39:01,30.166°C
07/09/2018 15:59:01,30.353°C
07/09/2018 16:19:01,28.105°C
07/09/2018 16:39:01,27.605°C
07/09/2018 16:59:01,26.98°C
07/09/2018 17:19:01,26.105°C
07/09/2018 17:39:01,25.043°C
07/09/2018 17:59:01,24.355°C
07/09/2018 18:19:01,22.667°C
07/09/2018 18:39:01,21.604°C
07/09/2018 18:59:01,21.166°C
07/09/2018 19:19:01,20.79°C
07/09/2018 19:39:01,20.54°C
07/09/2018 19:59:01,20.665°C
07/09/2018 20:19:01,20.415°C
07/09/2018 20:39:01,20.102°C
07/09/2018 20:59:01,19.789°C
07/09/2018 21:19:01,19.476°C
07/09/2018 21:39:01,19.226°C
07/09/2018 21:59:01,18.976°C
07/09/2018 22:19:01,18.6°C
07/09/2018 22:39:01,17.348°C
07/09/2018 22:59:01,17.786°C
07/09/2018 23:19:01,18.162°C
07/09/2018 23:39:01,18.287°C
07/09/2018 23:59:01,18.412°C
08/09/2018 00:19:01,18.412°C
08/09/2018 00:39:01,17.911°C
08/09/2018 00:59:01,17.536°C
08/09/2018 01:19:01,18.037°C
08/09/2018 01:39:01,18.287°C
08/09/2018 01:59:01,17.911°C
08/09/2018 02:19:01,18.162°C
08/09/2018 02:39:01,18.287°C
08/09/2018 02:59:01,17.536°C
08/09/2018 03:19:01,17.536°C
08/09/2018 03:39:01,17.097°C
08/09/2018 03:59:01,17.285°C
