Log Values
Reading , Values
06/09/2018 23:59:01,19.052°C
07/09/2018 00:19:01,19.615°C
07/09/2018 00:39:01,19.49°C
07/09/2018 00:59:01,19.24°C
07/09/2018 01:19:01,19.177°C
07/09/2018 01:39:01,19.428°C
07/09/2018 01:59:01,19.49°C
07/09/2018 02:19:01,18.802°C
07/09/2018 02:39:01,17.863°C
07/09/2018 02:59:01,18.113°C
07/09/2018 03:19:01,18.238°C
07/09/2018 03:39:01,17.612°C
07/09/2018 03:59:01,17.925°C
07/09/2018 04:19:01,17.424°C
07/09/2018 04:39:01,17.049°C
07/09/2018 04:59:01,16.485°C
07/09/2018 05:19:01,17.237°C
07/09/2018 05:39:01,17.737°C
07/09/2018 05:59:01,18.176°C
07/09/2018 06:19:01,17.8°C
07/09/2018 06:39:01,16.36°C
07/09/2018 06:59:01,16.924°C
07/09/2018 07:19:01,19.615°C
07/09/2018 07:39:01,23.431°C
07/09/2018 07:59:01,24.119°C
07/09/2018 08:19:01,25.682°C
07/09/2018 08:39:01,26.994°C
07/09/2018 08:59:01,28.868°C
07/09/2018 09:19:01,29.18°C
07/09/2018 09:39:01,28.431°C
07/09/2018 09:59:01,29.617°C
07/09/2018 10:19:01,29.93°C
07/09/2018 10:39:01,30.492°C
07/09/2018 10:59:01,30.804°C
07/09/2018 11:19:01,31.428°C
07/09/2018 11:39:01,33.675°C
07/09/2018 11:59:01,33.238°C
07/09/2018 12:19:01,33.55°C
07/09/2018 12:39:01,34.236°C
07/09/2018 12:59:01,34.486°C
07/09/2018 13:19:01,35.234°C
07/09/2018 13:39:01,35.546°C
07/09/2018 13:59:01,34.423°C
07/09/2018 14:19:01,36.482°C
07/09/2018 14:39:01,33.675°C
07/09/2018 14:59:01,34.548°C
07/09/2018 15:19:01,33.176°C
07/09/2018 15:39:01,31.803°C
07/09/2018 15:59:01,32.676°C
07/09/2018 16:19:01,32.364°C
07/09/2018 16:39:01,32.614°C
07/09/2018 16:59:01,31.178°C
07/09/2018 17:19:01,29.867°C
07/09/2018 17:39:01,28.618°C
07/09/2018 17:59:01,27.056°C
07/09/2018 18:19:01,25.994°C
07/09/2018 18:39:01,25.182°C
07/09/2018 18:59:01,24.557°C
07/09/2018 19:19:01,23.931°C
07/09/2018 19:39:01,23.181°C
07/09/2018 19:59:01,22.18°C
07/09/2018 20:19:01,21.805°C
07/09/2018 20:39:01,20.679°C
07/09/2018 20:59:01,19.991°C
07/09/2018 21:19:01,19.678°C
07/09/2018 21:39:01,19.74°C
07/09/2018 21:59:01,19.49°C
07/09/2018 22:19:01,19.678°C
07/09/2018 22:39:01,19.24°C
07/09/2018 22:59:01,18.676°C
07/09/2018 23:19:01,17.988°C
07/09/2018 23:39:01,17.612°C
07/09/2018 23:59:01,17.111°C
08/09/2018 00:19:01,16.235°C
08/09/2018 00:39:01,15.922°C
08/09/2018 00:59:01,15.483°C
08/09/2018 01:19:01,15.421°C
08/09/2018 01:39:01,16.924°C
08/09/2018 01:59:01,16.235°C
08/09/2018 02:19:01,15.483°C
08/09/2018 02:39:01,15.17°C
08/09/2018 02:59:01,15.107°C
08/09/2018 03:19:01,14.857°C
08/09/2018 03:39:01,14.794°C
08/09/2018 03:59:01,15.295°C
08/09/2018 04:19:01,16.235°C
08/09/2018 04:39:01,16.235°C
08/09/2018 04:59:01,16.047°C
08/09/2018 05:19:01,15.671°C
08/09/2018 05:39:01,15.17°C
08/09/2018 05:59:01,15.233°C
08/09/2018 06:19:01,15.045°C
08/09/2018 06:39:01,15.233°C
08/09/2018 06:59:01,16.047°C
08/09/2018 07:19:01,18.802°C
08/09/2018 07:39:01,22.806°C
08/09/2018 07:59:01,25.182°C
08/09/2018 08:19:01,26.369°C
08/09/2018 08:39:01,27.369°C
08/09/2018 08:59:01,27.869°C
08/09/2018 09:19:01,29.368°C
08/09/2018 09:39:01,28.743°C
08/09/2018 09:59:01,29.555°C
08/09/2018 10:19:01,29.68°C
08/09/2018 10:39:01,30.617°C
08/09/2018 10:59:01,30.866°C
08/09/2018 11:19:01,32.24°C
08/09/2018 11:39:01,33.675°C
08/09/2018 11:59:01,34.86°C
08/09/2018 12:19:01,35.858°C
08/09/2018 12:39:01,36.793°C
08/09/2018 12:59:01,37.791°C
08/09/2018 13:19:01,36.731°C
08/09/2018 13:39:01,37.167°C
08/09/2018 13:59:01,37.292°C
08/09/2018 14:19:01,38.103°C
08/09/2018 14:39:01,37.666°C
08/09/2018 14:59:01,38.103°C
08/09/2018 15:19:01,35.92°C
08/09/2018 15:39:01,34.299°C
08/09/2018 15:59:01,35.421°C
08/09/2018 16:19:01,34.548°C
08/09/2018 16:39:01,35.609°C
08/09/2018 16:59:01,34.361°C
08/09/2018 17:19:01,32.552°C
08/09/2018 17:39:01,30.554°C
08/09/2018 17:59:01,28.931°C
08/09/2018 18:19:01,27.556°C
08/09/2018 18:39:01,26.494°C
08/09/2018 18:59:01,25.494°C
08/09/2018 19:19:01,24.744°C
08/09/2018 19:39:01,24.432°C
08/09/2018 19:59:01,23.806°C
08/09/2018 20:19:01,23.494°C
08/09/2018 20:39:01,22.993°C
08/09/2018 20:59:01,22.993°C
08/09/2018 21:19:01,22.743°C
08/09/2018 21:39:01,21.617°C
08/09/2018 21:59:01,20.867°C
08/09/2018 22:19:01,20.053°C
08/09/2018 22:39:01,19.177°C
08/09/2018 22:59:01,18.551°C
08/09/2018 23:19:01,18.238°C
08/09/2018 23:39:01,18.489°C
08/09/2018 23:59:01,18.614°C
09/09/2018 00:19:01,17.863°C
09/09/2018 00:39:01,17.299°C
09/09/2018 00:59:01,16.924°C
09/09/2018 01:19:01,16.36°C
09/09/2018 01:39:01,16.109°C
09/09/2018 01:59:01,15.796°C
09/09/2018 02:19:01,15.608°C
09/09/2018 02:39:01,16.047°C
09/09/2018 02:59:01,16.235°C
09/09/2018 03:19:01,16.36°C
09/09/2018 03:39:01,15.859°C
09/09/2018 03:59:01,15.107°C
09/09/2018 04:19:01,14.982°C
09/09/2018 04:39:01,14.919°C
09/09/2018 04:59:01,14.669°C
09/09/2018 05:19:01,14.669°C
09/09/2018 05:39:01,15.546°C
09/09/2018 05:59:01,15.734°C
09/09/2018 06:19:01,16.36°C
09/09/2018 06:39:01,15.796°C
09/09/2018 06:59:01,17.237°C
09/09/2018 07:19:01,19.615°C
09/09/2018 07:39:01,22.055°C
09/09/2018 07:59:01,23.494°C
09/09/2018 08:19:01,25.244°C
09/09/2018 08:39:01,27.431°C
09/09/2018 08:59:01,28.306°C
09/09/2018 09:19:01,29.18°C
09/09/2018 09:39:01,29.93°C
09/09/2018 09:59:01,31.241°C
09/09/2018 10:19:01,31.428°C
09/09/2018 10:39:01,32.801°C
09/09/2018 10:59:01,32.676°C
09/09/2018 11:19:01,34.174°C
09/09/2018 11:39:01,35.234°C
09/09/2018 11:59:01,36.107°C
09/09/2018 12:19:01,37.043°C
09/09/2018 12:39:01,36.856°C
09/09/2018 12:59:01,37.292°C
09/09/2018 13:19:01,38.352°C
09/09/2018 13:39:01,37.853°C
09/09/2018 13:59:01,40.159°C
09/09/2018 14:19:01,40.221°C
09/09/2018 14:39:01,40.284°C
09/09/2018 14:59:01,37.354°C
09/09/2018 15:19:01,36.232°C
09/09/2018 15:39:01,35.297°C
09/09/2018 15:59:01,35.609°C
09/09/2018 16:19:01,35.234°C
09/09/2018 16:39:01,34.548°C
