Log Values
Reading , Values
14/03/2019 11:59:01,39.151°C
14/03/2019 12:19:01,39.836°C
14/03/2019 12:39:01,41.643°C
14/03/2019 12:59:01,40.958°C
14/03/2019 13:19:01,39.712°C
14/03/2019 13:39:01,40.397°C
14/03/2019 13:59:01,42.327°C
14/03/2019 14:19:01,42.639°C
14/03/2019 14:39:01,39.089°C
14/03/2019 14:59:01,37.843°C
14/03/2019 15:19:01,38.777°C
14/03/2019 15:39:01,38.217°C
14/03/2019 15:59:01,36.721°C
14/03/2019 16:19:01,36.471°C
14/03/2019 16:39:01,35.598°C
14/03/2019 16:59:01,34.788°C
14/03/2019 17:19:01,34.102°C
14/03/2019 17:39:01,33.665°C
14/03/2019 17:59:01,32.916°C
14/03/2019 18:19:01,30.981°C
14/03/2019 18:39:01,29.483°C
14/03/2019 18:59:01,28.171°C
14/03/2019 19:19:01,27.359°C
14/03/2019 19:39:01,26.859°C
14/03/2019 19:59:01,26.484°C
14/03/2019 20:19:01,26.422°C
14/03/2019 20:39:01,25.984°C
14/03/2019 20:59:01,25.922°C
14/03/2019 21:19:01,25.734°C
14/03/2019 21:39:01,25.609°C
14/03/2019 21:59:01,25.422°C
14/03/2019 22:19:01,24.922°C
14/03/2019 22:39:01,24.234°C
14/03/2019 22:59:01,23.859°C
14/03/2019 23:19:01,23.546°C
14/03/2019 23:39:01,23.296°C
14/03/2019 23:59:01,22.921°C
15/03/2019 00:19:01,22.796°C
15/03/2019 00:39:01,22.545°C
15/03/2019 00:59:01,22.358°C
15/03/2019 01:19:01,22.295°C
15/03/2019 01:39:01,22.108°C
15/03/2019 01:59:01,22.045°C
15/03/2019 02:19:01,21.857°C
15/03/2019 02:39:01,21.67°C
15/03/2019 02:59:01,21.607°C
15/03/2019 03:19:01,21.419°C
15/03/2019 03:39:01,21.294°C
15/03/2019 03:59:01,21.232°C
15/03/2019 04:19:01,21.107°C
15/03/2019 04:39:01,20.919°C
15/03/2019 04:59:01,21.169°C
15/03/2019 05:19:01,21.92°C
15/03/2019 05:39:01,21.419°C
15/03/2019 05:59:01,21.232°C
15/03/2019 06:19:01,21.107°C
15/03/2019 06:39:01,20.981°C
15/03/2019 06:59:01,21.232°C
15/03/2019 07:19:01,22.358°C
15/03/2019 07:39:01,23.609°C
15/03/2019 07:59:01,25.297°C
15/03/2019 08:19:01,26.047°C
15/03/2019 08:39:01,27.484°C
15/03/2019 08:59:01,32.043°C
15/03/2019 09:19:01,35.224°C
15/03/2019 09:39:01,36.347°C
15/03/2019 09:59:01,34.164°C
15/03/2019 10:19:01,36.658°C
15/03/2019 10:39:01,36.097°C
15/03/2019 10:59:01,38.528°C
15/03/2019 11:19:01,37.469°C
15/03/2019 11:39:01,37.718°C
15/03/2019 11:59:01,37.905°C
15/03/2019 12:19:01,37.593°C
15/03/2019 12:39:01,40.148°C
15/03/2019 12:59:01,39.899°C
15/03/2019 13:19:01,42.141°C
15/03/2019 13:39:01,41.02°C
15/03/2019 13:59:01,41.082°C
15/03/2019 14:19:01,39.463°C
15/03/2019 14:39:01,40.709°C
15/03/2019 14:59:01,38.03°C
15/03/2019 15:19:01,42.265°C
15/03/2019 15:39:01,37.469°C
15/03/2019 15:59:01,36.035°C
15/03/2019 16:19:01,33.602°C
15/03/2019 16:39:01,32.292°C
15/03/2019 16:59:01,32.916°C
15/03/2019 17:19:01,33.166°C
