Log Values
Reading , Values
14/03/2019 16:19:01,23.943°C
14/03/2019 16:39:01,23.631°C
14/03/2019 16:59:01,23.255°C
14/03/2019 17:19:01,22.88°C
14/03/2019 17:39:01,22.63°C
14/03/2019 17:59:01,22.63°C
14/03/2019 18:19:01,22.067°C
14/03/2019 18:39:01,21.692°C
14/03/2019 18:59:01,21.254°C
14/03/2019 19:19:01,21.129°C
14/03/2019 19:39:01,21.129°C
14/03/2019 19:59:01,21.066°C
14/03/2019 20:19:01,21.129°C
14/03/2019 20:39:01,21.192°C
14/03/2019 20:59:01,21.192°C
14/03/2019 21:19:01,21.129°C
14/03/2019 21:39:01,21.066°C
14/03/2019 21:59:01,20.879°C
14/03/2019 22:19:01,21.066°C
14/03/2019 22:39:01,21.066°C
14/03/2019 22:59:01,21.004°C
14/03/2019 23:19:01,21.129°C
14/03/2019 23:39:01,20.941°C
14/03/2019 23:59:01,20.629°C
15/03/2019 00:19:01,20.566°C
15/03/2019 00:39:01,20.503°C
15/03/2019 00:59:01,20.316°C
15/03/2019 01:19:01,20.378°C
15/03/2019 01:39:01,20.503°C
15/03/2019 01:59:01,20.253°C
15/03/2019 02:19:01,20.316°C
15/03/2019 02:39:01,20.441°C
15/03/2019 02:59:01,20.503°C
15/03/2019 03:19:01,20.441°C
15/03/2019 03:39:01,20.566°C
15/03/2019 03:59:01,20.503°C
15/03/2019 04:19:01,20.378°C
15/03/2019 04:39:01,19.878°C
15/03/2019 04:59:01,19.69°C
15/03/2019 05:19:01,19.753°C
15/03/2019 05:39:01,19.815°C
15/03/2019 05:59:01,20.003°C
15/03/2019 06:19:01,20.191°C
15/03/2019 06:39:01,20.191°C
15/03/2019 06:59:01,20.191°C
15/03/2019 07:19:01,20.316°C
15/03/2019 07:39:01,20.566°C
15/03/2019 07:59:01,20.879°C
15/03/2019 08:19:01,21.129°C
15/03/2019 08:39:01,21.567°C
15/03/2019 08:59:01,21.817°C
15/03/2019 09:19:01,22.317°C
15/03/2019 09:39:01,22.568°C
15/03/2019 09:59:01,22.755°C
15/03/2019 10:19:01,23.881°C
15/03/2019 10:39:01,24.193°C
15/03/2019 10:59:01,25.006°C
15/03/2019 11:19:01,25.943°C
15/03/2019 11:39:01,25.131°C
15/03/2019 11:59:01,25.381°C
15/03/2019 12:19:01,25.568°C
15/03/2019 12:39:01,26.318°C
15/03/2019 12:59:01,26.756°C
15/03/2019 13:19:01,27.693°C
15/03/2019 13:39:01,29.005°C
15/03/2019 13:59:01,28.443°C
15/03/2019 14:19:01,27.505°C
15/03/2019 14:39:01,26.818°C
15/03/2019 14:59:01,26.506°C
