Log Values
Reading , Values
20/06/2019 18:14:01,22.217°C
20/06/2019 18:34:01,16.958°C
20/06/2019 18:54:01,15.831°C
20/06/2019 19:14:01,15.329°C
20/06/2019 19:34:01,15.517°C
20/06/2019 19:54:01,15.329°C
20/06/2019 20:14:01,15.141°C
20/06/2019 20:34:01,14.765°C
20/06/2019 20:54:01,14.577°C
20/06/2019 21:14:01,14.389°C
20/06/2019 21:34:01,14.138°C
20/06/2019 21:54:01,13.887°C
20/06/2019 22:14:01,13.762°C
20/06/2019 22:34:01,13.637°C
20/06/2019 22:54:01,13.448°C
20/06/2019 23:14:01,13.386°C
20/06/2019 23:34:01,13.198°C
20/06/2019 23:54:01,13.198°C
21/06/2019 00:14:01,13.072°C
21/06/2019 00:34:01,13.009°C
21/06/2019 00:54:01,13.009°C
21/06/2019 01:14:01,12.947°C
21/06/2019 01:34:01,12.821°C
21/06/2019 01:54:01,12.759°C
21/06/2019 02:14:01,12.57°C
21/06/2019 02:34:01,12.257°C
21/06/2019 02:54:01,12.131°C
21/06/2019 03:14:01,12.006°C
21/06/2019 03:34:01,11.818°C
21/06/2019 03:54:01,11.567°C
21/06/2019 04:14:01,11.316°C
21/06/2019 04:34:01,11.128°C
21/06/2019 04:54:01,11.128°C
21/06/2019 05:14:01,11.128°C
21/06/2019 05:34:01,11.002°C
21/06/2019 05:54:01,11.065°C
21/06/2019 06:14:01,11.128°C
21/06/2019 06:34:01,10.814°C
21/06/2019 06:54:01,10.814°C
21/06/2019 07:14:01,10.814°C
21/06/2019 07:34:01,11.065°C
21/06/2019 07:54:01,11.818°C
21/06/2019 08:14:01,13.26°C
21/06/2019 08:34:01,14.514°C
21/06/2019 08:54:01,16.332°C
21/06/2019 09:14:01,17.272°C
21/06/2019 09:34:01,18.837°C
21/06/2019 09:54:01,19.902°C
21/06/2019 10:14:01,23.781°C
21/06/2019 10:34:01,27.906°C
21/06/2019 10:54:01,25.781°C
21/06/2019 11:14:01,26.969°C
21/06/2019 11:34:01,31.09°C
21/06/2019 11:54:01,33.585°C
21/06/2019 12:14:01,35.206°C
21/06/2019 12:34:01,36.016°C
21/06/2019 12:54:01,36.266°C
21/06/2019 13:14:01,35.518°C
21/06/2019 13:34:01,32.15°C
21/06/2019 13:54:01,31.464°C
21/06/2019 14:14:01,28.905°C
21/06/2019 14:34:01,31.339°C
21/06/2019 14:54:01,29.654°C
21/06/2019 15:14:01,27.656°C
21/06/2019 15:34:01,29.155°C
21/06/2019 15:54:01,28.967°C
21/06/2019 16:14:01,29.217°C
21/06/2019 16:34:01,27.968°C
21/06/2019 16:54:01,26.344°C
