Log Values
Reading , Values
20/12/2018 15:20:01,36.259°C
20/12/2018 15:40:01,36.571°C
20/12/2018 16:00:01,34.511°C
20/12/2018 16:20:01,34.824°C
20/12/2018 16:40:01,33.638°C
20/12/2018 17:00:01,33.45°C
20/12/2018 17:20:01,31.203°C
20/12/2018 17:40:01,30.703°C
20/12/2018 18:00:01,29.766°C
20/12/2018 18:20:01,27.955°C
20/12/2018 18:40:01,27.205°C
20/12/2018 19:00:01,26.58°C
20/12/2018 19:20:01,26.268°C
20/12/2018 19:40:01,26.08°C
20/12/2018 20:00:01,26.018°C
20/12/2018 20:20:01,25.893°C
20/12/2018 20:40:01,25.705°C
20/12/2018 21:00:01,25.58°C
20/12/2018 21:20:01,25.205°C
20/12/2018 21:40:01,25.08°C
20/12/2018 22:00:01,25.143°C
20/12/2018 22:20:01,24.955°C
20/12/2018 22:40:01,24.205°C
20/12/2018 23:00:01,24.768°C
20/12/2018 23:20:01,24.705°C
20/12/2018 23:40:01,23.705°C
21/12/2018 00:00:01,23.205°C
21/12/2018 00:20:01,22.642°C
21/12/2018 00:40:01,22.454°C
21/12/2018 01:00:01,22.267°C
21/12/2018 01:20:01,22.329°C
21/12/2018 01:40:01,22.392°C
21/12/2018 02:00:01,22.142°C
21/12/2018 02:20:01,21.954°C
21/12/2018 02:40:01,21.892°C
21/12/2018 03:00:01,21.892°C
21/12/2018 03:20:01,21.704°C
21/12/2018 03:40:01,21.641°C
21/12/2018 04:00:01,21.579°C
21/12/2018 04:20:01,21.579°C
21/12/2018 04:40:01,21.454°C
21/12/2018 05:00:01,21.391°C
21/12/2018 05:20:01,21.829°C
21/12/2018 05:40:01,21.516°C
21/12/2018 06:00:01,21.954°C
21/12/2018 06:20:01,21.954°C
21/12/2018 06:40:01,22.392°C
21/12/2018 07:00:01,23.205°C
21/12/2018 07:20:01,25.268°C
21/12/2018 07:40:01,26.83°C
21/12/2018 08:00:01,30.266°C
21/12/2018 08:20:01,33.013°C
21/12/2018 08:40:01,32.389°C
21/12/2018 09:00:01,31.765°C
21/12/2018 09:20:01,31.015°C
21/12/2018 09:40:01,35.51°C
21/12/2018 10:00:01,37.008°C
21/12/2018 10:20:01,39.752°C
21/12/2018 10:40:01,39.69°C
21/12/2018 11:00:01,39.752°C
21/12/2018 11:20:01,37.008°C
21/12/2018 11:40:01,39.503°C
21/12/2018 12:00:01,40.999°C
21/12/2018 12:20:01,38.13°C
21/12/2018 12:40:01,41.249°C
21/12/2018 13:00:01,41.934°C
21/12/2018 13:20:01,42.87°C
21/12/2018 13:40:01,43.493°C
21/12/2018 14:00:01,42.059°C
21/12/2018 14:20:01,43.244°C
21/12/2018 14:40:01,43.742°C
21/12/2018 15:00:01,42.246°C
21/12/2018 15:20:01,42.683°C
21/12/2018 15:40:01,40.313°C
21/12/2018 16:00:01,42.184°C
21/12/2018 16:20:01,40.002°C
21/12/2018 16:40:01,38.38°C
21/12/2018 17:00:01,36.009°C
21/12/2018 17:20:01,34.137°C
21/12/2018 17:40:01,32.701°C
21/12/2018 18:00:01,31.265°C
21/12/2018 18:20:01,29.954°C
21/12/2018 18:40:01,28.642°C
21/12/2018 19:00:01,28.017°C
21/12/2018 19:20:01,27.58°C
21/12/2018 19:40:01,27.392°C
21/12/2018 20:00:01,27.142°C
21/12/2018 20:20:01,27.017°C
21/12/2018 20:40:01,26.767°C
21/12/2018 21:00:01,26.58°C
21/12/2018 21:20:01,26.393°C
21/12/2018 21:40:01,26.33°C
21/12/2018 22:00:01,26.205°C
21/12/2018 22:20:01,25.58°C
21/12/2018 22:40:01,25.33°C
21/12/2018 23:00:01,25.08°C
21/12/2018 23:20:01,24.955°C
21/12/2018 23:40:01,24.643°C
22/12/2018 00:00:01,24.517°C
22/12/2018 00:20:01,24.455°C
22/12/2018 00:40:01,24.643°C
22/12/2018 01:00:01,24.517°C
22/12/2018 01:20:01,24.517°C
22/12/2018 01:40:01,24.267°C
22/12/2018 02:00:01,24.455°C
22/12/2018 02:20:01,24.517°C
22/12/2018 02:40:01,24.643°C
22/12/2018 03:00:01,24.267°C
22/12/2018 03:20:01,24.267°C
22/12/2018 03:40:01,24.58°C
22/12/2018 04:00:01,24.517°C
22/12/2018 04:20:01,24.83°C
22/12/2018 04:40:01,25.08°C
22/12/2018 05:00:01,25.33°C
22/12/2018 05:20:01,25.268°C
22/12/2018 05:40:01,25.205°C
22/12/2018 06:00:01,24.768°C
22/12/2018 06:20:01,25.143°C
22/12/2018 06:40:01,25.768°C
22/12/2018 07:00:01,26.205°C
22/12/2018 07:20:01,26.455°C
22/12/2018 07:40:01,28.33°C
22/12/2018 08:00:01,31.89°C
22/12/2018 08:20:01,31.702°C
22/12/2018 08:40:01,32.826°C
22/12/2018 09:00:01,33.887°C
22/12/2018 09:20:01,34.075°C
22/12/2018 09:40:01,34.137°C
22/12/2018 10:00:01,35.26°C
22/12/2018 10:20:01,35.697°C
22/12/2018 10:40:01,37.444°C
22/12/2018 11:00:01,36.196°C
22/12/2018 11:20:01,39.191°C
22/12/2018 11:40:01,41.747°C
22/12/2018 12:00:01,37.008°C
22/12/2018 12:20:01,39.939°C
22/12/2018 12:40:01,34.387°C
22/12/2018 13:00:01,37.07°C
22/12/2018 13:20:01,40.937°C
22/12/2018 13:40:01,40.999°C
22/12/2018 14:00:01,38.692°C
