Log Values
Reading , Values
06/09/2018 23:59:01,15.585°C
07/09/2018 00:19:01,15.585°C
07/09/2018 00:39:01,15.585°C
07/09/2018 00:59:01,15.585°C
07/09/2018 01:19:01,15.585°C
07/09/2018 01:39:01,15.46°C
07/09/2018 01:59:01,15.46°C
07/09/2018 02:19:01,15.46°C
07/09/2018 02:39:01,15.46°C
07/09/2018 02:59:01,15.46°C
07/09/2018 03:19:01,15.46°C
07/09/2018 03:39:01,15.397°C
07/09/2018 03:59:01,15.147°C
07/09/2018 04:19:01,15.084°C
07/09/2018 04:39:01,15.084°C
07/09/2018 04:59:01,15.022°C
07/09/2018 05:19:01,15.084°C
07/09/2018 05:39:01,15.21°C
07/09/2018 05:59:01,15.21°C
07/09/2018 06:19:01,15.084°C
07/09/2018 06:39:01,15.084°C
07/09/2018 06:59:01,15.084°C
07/09/2018 07:19:01,15.21°C
07/09/2018 07:39:01,15.335°C
07/09/2018 07:59:01,15.523°C
07/09/2018 08:19:01,15.711°C
07/09/2018 08:39:01,15.961°C
07/09/2018 08:59:01,16.524°C
07/09/2018 09:19:01,16.712°C
07/09/2018 09:39:01,16.775°C
07/09/2018 09:59:01,17.025°C
07/09/2018 10:19:01,17.463°C
07/09/2018 10:39:01,17.338°C
07/09/2018 10:59:01,16.962°C
07/09/2018 11:19:01,16.837°C
07/09/2018 11:39:01,17.15°C
07/09/2018 11:59:01,17.401°C
07/09/2018 12:19:01,17.964°C
07/09/2018 12:39:01,18.339°C
07/09/2018 12:59:01,18.464°C
07/09/2018 13:19:01,18.903°C
07/09/2018 13:39:01,19.528°C
07/09/2018 13:59:01,19.904°C
07/09/2018 14:19:01,19.841°C
07/09/2018 14:39:01,19.778°C
07/09/2018 14:59:01,19.653°C
07/09/2018 15:19:01,19.653°C
07/09/2018 15:39:01,19.591°C
07/09/2018 15:59:01,19.466°C
07/09/2018 16:19:01,19.278°C
07/09/2018 16:39:01,18.965°C
07/09/2018 16:59:01,18.715°C
07/09/2018 17:19:01,18.402°C
07/09/2018 17:39:01,18.089°C
07/09/2018 17:59:01,17.588°C
07/09/2018 18:19:01,17.088°C
07/09/2018 18:39:01,16.587°C
