Log Values
Reading , Values
06/09/2018 23:59:01,17.413°C
07/09/2018 00:19:01,16.662°C
07/09/2018 00:39:01,17.225°C
07/09/2018 00:59:01,17.288°C
07/09/2018 01:19:01,17.1°C
07/09/2018 01:39:01,16.348°C
07/09/2018 01:59:01,16.787°C
07/09/2018 02:19:01,16.849°C
07/09/2018 02:39:01,16.474°C
07/09/2018 02:59:01,16.536°C
07/09/2018 03:19:01,16.724°C
07/09/2018 03:39:01,16.912°C
07/09/2018 03:59:01,16.348°C
07/09/2018 04:19:01,17.538°C
07/09/2018 04:39:01,17.225°C
07/09/2018 04:59:01,17.163°C
07/09/2018 05:19:01,16.975°C
07/09/2018 05:39:01,16.975°C
07/09/2018 05:59:01,17.225°C
07/09/2018 06:19:01,18.227°C
07/09/2018 06:39:01,17.664°C
07/09/2018 06:59:01,18.791°C
07/09/2018 07:19:01,21.419°C
07/09/2018 07:39:01,23.546°C
07/09/2018 07:59:01,26.172°C
07/09/2018 08:19:01,28.109°C
07/09/2018 08:39:01,29.42°C
07/09/2018 08:59:01,30.607°C
07/09/2018 09:19:01,31.481°C
07/09/2018 09:39:01,31.918°C
07/09/2018 09:59:01,32.854°C
07/09/2018 10:19:01,32.854°C
07/09/2018 10:39:01,33.228°C
07/09/2018 10:59:01,32.479°C
07/09/2018 11:19:01,32.355°C
07/09/2018 11:39:01,33.54°C
07/09/2018 11:59:01,33.353°C
07/09/2018 12:19:01,33.665°C
07/09/2018 12:39:01,34.663°C
07/09/2018 12:59:01,34.102°C
07/09/2018 13:19:01,33.54°C
07/09/2018 13:39:01,33.415°C
07/09/2018 13:59:01,34.601°C
07/09/2018 14:19:01,33.478°C
07/09/2018 14:39:01,33.665°C
07/09/2018 14:59:01,33.665°C
07/09/2018 15:19:01,32.916°C
07/09/2018 15:39:01,33.727°C
07/09/2018 15:59:01,33.228°C
07/09/2018 16:19:01,32.542°C
07/09/2018 16:39:01,31.73°C
07/09/2018 16:59:01,30.919°C
07/09/2018 17:19:01,27.484°C
07/09/2018 17:39:01,24.984°C
07/09/2018 17:59:01,23.734°C
07/09/2018 18:19:01,21.044°C
07/09/2018 18:39:01,21.044°C
07/09/2018 18:59:01,19.667°C
07/09/2018 19:19:01,17.538°C
07/09/2018 19:39:01,15.471°C
07/09/2018 19:59:01,14.406°C
07/09/2018 20:19:01,14.907°C
07/09/2018 20:39:01,16.474°C
07/09/2018 20:59:01,17.601°C
07/09/2018 21:19:01,16.223°C
07/09/2018 21:39:01,14.218°C
07/09/2018 21:59:01,13.403°C
07/09/2018 22:19:01,12.463°C
07/09/2018 22:39:01,12.337°C
07/09/2018 22:59:01,14.03°C
07/09/2018 23:19:01,15.597°C
07/09/2018 23:39:01,16.035°C
07/09/2018 23:59:01,16.787°C
08/09/2018 00:19:01,16.724°C
08/09/2018 00:39:01,16.474°C
08/09/2018 00:59:01,16.599°C
08/09/2018 01:19:01,16.536°C
08/09/2018 01:39:01,15.847°C
08/09/2018 01:59:01,16.536°C
08/09/2018 02:19:01,17.163°C
08/09/2018 02:39:01,17.163°C
08/09/2018 02:59:01,17.225°C
08/09/2018 03:19:01,17.476°C
08/09/2018 03:39:01,17.288°C
08/09/2018 03:59:01,16.849°C
08/09/2018 04:19:01,16.724°C
08/09/2018 04:39:01,16.474°C
08/09/2018 04:59:01,16.599°C
08/09/2018 05:19:01,16.787°C
08/09/2018 05:39:01,16.912°C
08/09/2018 05:59:01,17.1°C
08/09/2018 06:19:01,16.724°C
08/09/2018 06:39:01,16.411°C
08/09/2018 06:59:01,17.288°C
08/09/2018 07:19:01,18.415°C
08/09/2018 07:39:01,18.227°C
08/09/2018 07:59:01,21.982°C
08/09/2018 08:19:01,24.797°C
08/09/2018 08:39:01,26.672°C
08/09/2018 08:59:01,29.858°C
08/09/2018 09:19:01,31.106°C
08/09/2018 09:39:01,32.105°C
08/09/2018 09:59:01,32.854°C
08/09/2018 10:19:01,33.291°C
08/09/2018 10:39:01,34.725°C
08/09/2018 10:59:01,33.914°C
08/09/2018 11:19:01,35.224°C
08/09/2018 11:39:01,34.164°C
08/09/2018 11:59:01,34.102°C
08/09/2018 12:19:01,34.85°C
08/09/2018 12:39:01,34.226°C
08/09/2018 12:59:01,35.474°C
08/09/2018 13:19:01,35.099°C
08/09/2018 13:39:01,35.661°C
08/09/2018 13:59:01,35.411°C
08/09/2018 14:19:01,35.973°C
08/09/2018 14:39:01,36.284°C
08/09/2018 14:59:01,34.663°C
08/09/2018 15:19:01,35.224°C
08/09/2018 15:39:01,35.848°C
08/09/2018 15:59:01,36.16°C
08/09/2018 16:19:01,34.788°C
08/09/2018 16:39:01,33.914°C
08/09/2018 16:59:01,32.729°C
08/09/2018 17:19:01,29.046°C
08/09/2018 17:39:01,25.984°C
08/09/2018 17:59:01,23.984°C
08/09/2018 18:19:01,22.608°C
08/09/2018 18:39:01,22.42°C
08/09/2018 18:59:01,21.795°C
08/09/2018 19:19:01,21.107°C
08/09/2018 19:39:01,20.543°C
08/09/2018 19:59:01,20.293°C
08/09/2018 20:19:01,20.168°C
08/09/2018 20:39:01,20.105°C
08/09/2018 20:59:01,19.73°C
08/09/2018 21:19:01,19.166°C
08/09/2018 21:39:01,18.603°C
08/09/2018 21:59:01,17.914°C
08/09/2018 22:19:01,18.227°C
08/09/2018 22:39:01,18.165°C
08/09/2018 22:59:01,17.914°C
08/09/2018 23:19:01,18.039°C
08/09/2018 23:39:01,17.726°C
08/09/2018 23:59:01,15.283°C
09/09/2018 00:19:01,14.093°C
09/09/2018 00:39:01,15.91°C
09/09/2018 00:59:01,13.842°C
09/09/2018 01:19:01,12.588°C
09/09/2018 01:39:01,12.274°C
09/09/2018 01:59:01,11.836°C
09/09/2018 02:19:01,11.271°C
09/09/2018 02:39:01,11.397°C
09/09/2018 02:59:01,11.459°C
09/09/2018 03:19:01,12.024°C
09/09/2018 03:39:01,12.274°C
09/09/2018 03:59:01,11.334°C
09/09/2018 04:19:01,11.271°C
09/09/2018 04:39:01,11.271°C
09/09/2018 04:59:01,11.459°C
09/09/2018 05:19:01,11.961°C
09/09/2018 05:39:01,11.522°C
09/09/2018 05:59:01,11.71°C
09/09/2018 06:19:01,12.086°C
09/09/2018 06:39:01,12.024°C
09/09/2018 06:59:01,14.218°C
09/09/2018 07:19:01,17.664°C
09/09/2018 07:39:01,21.044°C
09/09/2018 07:59:01,23.796°C
09/09/2018 08:19:01,26.234°C
09/09/2018 08:39:01,27.859°C
09/09/2018 08:59:01,31.231°C
09/09/2018 09:19:01,32.791°C
09/09/2018 09:39:01,33.977°C
09/09/2018 09:59:01,33.79°C
09/09/2018 10:19:01,33.977°C
09/09/2018 10:39:01,35.411°C
09/09/2018 10:59:01,36.534°C
09/09/2018 11:19:01,36.845°C
09/09/2018 11:39:01,36.284°C
09/09/2018 11:59:01,37.406°C
09/09/2018 12:19:01,37.344°C
09/09/2018 12:39:01,38.092°C
